index,Factor1,Factor2,Factor3
HMDB0001043<->SLC27A1,1.0233124,0.8722347,0.35147917
HMDB0001043<->RXRA,1.0101079,0.8872095,0.6238272
HMDB0000158<->AR,1.0086213,0.10092473,0.546694
HMDB0000169<->IL17RA,0.99694216,0.25699553,0.07793344
HMDB0000870<->PTGER3,0.94631386,0.71227336,0.0
HMDB0001852<->NR1H2,0.92501026,1.4057158,0.0
HMDB0001852<->RXRA,0.887458,1.1161256,0.3335196
HMDB0001852<->NR3C1,0.8582294,1.1399906,0.0
HMDB0001852<->RXRB,0.85720235,1.2280312,0.0
HMDB0001220<->ACKR3,0.84954983,0.8867106,0.4463218
HMDB0001852<->EGFR,0.8424834,1.0788203,0.0
HMDB0001388<->SLC27A1,0.84140563,0.6284262,0.68776095
HMDB0000131<->GHR,0.8378127,0.82174695,0.4579117
HMDB0001388<->RXRA,0.8307937,0.58985823,1.0991486
HMDB0000169<->LIFR,0.8169724,0.5401713,0.27501193
HMDB0000258<->NR1H4,0.80725956,0.38725552,0.50672954
HMDB0000220<->SLC2A2,0.80266064,0.0,0.6839414
HMDB0000259<->PTGER3,0.792433,1.0362967,0.0
HMDB0001999<->PPARD,0.79044354,0.15013395,0.3169554
HMDB0001043<->KDR,0.76709735,0.82428813,0.46821076
HMDB0000073<->PTGER3,0.7585804,0.6923873,0.0
HMDB0000220<->UCP2,0.754583,0.5592522,0.6908608
HMDB0000169<->INSR,0.74003613,0.24004953,0.5099619
HMDB0000538<->ITGA1,0.73557323,0.559486,1.3958323
HMDB0000169<->EGFR,0.7224751,0.5179383,0.37410823
HMDB0000050<->PTGER3,0.71897405,0.8960056,0.0
HMDB0000220<->GCGR,0.716451,0.12870929,0.26124987
HMDB0000220<->RXRA,0.7150926,0.19908461,0.7431889
HMDB0000220<->SLC27A1,0.71501577,0.18838568,0.4436627
HMDB0000067<->SMO,0.70756584,1.0614029,0.35156623
HMDB0000112<->GABBR1,0.7019958,0.70590234,0.112504795
HMDB0000067<->NR3C1,0.68781364,1.1220266,0.37924948
HMDB0000870<->EDNRB,0.6814381,0.80142593,0.29702762
HMDB0000641<->AR,0.67972636,0.042508233,0.711624
HMDB0001852<->RORA,0.6607181,0.6909538,0.0
HMDB0000870<->AVPR2,0.65702075,0.9739372,0.05428987
HMDB0000220<->SLC44A1,0.6542675,0.45822585,0.37556714
HMDB0000538<->MET,0.64796895,1.1062777,1.1431755
HMDB0000067<->RORA,0.6334187,0.668334,0.22404
HMDB0000073<->AVPR2,0.6247639,0.9582444,0.0
HMDB0000067<->NR1H2,0.6240448,1.4746642,0.6227233
HMDB0000251<->AXL,0.61480093,1.359535,0.34982112
HMDB0000870<->ADORA2B,0.60838646,0.5851866,0.064091586
HMDB0000259<->EDNRB,0.58022666,1.0864373,0.22992785
HMDB0001852<->AQP3,0.5735552,1.4100477,0.08640276
HMDB0000234<->SLC16A1,0.57343304,0.48562616,0.5717938
HMDB0000251<->SLC2A4,0.5488142,0.37228903,0.16239871
HMDB0000538<->SLC2A1,0.54213107,1.2945789,0.8427289
HMDB0000305<->VDR,0.5414042,0.19471677,1.1541307
HMDB0000237<->SLC16A1,0.5360799,0.5812316,0.52150035
HMDB0000870<->PTGFR,0.51347435,0.1649099,1.1222291
HMDB0003229<->SLC2A4,0.5079117,0.085730925,0.25179777
HMDB0000169<->EPHA2,0.48845193,0.64804274,0.14504853
HMDB0000067<->FLT1,0.48137453,1.2883695,0.7918228
HMDB0000050<->ADORA2B,0.4773758,0.70148534,0.041957073
HMDB0001852<->RARA,0.4759372,0.9080051,0.111389644
HMDB0000050<->AVPR2,0.4639055,1.1011487,0.068017796
HMDB0000259<->AVPR2,0.46117714,1.3182172,0.009617809
HMDB0001314<->SLC25A22,0.45583773,0.45569435,0.27853045
HMDB0000870<->LPAR1,0.45542136,0.5285503,0.08962618
HMDB0001220<->TNFRSF1A,0.45243108,1.6836786,1.3178186
HMDB0000870<->LPAR2,0.44746113,0.11741429,0.4467574
HMDB0000131<->AR,0.4468842,0.20643105,0.32466227
HMDB0000259<->LPAR2,0.4391808,0.13216421,0.42421198
HMDB0000259<->ADORA2B,0.43285117,0.74887246,0.09120526
HMDB0000073<->ADORA2B,0.42751238,0.5607313,0.014420148
HMDB0001314<->GUCY1A1,0.42505747,1.1367706,0.55848694
HMDB0000673<->ABCA1,0.42089066,0.79598284,0.42552075
HMDB0000259<->PTGFR,0.41458833,0.39286676,1.0445778
HMDB0000870<->PTGER4,0.40347704,0.55003893,0.19759946
HMDB0000169<->GABBR1,0.39182574,0.34647757,0.16234523
HMDB0000073<->LPAR1,0.39030033,0.4790362,0.0
HMDB0000073<->LPAR2,0.38862735,0.120252475,0.34228122
HMDB0000169<->ACVR2A,0.38828632,0.32180607,0.11116983
HMDB0000058<->SLC34A2,0.3857581,1.0937284,0.0
HMDB0000870<->TLR3,0.38194764,0.5549521,0.29117984
HMDB0000169<->ITGA5,0.37383717,0.4176245,0.14623402
HMDB0000870<->TBXA2R,0.3695577,0.27643004,0.3438714
HMDB0000151<->ABCG2,0.36541247,0.28980792,1.8183094
HMDB0000191<->GRIK5,0.36502987,1.0059884,0.35158113
HMDB0000538<->INSR,0.35878226,0.33642444,0.941727
HMDB0000538<->IFNGR1,0.35853687,0.7480783,1.510564
HMDB0000151<->SLC22A1,0.35473442,0.0,2.192468
HMDB0001220<->PTGER3,0.35402274,0.95546764,0.044735406
HMDB0003229<->FZD8,0.3528834,0.08138511,0.29209918
HMDB0001999<->ABCA1,0.35234123,0.30485967,0.5132724
HMDB0000067<->SLC9A1,0.35184282,1.0057174,0.48186105
HMDB0000259<->LPAR1,0.34569535,0.72660613,0.05140921
HMDB0000050<->LPAR1,0.3420027,0.5791057,0.10953606
HMDB0000050<->LPAR2,0.3418707,0.10893291,0.375216
HMDB0000169<->TGFBR3,0.33975986,0.6183919,0.29228374
HMDB0000207<->UCP2,0.33932844,0.3948969,0.8341359
HMDB0000990<->ESR1,0.33448723,0.53212863,0.024323793
HMDB0001852<->RORC,0.3330194,0.50407815,0.0
HMDB0001043<->CLCN2,0.33083484,0.26207852,0.05001011
HMDB0001220<->ADORA2B,0.32724312,0.67240006,0.13456531
HMDB0000073<->PTGER4,0.3238028,0.5290467,0.12835185
HMDB0000538<->LPAR6,0.32357,0.32128,0.21977772
HMDB0003229<->FZD5,0.32342708,0.07462196,0.17530213
HMDB0000259<->TBXA2R,0.31853133,0.37581468,0.26966664
HMDB0000538<->P2RY2,0.314758,0.49413222,0.0
HMDB0000058<->CFTR,0.31429148,0.12493799,0.15554062
HMDB0000207<->RXRA,0.30914637,0.12066126,0.8360692
HMDB0000169<->ITGA2B,0.30743864,0.41263175,0.09950924
HMDB0000990<->DDR2,0.30562297,0.7995031,0.16198981
HMDB0000220<->EDNRB,0.29760265,0.3159215,0.21493606
HMDB0000050<->PTGER4,0.28475717,0.6306842,0.20300162
HMDB0001852<->GPRC5A,0.28451756,1.3015637,0.0
HMDB0000058<->ESR1,0.28387576,0.6231191,0.054172456
HMDB0000169<->PTPRM,0.28376445,0.37694988,0.14797975
HMDB0000050<->SLC6A4,0.2824123,0.0,0.01563463
HMDB0000151<->AR,0.28189442,0.11991158,0.63388515
HMDB0000050<->ATP8A1,0.27276468,0.6746187,0.25464717
HMDB0000259<->PTGER4,0.27043208,0.8282541,0.2345154
HMDB0000050<->CFTR,0.26979354,0.08806479,0.19034861
HMDB0000538<->EGFR,0.26776007,0.5972212,0.68888813
HMDB0000538<->P2RX4,0.26718414,0.5738903,1.1470925
HMDB0000234<->ESR1,0.25561827,0.5049416,0.0
HMDB0001220<->LPAR2,0.25530666,0.10636787,0.5489312
HMDB0001852<->NR1I2,0.2547637,0.040793102,0.08736661
HMDB0000169<->FZD5,0.25263667,0.2516394,0.12829104
HMDB0001314<->GUCY1B1,0.25131908,0.63826114,0.32707667
HMDB0000259<->CFTR,0.25026974,0.12594528,0.1906719
HMDB0000870<->CCR1,0.24845353,0.32745916,0.0
HMDB0001852<->RARG,0.24547355,1.0822717,0.0
HMDB0000220<->NR4A1,0.24217956,0.13910607,0.17346972
HMDB0000169<->FZD8,0.23955043,0.28864816,0.23305619
HMDB0000220<->ABCA1,0.23796062,0.19005612,0.33206463
HMDB0000595<->ESR1,0.23603901,0.38509145,0.005500365
HMDB0000259<->CCR1,0.23520392,0.33016098,0.0
HMDB0000220<->LPAR1,0.23443691,0.24555479,0.048359297
HMDB0000517<->CASR,0.23354979,0.38973206,0.10492728
HMDB0000058<->ADRB2,0.22874895,0.17610149,0.039316516
HMDB0000870<->PTGER1,0.22766763,0.9913884,0.0
HMDB0000220<->LPAR2,0.22748752,0.04517549,0.23587233
HMDB0000014<->EPHA2,0.22653125,0.7933394,0.12962212
HMDB0000131<->ITGAV,0.22494426,1.5435015,1.2535229
HMDB0000131<->ITGA1,0.22382173,1.1101277,0.70973456
HMDB0000050<->ADRB2,0.22336656,0.13376062,0.04784371
HMDB0000220<->TBXA2R,0.22072655,0.074448764,0.16123053
HMDB0000870<->ADRB2,0.21542346,0.13099717,0.051952865
HMDB0000207<->RARA,0.21539731,0.19423845,0.31916192
HMDB0000259<->ADRB2,0.2143295,0.17014982,0.024470614
HMDB0000595<->SLC4A7,0.21356429,0.33699661,0.13315572
HMDB0000131<->MET,0.21101904,1.5020069,0.5757714
HMDB0001388<->ABCA1,0.21015975,0.57209426,0.48108524
HMDB0000073<->CCR1,0.20979117,0.28925985,0.0
HMDB0000538<->IFNGR2,0.20813641,0.70657635,0.63009965
HMDB0000050<->CCR1,0.20321731,0.3405684,0.0
HMDB0000595<->SLC4A8,0.20053114,0.47296646,0.14765204
HMDB0000220<->PTGFR,0.1980908,0.023578731,0.5688723
HMDB0000073<->ADRB2,0.19769605,0.09607115,0.025437891
HMDB0000258<->ADRB2,0.19588174,0.11606656,0.02328413
HMDB0000638<->TLR2,0.19529524,0.351238,0.25899795
HMDB0000148<->CASR,0.1918634,0.33972195,0.10583141
HMDB0000296<->P2RY6,0.19131315,0.4413754,0.23850323
HMDB0000251<->SLC12A5,0.19105858,0.049654093,0.0
HMDB0000595<->CFTR,0.19081412,0.12113449,0.13660105
HMDB0000169<->ITGB2,0.18855256,0.3464014,0.12726454
HMDB0000067<->ABCA1,0.1857652,0.8075779,0.47571662
HMDB0000870<->CCR5,0.18161857,0.2633848,0.13588113
HMDB0000870<->CXCR4,0.18066785,0.114479415,0.30531058
HMDB0000073<->ADORA2A,0.18004605,0.48070243,0.0028283335
HMDB0000259<->LPAR3,0.17895384,0.0,0.23770875
HMDB0000870<->ADORA2A,0.17864522,0.5844389,0.061270002
HMDB0001852<->NR6A1,0.17748055,0.18769345,0.0017671448
HMDB0001220<->TBXA2R,0.17733207,0.35938746,0.31355157
HMDB0000050<->P2RY1,0.17279154,0.14553005,0.1053554
HMDB0000259<->CCR5,0.17102115,0.30775547,0.19023737
HMDB0000169<->TLR3,0.1705932,0.36814716,0.18897833
HMDB0000131<->INSR,0.17050548,0.62574464,0.6150783
HMDB0000131<->EGFR,0.16766346,0.85919774,0.4107217
HMDB0000870<->LPAR3,0.16578925,0.0,0.34660652
HMDB0000050<->CCR5,0.16494395,0.2992174,0.15821913
HMDB0000073<->LPAR3,0.16382554,0.0,0.27725592
HMDB0000161<->ITGAL,0.1629866,0.22401947,0.14494966
HMDB0000220<->TNFRSF10B,0.16238439,0.10494615,0.121263504
HMDB0001220<->CCR1,0.15848297,0.34074768,0.0
HMDB0000538<->KCNT1,0.15730207,0.23133971,0.0
HMDB0000050<->PTGIR,0.15353471,0.18714826,0.069255576
HMDB0000220<->ADRA1B,0.15241514,0.07009468,0.027452037
HMDB0000220<->PTGER1,0.151411,0.4415733,0.0
HMDB0000073<->CCR5,0.15097691,0.20054102,0.11961753
HMDB0000538<->FZD5,0.15019487,0.31996086,0.20445941
HMDB0000252<->TRPM3,0.14950903,0.058467984,0.035088815
HMDB0000145<->ESR1,0.1486508,0.32182878,0.06877551
HMDB0000131<->ACVR1,0.14544123,0.50556034,0.059799466
HMDB0001043<->ABCA1,0.14511254,0.74881345,0.40493637
HMDB0001852<->TLR2,0.14418511,0.52391136,0.0619672
HMDB0001220<->ADRB2,0.144078,0.18468973,0.07650154
HMDB0000538<->ACVR1,0.1434979,0.32783172,0.16143435
HMDB0000259<->ADORA2A,0.14020097,0.7668679,0.04368454
HMDB0000073<->CXCR4,0.13956232,0.09214178,0.24968103
HMDB0001220<->LPAR1,0.13535252,0.65462106,0.19482248
HMDB0000870<->TLR4,0.13432707,0.30983305,0.1386352
HMDB0000050<->LPAR3,0.13428761,0.0,0.3373716
HMDB0000806<->TLR4,0.1329092,0.33032155,0.12323769
HMDB0000259<->CXCR4,0.1307346,0.2049536,0.31621122
HMDB0001341<->EPHA2,0.13060372,0.33055896,0.023740577
HMDB0000050<->CXCR4,0.13004468,0.18528542,0.2628671
HMDB0000638<->TLR4,0.12762527,0.30505785,0.12079738
HMDB0000169<->ITGB7,0.125364,0.15636472,0.075319536
HMDB0001852<->KIT,0.12519176,0.468218,0.036335282
HMDB0000220<->AVPR1A,0.12451935,0.07714018,0.13925713
HMDB0000151<->NR1I2,0.12346385,0.0,0.21909991
HMDB0000870<->PTGIR,0.12002768,0.20629667,0.11087664
HMDB0000538<->CFTR,0.11593003,0.059870426,0.14456508
HMDB0000538<->GPR35,0.114956684,0.19787198,0.021589946
HMDB0000538<->ANO1,0.11277859,0.39855233,0.23307814
HMDB0000220<->TLR2,0.11125837,0.20760916,0.08570457
HMDB0000220<->LPAR3,0.10943241,0.0,0.14873052
HMDB0001341<->BMPR2,0.10676761,0.31904575,0.01071452
HMDB0000538<->ACVR1B,0.102198124,0.52871686,0.39284635
HMDB0001341<->ITGA1,0.099328734,0.33344242,0.0
HMDB0000067<->PTGIR,0.09905522,0.22293086,0.1102694
HMDB0000131<->NR1I2,0.097424984,0.024074575,0.14996105
HMDB0000131<->PPARD,0.097002186,0.43267548,0.33808282
HMDB0001220<->PTGER4,0.096756205,0.67955893,0.30067068
HMDB0000058<->ADRB1,0.096613966,0.07157393,0.14992335
HMDB0000259<->PTGIR,0.09416986,0.24813251,0.11203257
HMDB0000169<->IL3RA,0.09336404,0.3975309,0.14712515
HMDB0000990<->ITGAM,0.0930999,0.4368344,0.07390466
HMDB0000259<->KISS1R,0.09163415,0.09836125,0.09853548
HMDB0000870<->KISS1R,0.09067352,0.06573137,0.1186855
HMDB0001220<->CXCR4,0.09051801,0.17553827,0.31198132
HMDB0000870<->ADRA1B,0.09046761,0.22325379,0.104556486
HMDB0000073<->PTGIR,0.09025333,0.13272132,0.09766081
HMDB0000050<->ADORA2A,0.09021248,0.6431691,0.07223241
HMDB0000538<->SCNN1A,0.08948653,0.7971887,2.0032656
HMDB0000169<->ACVR2B,0.08598511,0.14402004,0.0761774
HMDB0000538<->TLR3,0.084750935,0.5275398,0.37034094
HMDB0000259<->ADRB1,0.08445221,0.07062095,0.14932163
HMDB0000870<->AVPR1A,0.08363653,0.22025743,0.46227518
HMDB0000050<->ADRB1,0.083083905,0.05609751,0.14532188
HMDB0000517<->SLC7A1,0.082847826,1.0502944,0.30648774
HMDB0000870<->EDNRA,0.08277461,0.21334028,0.053539433
HMDB0000058<->GJA1,0.082661316,0.64047164,0.017937697
HMDB0001220<->ADRB1,0.08061793,0.042778574,0.17126878
HMDB0000259<->PPARG,0.08010399,0.09459147,0.0037492954
HMDB0000259<->ADRA1A,0.079983346,0.007715097,0.1654718
HMDB0000870<->ADRB1,0.079557136,0.049198106,0.15577374
HMDB0000133<->CD40,0.07884622,0.24523386,0.09806565
HMDB0000220<->KISS1R,0.07481068,0.017539168,0.07042124
HMDB0000073<->ADRB1,0.07414029,0.06175519,0.10103154
HMDB0000259<->ADRA1B,0.07412252,0.28724724,0.09568624
HMDB0000870<->ADRA1A,0.07410548,0.0,0.19939789
HMDB0000538<->P2RY14,0.073556334,0.37112972,0.0787503
HMDB0001341<->EPHB4,0.07334207,0.3415745,0.0035769031
HMDB0000234<->GJA1,0.07287138,0.55290735,0.027708588
HMDB0001220<->LPAR3,0.07254245,0.0,0.32700762
HMDB0000131<->IL15RA,0.07034936,0.4039782,0.07587592
HMDB0001341<->P2RX4,0.07031295,0.3186088,0.0065969722
HMDB0000220<->TLR4,0.07023608,0.13386486,0.10108138
HMDB0000112<->ITGA4,0.06961297,0.16214243,0.09474441
HMDB0000131<->ADGRL2,0.06876938,0.65243363,0.21857703
HMDB0000870<->TLR1,0.068733804,0.15026176,0.083868675
HMDB0001341<->LPAR6,0.0682043,0.17231709,0.0
HMDB0001043<->PPARG,0.068188496,0.08545054,0.0
HMDB0001220<->ADORA2A,0.062447976,0.59881604,0.09681765
HMDB0000870<->HTR1B,0.062359713,0.3456393,0.0
HMDB0000220<->EDNRA,0.062351365,0.07251388,0.031820234
HMDB0001341<->IFNGR1,0.06140527,0.40422046,0.009401157
HMDB0000131<->MERTK,0.061202332,0.20667857,0.15583847
HMDB0000990<->PPARG,0.059900373,0.10652045,0.0069471914
HMDB0000538<->KIT,0.05823903,0.33768043,0.19184719
HMDB0000131<->RARA,0.05629765,0.7666851,0.3119786
HMDB0004667<->PPARG,0.056250945,0.13013804,0.008237825
HMDB0000050<->SCNN1G,0.055304743,0.42855158,0.65688777
HMDB0002183<->PPARG,0.05521855,0.0555383,0.022487024
HMDB0000131<->EPHA3,0.054898154,0.052145865,0.03864547
HMDB0001999<->SLC8A1,0.0542785,0.0,1.2982398
HMDB0001999<->PPARG,0.05378944,0.04749094,0.029191034
HMDB0000305<->NR0B2,0.053518403,0.095813185,0.0
HMDB0000259<->EDNRA,0.052984428,0.33587882,0.060941324
HMDB0001220<->CCR5,0.05244031,0.28802502,0.17748202
HMDB0000169<->ITGAX,0.051520526,0.12821265,0.24152099
HMDB0000131<->ADGRL1,0.050769165,0.5973763,0.14795694
HMDB0000574<->LEPR,0.049732123,0.2147207,0.0
HMDB0000073<->NPY1R,0.0490302,0.34196174,0.0
HMDB0000131<->NR4A1,0.04810326,0.35175982,0.25044394
HMDB0001220<->PTGIR,0.044618316,0.17807586,0.11832393
HMDB0000538<->SLC24A3,0.042921472,0.04912125,0.039124534
HMDB0000050<->HTR1B,0.04286827,0.40062585,0.0
HMDB0000058<->NPR3,0.042842325,0.16486439,0.41170037
HMDB0001341<->IFNGR2,0.042676233,0.31540957,0.0
HMDB0000538<->P2RY1,0.042167373,0.106478535,0.13281906
HMDB0000108<->KCNJ15,0.041316304,0.09303199,0.03572703
HMDB0001852<->PPARG,0.04125996,0.10602862,0.0
HMDB0000131<->TNFRSF11A,0.041248526,0.29781225,0.057367094
HMDB0001341<->TLR3,0.040606618,0.12758583,0.02112167
HMDB0000870<->NPY1R,0.040332533,0.3607609,0.0
HMDB0000806<->PPARG,0.038400516,0.089955546,0.027527573
HMDB0001220<->HTR1B,0.03715796,0.42032447,0.0
HMDB0000538<->PANX1,0.036873505,0.38376,0.13462268
HMDB0000538<->TLR4,0.036612872,0.30828273,0.11552402
HMDB0000870<->ITGA4,0.036326002,0.12175993,0.1390739
HMDB0000251<->TLR4,0.035955485,0.36005715,0.13245025
HMDB0000870<->SLC1A2,0.034817725,0.06105232,0.0962637
HMDB0001341<->ITGB5,0.034230616,0.40517253,0.06080728
HMDB0000259<->PTGER1,0.033691287,1.2957321,0.0
HMDB0000220<->ITGAX,0.033226557,0.09962307,0.18208052
HMDB0000169<->KIT,0.03244518,0.17702518,0.2027786
HMDB0000131<->IFNAR1,0.03244118,0.8723234,0.17889333
HMDB0000220<->ADRA1A,0.03133736,0.0,0.05863107
HMDB0001220<->ADRA1B,0.03108508,0.25102302,0.08753581
HMDB0001220<->KISS1R,0.03059233,0.06878532,0.14833792
HMDB0000169<->IL21R,0.02895437,0.047143765,0.03508698
HMDB0000131<->PTPRN,0.028588297,0.36275685,0.01610472
HMDB0000131<->ESRRG,0.026285013,0.45928144,0.2940291
HMDB0000208<->OXGR1,0.025595624,0.018082457,0.45230573
HMDB0001341<->P2RY2,0.025046133,0.14222555,0.0
HMDB0000538<->DHX58,0.024855066,0.22958907,0.1040925
HMDB0000148<->SLC1A3,0.024515465,0.18369928,0.00765734
HMDB0000073<->HTR1B,0.02336199,0.3320232,0.0
HMDB0001852<->ATP7A,0.023345575,0.0428037,0.0075555416
HMDB0000131<->ITGB7,0.023229208,0.27797523,0.10413154
HMDB0000151<->ADCYAP1R1,0.023226682,0.3018178,0.01909422
HMDB0000112<->GABRE,0.021930922,0.17887619,0.0061192806
HMDB0000067<->PPARG,0.021123467,0.07337211,0.021460822
HMDB0001341<->FZD5,0.020954926,0.13439976,0.0
HMDB0000131<->NR3C1,0.020919496,1.0082816,0.31569165
HMDB0000169<->NPR3,0.020090504,0.084620565,0.25399268
HMDB0001220<->ADRA1A,0.019115053,0.008807974,0.1556028
HMDB0000259<->NPY1R,0.01886448,0.4455052,0.0
HMDB0001341<->EPHA1,0.018846057,0.070475206,0.0
HMDB0000538<->P2RX1,0.01719962,0.20417927,0.3200852
HMDB0001220<->EDNRA,0.016978001,0.35157198,0.041418664
HMDB0001220<->EDNRB,0.0163495,0.96463734,0.5782743
HMDB0000067<->ABCG1,0.0154643655,0.6867811,0.19719857
HMDB0000112<->GABRB3,0.01536575,0.0391061,0.12488638
HMDB0000259<->HTR1B,0.011616526,0.4307464,0.0
HMDB0000870<->ADRA2A,0.010845692,0.22471663,0.05193864
HMDB0000538<->ACVRL1,0.010672665,0.7832557,0.9860656
HMDB0001220<->PTGFR,0.010641098,0.34619913,1.2493097
HMDB0001388<->PPARG,0.008966367,0.06999305,0.041548733
HMDB0000131<->MST1R,0.008796614,0.053872988,0.0
HMDB0000148<->GRIK5,0.008588569,0.5538821,0.4577932
HMDB0000131<->ITGAL,0.007956543,0.24955337,0.16932358
HMDB0001341<->MERTK,0.007763249,0.08062114,0.00022387988
HMDB0001341<->P2RY1,0.003359196,0.012149758,0.017158153
HMDB0001341<->EPHA3,0.0032298418,0.016075414,0.025361327
HMDB0000045<->RET,0.0028308996,0.05952946,0.017233292
HMDB0000108<->ITGAM,0.0013894466,0.07180238,0.0
HMDB0000151<->SLC39A10,0.0013103074,0.5605418,0.5869147
HMDB0001341<->EPHB1,0.0012718427,0.032193232,0.011933129
HMDB0000151<->SLC25A40,0.0012379694,0.2223709,0.13898633
HMDB0000259<->AVPR1A,0.0011301794,0.30782565,0.5205174
HMDB0000151<->SLC12A5,0.00069267757,0.0533854,0.012778688
HMDB0000296<->TLR7,0.0,0.25024936,0.13213456
HMDB0000538<->TRPV6,0.0,0.2876789,0.2296246
HMDB0000538<->ITGB5,0.0,1.032808,1.9363153
HMDB0001341<->KIT,0.0,0.097685955,0.02600186
HMDB0000538<->SLC8A1,0.0,0.0,1.75753
HMDB0000151<->ESRRA,0.0,0.89733356,1.3127921
HMDB0000151<->GJB1,0.0,0.46441856,0.6913261
HMDB0000151<->KCND3,0.0,0.36971182,0.08905385
HMDB0000108<->TLR3,0.0,0.10320964,0.0
HMDB0001341<->P2RX1,0.0,0.08055704,0.0
HMDB0001852<->RARB,0.0,0.6048459,0.0
HMDB0000108<->TLR4,0.0,0.054398216,0.0
HMDB0000108<->SCNN1A,0.0,0.2677337,0.0019565783
HMDB0000151<->CELSR1,0.0,0.47524843,0.3546381
HMDB0000151<->ERBB4,0.0,0.58139735,0.11740141
HMDB0001341<->TLR7,0.0,0.05944963,0.020037971
HMDB0000258<->SCNN1G,0.0,0.28645015,0.69277227
HMDB0000151<->GPER1,0.0,0.09476316,0.10653122
HMDB0000151<->CELSR2,0.0,0.65358865,0.6314832
HMDB0000151<->STYK1,0.0,0.3500194,0.043412432
HMDB0000538<->P2RY6,0.0,0.44222286,0.25772557
HMDB0001341<->P2RY14,0.0,0.13602304,0.0
HMDB0001341<->P2RY6,0.0,0.18662776,0.0
HMDB0000108<->CFTR,0.0,0.013379011,0.0
HMDB0000108<->SCNN1G,0.0,0.08995437,0.0023984073
