index,Factor1,Factor2,Factor3
HMDB0000067<->SMO,0.5543604,1.0333792,0.45064574
HMDB0000058<->NPR3,0.5494178,0.17252202,0.018325219
HMDB0000123<->PTPRG,0.54699206,1.0079626,0.622936
HMDB0001999<->PPARD,0.5458127,0.14083335,0.48125133
HMDB0000220<->INSR,0.5389266,0.08259944,0.51545686
HMDB0001852<->VDR,0.53620386,0.46490058,1.2296199
HMDB0000073<->LPAR2,0.5249396,0.11889265,0.2255784
HMDB0000131<->AR,0.5083428,0.20264259,0.2633649
HMDB0001043<->KCNJ1,0.5061122,1.2911817,0.887522
HMDB0003229<->INSRR,0.5050172,0.0,0.02740388
HMDB0000251<->AXL,0.49965885,1.3226641,0.42370483
HMDB0000050<->AR,0.4934725,0.024960497,1.0715524
HMDB0000538<->ACVR1B,0.4931099,0.5199681,0.08922712
HMDB0000870<->LPAR3,0.49283803,0.0,0.09130545
HMDB0003229<->FZD4,0.48925203,0.17678781,0.8181369
HMDB0000870<->TBXA2R,0.4865514,0.270873,0.24279886
HMDB0000220<->ABCA1,0.48588127,0.19049408,0.13569099
HMDB0000050<->LPAR3,0.47749788,0.0,0.0711224
HMDB0000131<->PPARD,0.47744733,0.42878684,0.044988237
HMDB0000169<->LIFR,0.471237,0.5246276,0.5145899
HMDB0000151<->CELSR1,0.46277428,0.47300917,0.0
HMDB0000169<->FZD4,0.45882943,0.5552882,0.58117825
HMDB0000538<->TLR3,0.45866412,0.5215074,0.07882345
HMDB0001314<->SLC25A22,0.4569048,0.44246146,0.2698864
HMDB0001314<->GUCY1B1,0.4546934,0.6271342,0.16482025
HMDB0000207<->RARA,0.4535898,0.18971212,0.13460733
HMDB0001220<->LPAR3,0.4496633,0.0,0.03643787
HMDB0003229<->FZD8,0.44831115,0.079816274,0.20938876
HMDB0000191<->GRIK5,0.44508904,0.9818207,0.278198
HMDB0000131<->RARA,0.44476774,0.750335,0.022171892
HMDB0001043<->TNFRSF21,0.44221783,0.7216051,1.7525941
HMDB0000151<->SLC39A6,0.43132496,0.6792189,0.0
HMDB0000131<->NR3C1,0.43127832,0.988644,0.008316535
HMDB0000259<->CXCR4,0.4297534,0.20353526,0.08349342
HMDB0000870<->EDNRB,0.42919433,0.7655466,0.47833037
HMDB0001220<->CXCR4,0.42896602,0.17693031,0.04868756
HMDB0001220<->TBXA2R,0.4266787,0.35534883,0.11864729
HMDB0000073<->SLC1A1,0.42480043,0.0,1.8242731
HMDB0000169<->FZD2,0.42456686,0.3515044,0.016538199
HMDB0000870<->CXCR4,0.42424694,0.11469619,0.11217871
HMDB0001220<->AVPR2,0.42344478,1.1807057,0.0
HMDB0000220<->GCGR,0.42150256,0.11707733,0.46622777
HMDB0000538<->P2RX1,0.41993922,0.20736365,0.009004016
HMDB0000169<->TGFBR3,0.419654,0.60994947,0.22021554
HMDB0000131<->GUCY1A1,0.41808864,0.77670825,0.0
HMDB0000870<->TLR3,0.41654938,0.5374749,0.2571907
HMDB0001220<->PTGER4,0.40585548,0.666394,0.06460857
HMDB0003229<->FZD1,0.40283367,0.29306874,0.62781227
HMDB0000151<->FGFR2,0.39882773,0.5906642,0.0
HMDB0000073<->LPAR3,0.396643,0.0,0.093680255
HMDB0000870<->CCKAR,0.39030123,0.0,1.3762759
HMDB0000517<->SLC7A1,0.3882984,1.0255033,0.07672769
HMDB0000131<->ESRRG,0.38709807,0.45289332,0.018907705
HMDB0000638<->TLR2,0.3866757,0.3481167,0.107761584
HMDB0000067<->RORA,0.3838976,0.6447557,0.40236565
HMDB0003229<->SLC2A4,0.3775627,0.08014271,0.33437648
HMDB0000259<->TBXA2R,0.37726745,0.36727664,0.21569277
HMDB0000259<->CCKAR,0.37372163,0.0,1.2138518
HMDB0000220<->LPAR2,0.36861357,0.044995382,0.12264608
HMDB0000067<->NR1I2,0.3679622,0.008457239,0.1612569
HMDB0000050<->CXCR4,0.36104676,0.1845506,0.08071941
HMDB0000050<->ATP8A1,0.3485608,0.6586884,0.18935336
HMDB0000259<->LPAR3,0.34785727,0.0,0.10292848
HMDB0000296<->P2RY6,0.34443432,0.43737748,0.1138601
HMDB0003229<->FZD2,0.34305176,0.19996282,0.07380711
HMDB0000220<->INSRR,0.3415964,0.01975396,0.067303024
HMDB0000131<->NR4A1,0.34110257,0.34221214,0.031827528
HMDB0000073<->CXCR4,0.33986393,0.09258146,0.09006482
HMDB0000169<->FZD8,0.33892572,0.28357512,0.14891079
HMDB0000169<->NPR3,0.33882648,0.091758065,0.006164834
HMDB0000151<->NR1I2,0.33623803,0.0,0.055445287
HMDB0000259<->PTGER4,0.33254406,0.8061797,0.18418138
HMDB0000050<->ACKR3,0.32737005,0.67809415,1.0978026
HMDB0000131<->TLR3,0.32708886,0.6363671,0.0
HMDB0000050<->CFTR,0.32638115,0.08529624,0.14294772
HMDB0000259<->CFTR,0.32351202,0.12154081,0.13218492
HMDB0000538<->P2RY6,0.32022852,0.4448484,0.0
HMDB0000169<->ITGAX,0.3196822,0.13453831,0.0297001
HMDB0000870<->PTGER4,0.3182383,0.5297121,0.25747478
HMDB0000220<->EDNRB,0.31774983,0.30188057,0.19785403
HMDB0000169<->FZD7,0.3121459,0.15628764,0.05310759
HMDB0000234<->TBXA2R,0.31202307,0.30764732,0.17613544
HMDB0000259<->EDNRB,0.31109843,1.044747,0.42715827
HMDB0000538<->LPAR6,0.30790952,0.3118243,0.22190428
HMDB0000050<->PTGER4,0.30107555,0.6130107,0.18667114
HMDB0000131<->ADGRL2,0.29895353,0.6403997,0.044004492
HMDB0003229<->FZD5,0.29541177,0.070920534,0.18922664
HMDB0000234<->SLC22A2,0.2949937,0.0,1.4595693
HMDB0000058<->CFTR,0.29335153,0.11907253,0.16760908
HMDB0000870<->ADRA1A,0.2919731,0.0,0.03157951
HMDB0000538<->TLR2,0.28909305,0.42505422,0.0
HMDB0000538<->TRPV6,0.28654882,0.2896946,0.0
HMDB0000538<->ANO1,0.285151,0.3965791,0.09214326
HMDB0000169<->FZD1,0.28413868,0.56793714,0.4197226
HMDB0000870<->ACKR3,0.27911538,0.5245049,1.3143715
HMDB0000538<->FZD5,0.27840096,0.31756282,0.09816584
HMDB0000169<->EPHA2,0.27558276,0.6231775,0.30616134
HMDB0000169<->TLR3,0.27461666,0.3614219,0.10591326
HMDB0000169<->FZD6,0.27346006,0.3622418,0.089448504
HMDB0000259<->CCR5,0.27012125,0.3030513,0.109104626
HMDB0001220<->LPAR1,0.26385212,0.6420931,0.093328826
HMDB0000169<->KIT,0.2627792,0.17740498,0.025117813
HMDB0000220<->NR4A1,0.2623991,0.13154173,0.15473044
HMDB0003229<->FZD6,0.25666842,0.093689606,0.14560604
HMDB0000220<->ITGAX,0.2541645,0.1031323,0.011114296
HMDB0000067<->ABCG1,0.24982698,0.6747441,0.018504784
HMDB0000169<->GABBR1,0.24964611,0.33496243,0.2607842
HMDB0000169<->ITGA5,0.24934506,0.40302467,0.23670393
HMDB0000131<->IFNAR1,0.24530517,0.8523791,0.02283157
HMDB0000220<->TBXA2R,0.24357764,0.07075656,0.1397892
HMDB0000595<->CFTR,0.24135901,0.11771209,0.09606711
HMDB0000259<->ADRA1A,0.24125198,0.009927712,0.03873926
HMDB0001220<->ADRB1,0.23859896,0.044469927,0.04704612
HMDB0000131<->NR1I2,0.23555142,0.024607506,0.042966884
HMDB0000131<->IL3RA,0.23507518,0.67379624,0.0
HMDB0001220<->CCR5,0.23461026,0.28627032,0.035436932
HMDB0000169<->IL17RA,0.23058113,0.23587243,0.6378095
HMDB0000538<->ACVR1,0.22933666,0.32178596,0.09153307
HMDB0001220<->ADORA2B,0.22657776,0.64527464,0.2138527
HMDB0000169<->PTPRM,0.22655846,0.3671809,0.18632127
HMDB0000538<->KIT,0.22582433,0.333356,0.058882773
HMDB0000131<->ITGAL,0.22533181,0.24865894,0.0026076369
HMDB0000251<->SLC2A4,0.22288634,0.354986,0.39354527
HMDB0000234<->NR3C1,0.21986352,1.0463506,0.7543535
HMDB0000538<->CFTR,0.21908918,0.059371725,0.06363115
HMDB0000220<->LPAR3,0.21852888,0.0,0.062030047
HMDB0001220<->ADRA1A,0.21810868,0.012128658,0.0017534444
HMDB0000169<->IL3RA,0.21775767,0.39255264,0.04980291
HMDB0000131<->MERTK,0.21772417,0.2065013,0.03285836
HMDB0000050<->CCR5,0.21710254,0.29522997,0.111204006
HMDB0000259<->ACKR3,0.21657996,0.90927213,1.0593703
HMDB0000990<->DDR2,0.21600011,0.77775556,0.22389282
HMDB0000595<->SLC4A7,0.2119489,0.32760957,0.1309029
HMDB0000870<->ADRB1,0.20939547,0.050241884,0.052659374
HMDB0000169<->FZD5,0.20702262,0.24663915,0.15598139
HMDB0000131<->ADGRL1,0.20582408,0.58704746,0.029620478
HMDB0000058<->ADRB1,0.20478371,0.071726754,0.06315649
HMDB0000161<->ITGAL,0.20419593,0.22254376,0.10529119
HMDB0000014<->EPHA2,0.20323339,0.7675175,0.15036617
HMDB0000220<->AVPR1A,0.20282865,0.075776786,0.076415546
HMDB0000259<->ADRB1,0.20167768,0.07107113,0.055856083
HMDB0000131<->ITGA2B,0.20129985,0.5827649,0.0
HMDB0000870<->TLR4,0.20010872,0.3017665,0.086914144
HMDB0001220<->KISS1R,0.19966093,0.06995088,0.017470904
HMDB0000169<->ACVR2A,0.19925189,0.3105667,0.2473996
HMDB0000112<->GABBR1,0.19846441,0.6752374,0.48154014
HMDB0000050<->ADRB1,0.19753592,0.0574334,0.053308964
HMDB0000073<->PTGER4,0.19681826,0.5110244,0.2192102
HMDB0000220<->TNFRSF10B,0.19681193,0.102247976,0.092090905
HMDB0000595<->SLC4A8,0.19498196,0.4580267,0.14894204
HMDB0000058<->SLC9A3,0.1941978,1.1076528,1.0447432
HMDB0000870<->CCR5,0.19401784,0.25645012,0.12207834
HMDB0000131<->ITGB2,0.19286926,0.5243079,0.0
HMDB0000151<->SLC25A40,0.1894039,0.21840893,0.0
HMDB0000151<->CD40,0.1865665,0.2585851,0.0
HMDB0000169<->ITGB2,0.18497165,0.3389204,0.12590727
HMDB0000234<->AR,0.18375917,0.08747838,1.1723399
HMDB0000806<->TLR4,0.18371724,0.3222606,0.08244041
HMDB0000538<->P2RY1,0.18204412,0.107210346,0.023068693
HMDB0000638<->TLR4,0.18091476,0.29734227,0.07865701
HMDB0001852<->RARA,0.17897438,0.878018,0.3303781
HMDB0000870<->ITGA4,0.17871106,0.122230925,0.02727937
HMDB0000251<->TLR4,0.17563625,0.35487944,0.024732595
HMDB0000112<->GABRB3,0.17390807,0.040971033,0.00240516
HMDB0000131<->ADGRE1,0.17310753,0.4809409,0.0
HMDB0000538<->PANX1,0.1715694,0.38047573,0.02799508
HMDB0000259<->ADORA2B,0.17029019,0.71797186,0.2895421
HMDB0000050<->LPAR1,0.16995728,0.56180716,0.23258372
HMDB0000296<->TLR7,0.1695922,0.2499514,0.0
HMDB0003229<->FZD7,0.16909535,0.04446822,0.1291342
HMDB0000073<->CCKAR,0.16886963,0.0,1.2430274
HMDB0000870<->ADORA2B,0.1676255,0.55210245,0.39664975
HMDB0000151<->ESRRB,0.16645256,0.652911,0.0
HMDB0000073<->CCR5,0.16571456,0.19607759,0.10385168
HMDB0000131<->GUCY1B1,0.16414407,0.40202197,0.0
HMDB0001852<->NR1I2,0.16334437,0.036133554,0.15288068
HMDB0000870<->KISS1R,0.1630488,0.06625876,0.058934495
HMDB0000870<->LPAR1,0.16304493,0.50781727,0.3035357
HMDB0001220<->PTGIR,0.16152066,0.1752231,0.027867319
HMDB0000870<->PTGIR,0.16085693,0.19993638,0.07805113
HMDB0000220<->CCKAR,0.16011679,0.0,0.78780985
HMDB0000050<->P2RY1,0.15995525,0.14138095,0.10999793
HMDB0000169<->ITGA2B,0.15913612,0.403941,0.2035464
HMDB0000067<->PTGIR,0.15539175,0.21885045,0.063835494
HMDB0000169<->ITGA4,0.15524991,0.11498863,0.0
HMDB0000259<->PTGIR,0.15470934,0.24225385,0.0638843
HMDB0000151<->ERBB4,0.15381947,0.57212466,0.0
HMDB0000067<->ADRB2,0.14939149,0.16188891,0.14133824
HMDB0000538<->TLR4,0.1470554,0.30337095,0.029299894
HMDB0000870<->ADRA1B,0.14558475,0.21996172,0.05923031
HMDB0000220<->TLR4,0.14435256,0.13203076,0.042803403
HMDB0000148<->CASR,0.1434818,0.33114487,0.13653448
HMDB0000517<->CASR,0.14074838,0.3788251,0.1674153
HMDB0000151<->ESR1,0.14037324,0.42954934,0.0
HMDB0000538<->TLR7,0.13878845,0.17406222,0.0037624633
HMDB0000131<->NR3C2,0.13791479,0.3480453,0.0
HMDB0000131<->ITGB7,0.1364586,0.2735094,0.018234272
HMDB0000259<->KISS1R,0.13643086,0.09721631,0.06083428
HMDB0000073<->PTGIR,0.13360572,0.12950648,0.0620405
HMDB0000870<->SLC1A2,0.13295954,0.061027646,0.019513717
HMDB0000131<->ITGAM,0.1328782,0.36690566,0.0
HMDB0000133<->CD40,0.13280015,0.24170633,0.054186508
HMDB0000073<->ADRB1,0.13242486,0.061727136,0.052859716
HMDB0000151<->GPER1,0.13189596,0.097361654,0.0
HMDB0000259<->ADRA1B,0.13118696,0.28275824,0.04905313
HMDB0000112<->ITGA4,0.12935439,0.16106544,0.04564632
HMDB0000538<->DHX58,0.12844835,0.22697997,0.023135373
HMDB0000220<->TLR2,0.12843831,0.20189334,0.072271094
HMDB0000151<->ADRA1B,0.126616,0.23660615,0.0
HMDB0001852<->NR1H4,0.12591675,0.6281355,0.7697494
HMDB0000169<->PTK7,0.123819284,0.45695627,0.1444302
HMDB0000151<->KCND3,0.122179426,0.36261725,0.0
HMDB0000169<->FZD3,0.12206237,0.18795653,0.08705657
HMDB0001220<->ADRA1B,0.121621504,0.24824297,0.016626244
HMDB0001220<->ADORA2A,0.11929971,0.58504665,0.053702116
HMDB0001220<->ADRB2,0.118576,0.17921509,0.093426734
HMDB0000870<->TLR1,0.1178881,0.14746797,0.045164928
HMDB0000123<->PTPRE,0.11744314,0.3307706,0.15801759
HMDB0000169<->ACVR2B,0.11426591,0.143265,0.050763477
HMDB0000131<->IL15RA,0.1133094,0.39602065,0.042180665
HMDB0000990<->ITGAM,0.11065918,0.4298178,0.057567053
HMDB0000050<->ADORA2B,0.11006877,0.67094743,0.31944466
HMDB0000131<->ITGA4,0.10919182,0.13654731,0.0
HMDB0000169<->ITGB7,0.10777945,0.15288706,0.08561641
HMDB0000220<->KISS1R,0.105461076,0.01866195,0.043461274
HMDB0000050<->PTGIR,0.10484246,0.18164256,0.1015791
HMDB0001043<->CLCN2,0.10381761,0.25117838,0.21513319
HMDB0000131<->ACVR1,0.10213505,0.49125302,0.09310835
HMDB0000220<->LPAR1,0.09919915,0.23700902,0.14732471
HMDB0001341<->ITGB5,0.09539136,0.3943515,0.017912319
HMDB0000870<->ADORA2A,0.09441814,0.56731,0.12411407
HMDB0001852<->TLR2,0.09425077,0.51537055,0.09480034
HMDB0000870<->ADRB2,0.09391061,0.12447378,0.14047885
HMDB0000050<->ADORA2A,0.091760434,0.62852144,0.06969571
HMDB0000220<->ADRA1A,0.091267794,0.0,0.012311645
HMDB0000145<->ESR1,0.08916767,0.31919646,0.10376061
HMDB0000259<->LPAR1,0.08752412,0.7053553,0.24021304
HMDB0000050<->ADRB2,0.08734061,0.1268935,0.14755394
HMDB0000259<->EDNRA,0.084844336,0.33011138,0.035497677
HMDB0000131<->TNFRSF11A,0.08440454,0.2918627,0.024683362
HMDB0000058<->ADRB2,0.083645366,0.16859569,0.14577891
HMDB0000538<->P2RY14,0.08123529,0.36341682,0.06983183
HMDB0000870<->EDNRA,0.077536434,0.2083197,0.056181725
HMDB0000050<->AVPR2,0.07634426,1.065439,0.35208037
HMDB0000870<->AVPR2,0.07607391,0.9350045,0.48159793
HMDB0000870<->ADRA2A,0.06673203,0.21977498,0.009772263
HMDB0000131<->EPHA3,0.0661417,0.050654355,0.030098816
HMDB0001852<->EGFR,0.06445103,1.0309093,0.5797954
HMDB0000058<->ESR1,0.06393377,0.6124592,0.20594318
HMDB0000151<->STYK1,0.063044615,0.34183708,0.0
HMDB0000073<->ADORA2B,0.060905885,0.5340811,0.29020047
HMDB0001852<->AQP3,0.060318835,1.357622,0.4691341
HMDB0001852<->NR1H3,0.059569675,0.727187,1.1121522
HMDB0000259<->ADRB2,0.057169728,0.16311045,0.13989368
HMDB0000258<->ADRB2,0.057163604,0.110707745,0.1254583
HMDB0000252<->TRPM3,0.056881685,0.05560105,0.100844145
HMDB0000207<->PPARG,0.055831976,0.01520348,0.0
HMDB0000050<->SLC6A4,0.05428769,0.0,0.17897855
HMDB0000073<->ADRB2,0.054196708,0.09044034,0.13091734
HMDB0000538<->SLC24A3,0.053966217,0.048422296,0.028861819
HMDB0000220<->EDNRA,0.053131264,0.070846766,0.03756929
HMDB0000169<->IL21R,0.05223301,0.04826207,0.0150307845
HMDB0001341<->EPHA2,0.05208,0.3163168,0.08668808
HMDB0001388<->PPARG,0.05168035,0.06962862,0.008074049
HMDB0001220<->EDNRA,0.051332086,0.34558824,0.015053631
HMDB0000131<->ESR1,0.051057823,0.46762133,0.0
HMDB0000259<->ADORA2A,0.050599325,0.7458728,0.11128339
HMDB0000220<->ADRA1B,0.050540786,0.06737277,0.09989953
HMDB0003229<->FZD3,0.050205942,0.13843489,0.12300355
HMDB0000131<->PTPRN,0.049770962,0.354431,0.0030562577
HMDB0000108<->KCNJ15,0.048436496,0.087600715,0.032031298
HMDB0000050<->ADRA2A,0.047494877,0.24257751,0.0
HMDB0000073<->ADRA2A,0.04523394,0.22924164,0.0
HMDB0001999<->PPARG,0.04457579,0.046494015,0.03447416
HMDB0001220<->PTGER3,0.04130962,0.91756856,0.2808107
HMDB0000151<->ADCYAP1R1,0.038317673,0.2934135,0.010326607
HMDB0000806<->PPARG,0.038191184,0.08822745,0.026460499
HMDB0001341<->EPHA3,0.03654266,0.016332112,0.0
HMDB0000538<->GPR35,0.03595665,0.18844475,0.08254493
HMDB0002183<->PPARG,0.03496587,0.054275047,0.036090743
HMDB0001341<->TLR3,0.034808755,0.12403114,0.02564973
HMDB0001341<->BMPR2,0.033976976,0.30662197,0.06936971
HMDB0003229<->SLC2A3,0.033915114,0.045903824,0.031330083
HMDB0000990<->ESR1,0.03265551,0.52104187,0.23857939
HMDB0001341<->KIT,0.032104503,0.09702693,0.0
HMDB0000050<->CCR1,0.03207085,0.32855093,0.12684165
HMDB0001341<->IFNGR1,0.030409807,0.39105362,0.03733683
HMDB0000108<->KCNJ16,0.029136853,0.35470638,0.005857606
HMDB0000067<->PPARG,0.028213548,0.07211984,0.0150785195
HMDB0001341<->TLR7,0.02638166,0.058797054,0.0
HMDB0001852<->KIT,0.025705624,0.4559087,0.10861968
HMDB0001341<->EPHB4,0.025686245,0.3292192,0.0432519
HMDB0001220<->ADRA2A,0.024894144,0.2844312,0.0
HMDB0001341<->P2RY1,0.024836628,0.011689897,0.0011334553
HMDB0001341<->P2RX4,0.023898473,0.30726057,0.04545436
HMDB0000131<->IFNLR1,0.023736358,0.15529658,0.0
HMDB0000234<->GJA1,0.023073602,0.5391449,0.06599499
HMDB0000050<->RET,0.022371238,0.07376293,0.0
HMDB0000045<->RET,0.021323357,0.0584472,0.0033362424
HMDB0001852<->NR2F1,0.020095542,0.18299289,0.074968874
HMDB0001852<->NR6A1,0.01945841,0.17810681,0.120595545
