index,Factor1,Factor2,Factor3
HMDB0000151<->KDR,1.3202213,0.52889025,0.0
HMDB0000151<->NR1H3,1.2993821,0.45471293,0.03391233
HMDB0000207<->ABCG2,1.297503,0.0,0.6183136
HMDB0000990<->ITGA1,1.2814363,0.73100865,1.088928
HMDB0000259<->PTGFR,1.273642,0.36910653,0.26813602
HMDB0001314<->TRPV4,1.2458795,0.9018563,1.2035311
HMDB0001388<->TNFRSF21,1.2290931,0.34215456,1.4428866
HMDB0001999<->SLC27A1,1.2151271,0.18908852,0.60144645
HMDB0000151<->ERBB2,1.2049768,0.84820914,0.0
HMDB0000058<->TRPV4,1.1890188,0.9112657,1.2024235
HMDB0000169<->ITGB1,1.1578054,0.88440466,0.8520566
HMDB0000538<->INSR,1.1527325,0.31254023,0.23972046
HMDB0000538<->ACVRL1,1.1177914,0.727893,0.069607005
HMDB0000207<->UCP2,1.0921229,0.3587163,0.18429159
HMDB0000673<->RXRA,1.0917554,0.80469704,0.9496305
HMDB0000123<->PTPRJ,1.0898938,1.2929047,0.60328627
HMDB0000207<->VDR,1.0871648,0.0,0.4556721
HMDB0000234<->VDR,1.0721159,0.22039507,1.3767194
HMDB0000234<->ABCG2,1.0711206,0.47792128,1.7996033
HMDB0000058<->AQP1,1.0493495,1.5907749,1.7514029
HMDB0000207<->RXRA,1.0388997,0.12081995,0.17322701
HMDB0000538<->SLC2A1,1.0323305,1.1644628,0.4103492
HMDB0000151<->NR1H4,1.0203767,0.39218017,0.055460513
HMDB0000067<->FLT1,0.9968303,1.1659709,0.33370677
HMDB0000151<->NR1H2,0.9780839,0.9841256,0.0
HMDB0000220<->SLC2A2,0.97669154,0.0,0.44727966
HMDB0000123<->PTPRD,0.9763731,0.5625492,0.980794
HMDB0000234<->SLC22A12,0.9699236,0.0,1.8779362
HMDB0000169<->KDR,0.959981,0.30584842,0.24748236
HMDB0000641<->AR,0.955079,0.043773074,0.38516966
HMDB0000123<->PTPRO,0.9534758,0.16079849,0.024784304
HMDB0001388<->SLC27A1,0.9531729,0.5633833,0.49956626
HMDB0000538<->SCNN1G,0.94390655,0.28132758,0.0
HMDB0000220<->RXRA,0.94339865,0.18520403,0.44264612
HMDB0000151<->THRA,0.94301164,0.89330006,0.0
HMDB0000220<->UCP2,0.9399497,0.49611333,0.46218637
HMDB0000538<->AQP6,0.9382468,0.71100855,0.04435076
HMDB0000067<->ERBB2,0.92444026,1.1988806,0.434017
HMDB0000067<->NR1H3,0.87622386,0.5814881,0.92965525
HMDB0000151<->GJB1,0.8586392,0.42879695,0.0
HMDB0000151<->EGFR,0.84801465,0.686198,0.0
HMDB0000538<->EGFR,0.8459194,0.5419876,0.18812416
HMDB0000131<->ITGA1,0.83868515,1.0053005,0.17665152
HMDB0000058<->ERBB2,0.8357742,1.2258067,0.6895392
HMDB0000258<->SCNN1G,0.82315075,0.27860993,0.0
HMDB0000538<->CLCN7,0.8177854,0.60737234,0.24899076
HMDB0000151<->AR,0.81729496,0.122802034,0.1441328
HMDB0000673<->TNFRSF21,0.81541675,0.5332887,2.0772023
HMDB0000258<->SLC2A5,0.8139951,0.0,0.74476475
HMDB0001043<->RXRA,0.8065067,0.7991487,0.6494995
HMDB0000158<->AR,0.800506,0.08385098,0.5957938
HMDB0000220<->TNFRSF21,0.7995861,0.0,1.1770512
HMDB0000067<->NR1H4,0.7956114,0.52424777,0.59275615
HMDB0000673<->SLC27A1,0.7874629,0.790671,0.9375534
HMDB0000151<->NR3C1,0.7822565,0.7555035,0.0
HMDB0000050<->SLC5A8,0.78099126,0.0,1.5184906
HMDB0000258<->NR1H4,0.77513283,0.34453496,0.4496242
HMDB0000067<->NR1H2,0.77417403,1.3278967,0.45209822
HMDB0000151<->SLC39A14,0.77395844,0.55893695,0.0904891
HMDB0000169<->FLT1,0.7684791,0.5566392,0.38032877
HMDB0000151<->CELSR2,0.767186,0.61197555,0.0
HMDB0000050<->SCNN1G,0.7601797,0.38903856,0.07827751
HMDB0003229<->INSR,0.75779897,0.0,0.6527334
HMDB0000123<->PTPRK,0.75195384,0.73412144,0.83593637
HMDB0000234<->SLC16A1,0.7446727,0.44275892,0.35399634
HMDB0000538<->IFNGR2,0.74272364,0.64419734,0.16858123
HMDB0000067<->RXRB,0.74261534,1.0469376,0.5032608
HMDB0000538<->NPR1,0.741148,0.65170497,0.0
HMDB0000538<->TRPM4,0.7400113,0.6385786,0.0
HMDB0000131<->INSR,0.73474705,0.56516314,0.12852375
HMDB0000237<->SLC16A1,0.7271299,0.5233089,0.30055806
HMDB0000151<->SLC39A10,0.720331,0.51973194,0.0
HMDB0000169<->INSR,0.7169714,0.20980678,0.44952342
HMDB0001220<->CCKAR,0.71219563,0.0,0.628778
HMDB0001314<->GUCY1A1,0.71085745,1.0329071,0.2819509
HMDB0001220<->LPAR2,0.70674264,0.106308594,0.1331031
HMDB0000067<->THRA,0.70070463,1.3070992,0.34909186
HMDB0000234<->SLC22A5,0.69587976,0.40748733,1.158768
HMDB0000220<->PTGFR,0.68977237,0.029273784,0.123662405
HMDB0000538<->GUCY1A1,0.679579,0.5346737,0.01205902
HMDB0001220<->ACKR3,0.6752775,0.77920365,0.5186268
HMDB0000169<->BMPR2,0.67207694,0.480171,0.38127744
HMDB0000131<->MET,0.67176884,1.3476466,0.19305237
HMDB0000131<->ADGRL4,0.6688428,1.3441916,0.0
HMDB0000207<->NR1H3,0.663213,0.019460166,0.47348118
HMDB0000067<->EGFR,0.6562283,0.9456279,0.43203813
HMDB0000131<->FLT1,0.653314,1.0778483,0.0
HMDB0000131<->GHR,0.6445459,0.7196422,0.5363069
HMDB0001220<->EDNRB,0.6391009,0.8737401,0.07252825
HMDB0000151<->RARA,0.63862306,0.6154386,0.0
HMDB0001999<->ABCA1,0.63768286,0.27429572,0.22929576
HMDB0001043<->KDR,0.630115,0.7322661,0.5026294
HMDB0000220<->SLC27A1,0.6292595,0.16257046,0.4315303
HMDB0001220<->AVPR1A,0.62817013,0.23483104,0.018341642
HMDB0001043<->TRPV4,0.624436,0.7276348,1.183749
HMDB0000169<->TGFBR2,0.62321794,0.7824107,0.38505763
HMDB0000131<->IL10RB,0.618878,0.9954439,0.0
HMDB0000151<->ESRRG,0.61608547,0.31911263,0.0
HMDB0000258<->SLC45A4,0.61541885,0.5479566,0.19480379
HMDB0000870<->LPAR2,0.611,0.110418044,0.24880889
HMDB0000207<->RXRB,0.60134095,0.19204369,0.24168348
HMDB0000259<->AVPR1A,0.5905627,0.2862409,0.030712528
HMDB0000067<->SLC9A1,0.58846134,0.91238505,0.25714764
HMDB0000169<->PDGFRB,0.58833456,0.59224397,0.29861426
HMDB0000259<->LPAR2,0.5810363,0.12248922,0.24638495
HMDB0003229<->SLC2A5,0.57902056,0.0,1.0440298
HMDB0003229<->SLC2A1,0.5775725,0.37382576,0.88240254
HMDB0000053<->ABCG2,0.5747478,0.28764084,1.3442736
HMDB0000151<->PPARD,0.5739576,0.39152554,0.0
HMDB0000169<->EGFR,0.57272625,0.45921817,0.42588177
HMDB0000131<->F2R,0.5668822,1.1492096,0.0
HMDB0000990<->PTPRG,0.5657174,0.78471303,0.5540785
HMDB0001388<->ABCA1,0.5612886,0.5175212,0.1649083
HMDB0000538<->ADGRA2,0.5604789,0.52673364,0.09118129
HMDB0000870<->AVPR1A,0.55452484,0.20373634,0.06434832
HMDB0001043<->TNFRSF21,0.55360466,0.6594388,1.5870448
HMDB0000207<->NR1H2,0.55043674,0.3070345,0.21031795
HMDB0000123<->PTPRB,0.5491921,0.9631377,0.52709335
HMDB0000067<->ABCA1,0.5448037,0.7344275,0.16083439
HMDB0001043<->SLC27A1,0.543101,0.7690992,0.64661497
HMDB0000073<->SLC1A1,0.5378087,0.0,1.6609149
HMDB0000131<->ADGRF5,0.5356488,1.1728094,0.0
HMDB0000208<->OXGR1,0.53492683,0.025316745,0.022388933
HMDB0003229<->SMO,0.5347583,0.14917013,0.58211905
HMDB0001852<->VDR,0.5323616,0.39311817,1.2073083
HMDB0000067<->NR3C1,0.526561,0.99615496,0.46019977
HMDB0001043<->KCNJ1,0.5251933,1.186643,0.8433862
HMDB0000123<->PTPRG,0.5242704,0.9320538,0.6058532
HMDB0000050<->OXGR1,0.5225576,0.15448111,0.009275447
HMDB0000207<->NR1H4,0.52178764,0.036435757,0.28391495
HMDB0000220<->SLC44A1,0.5172996,0.40235445,0.42336398
HMDB0000050<->LPAR2,0.51552457,0.10160295,0.1866473
HMDB0000148<->GRIK5,0.5152643,0.51117045,0.040107906
HMDB0000151<->NR2C2,0.5098694,0.4784531,0.0
HMDB0000673<->ABCA1,0.509025,0.71293795,0.3065443
HMDB0000067<->SMO,0.50628847,0.94262916,0.4681829
HMDB0001999<->PPARD,0.5053444,0.13372415,0.4598664
HMDB0000058<->TBXA2R,0.5016413,0.36535892,0.15789807
HMDB0000131<->EGFR,0.49816597,0.7763063,0.12052466
HMDB0003229<->FZD4,0.4944963,0.15272711,0.76866716
HMDB0000131<->TGFBR2,0.49365526,1.3614792,0.013593533
HMDB0000050<->AR,0.49181354,0.009123255,1.017733
HMDB0000067<->AR,0.49061683,0.15632153,0.7900938
HMDB0000058<->NPR3,0.4879888,0.15768163,0.033727862
HMDB0000870<->CCKAR,0.48739964,0.0,1.2402663
HMDB0000220<->INSR,0.48235092,0.074057624,0.5040125
HMDB0000073<->LPAR2,0.46563,0.113046125,0.22366714
HMDB0000538<->ACVR1B,0.46511254,0.47603834,0.09495834
HMDB0003229<->INSRR,0.46318027,0.0,0.029944552
HMDB0000538<->CLCN6,0.4620285,0.19288076,0.19598219
HMDB0000067<->PPARD,0.4611624,0.4685129,0.31180304
HMDB0001043<->ABCA1,0.46003753,0.6779328,0.12736556
HMDB0000259<->CCKAR,0.45548198,0.0,1.0959078
HMDB0000870<->LPAR3,0.45465398,0.0,0.087712444
HMDB0000169<->FZD4,0.44895062,0.50938475,0.55622756
HMDB0000251<->AXL,0.4484133,1.2134066,0.44632488
HMDB0000131<->AR,0.44388515,0.18193468,0.27220288
HMDB0000050<->LPAR3,0.4422871,0.0,0.06663687
HMDB0000870<->TBXA2R,0.43945214,0.2476752,0.24623677
HMDB0000169<->TEK,0.439267,0.48080614,0.32630688
HMDB0000169<->LIFR,0.43618935,0.48492515,0.5019926
HMDB0000151<->CELSR1,0.433246,0.4392674,0.0
HMDB0000207<->NPR1,0.43177974,0.21274668,0.025897956
HMDB0000169<->SMO,0.42526603,0.42201817,0.47687
HMDB0000207<->RARA,0.42506394,0.16742425,0.13451533
HMDB0000191<->GRIK5,0.42216003,0.90118265,0.2868256
HMDB0000870<->EDNRB,0.42123562,0.7019336,0.45986336
HMDB0000169<->PTPRG,0.4202463,0.46012998,0.42267105
HMDB0000220<->GCGR,0.41513294,0.10060348,0.43921337
HMDB0000538<->TLR3,0.41421148,0.48289123,0.09246337
HMDB0000123<->PTPRU,0.412554,0.5992397,0.26744145
HMDB0000169<->TIE1,0.4073696,0.4443358,0.23780182
HMDB0000131<->PPARD,0.40722087,0.4009032,0.066363454
HMDB0001220<->AVPR2,0.40588602,1.0858892,0.017097251
HMDB0001220<->LPAR3,0.40581053,0.0,0.040525787
HMDB0000050<->ACKR3,0.39498737,0.6010924,1.027375
HMDB0003229<->FZD8,0.3941399,0.07016061,0.2156076
HMDB0000151<->SLC39A6,0.39369345,0.6355007,0.0
HMDB0000220<->ABCA1,0.39206374,0.16920644,0.1721683
HMDB0001314<->GUCY1B1,0.38928926,0.57679176,0.19008362
HMDB0000259<->CXCR4,0.3873373,0.18349905,0.093019865
HMDB0000151<->FGFR2,0.38705567,0.5509548,0.0
HMDB0001852<->RXRA,0.3861726,0.997463,0.6365166
HMDB0000870<->ACKR3,0.384426,0.46294984,1.2020063
HMDB0003229<->FZD1,0.3836448,0.26136875,0.6055053
HMDB0000870<->TLR3,0.3829895,0.492147,0.2612164
HMDB0000169<->TGFBR3,0.3828098,0.5626149,0.22694743
HMDB0001314<->SLC25A22,0.38255912,0.41149715,0.28441143
HMDB0000538<->ADGRA3,0.3812961,0.37923774,0.49027488
HMDB0000131<->ADGRE5,0.3798922,1.0539471,0.13225225
HMDB0000870<->CXCR4,0.37979248,0.10307502,0.118664406
HMDB0001220<->CXCR4,0.3783869,0.16255379,0.059361413
HMDB0003229<->SLC2A4,0.37717092,0.06973817,0.3107003
HMDB0000538<->P2RX1,0.37289098,0.18972713,0.02466595
HMDB0001220<->TBXA2R,0.36963698,0.32645753,0.13755696
HMDB0000131<->GUCY1A1,0.36879218,0.7264076,0.0
HMDB0000073<->LPAR3,0.36769965,0.0,0.08914601
HMDB0000131<->RARA,0.3652083,0.69113904,0.05701591
HMDB0000169<->FZD2,0.36511195,0.32499626,0.037187092
HMDB0000517<->SLC7A1,0.3647776,0.9432314,0.089357235
HMDB0000050<->TBXA2R,0.36027038,0.27729014,0.18315022
HMDB0001220<->PTGER4,0.35494962,0.61896986,0.07901984
HMDB0000050<->EDNRB,0.35376364,0.75592995,0.3807558
HMDB0000131<->NPR1,0.35029176,0.82807535,0.0
HMDB0003229<->SLC2A9,0.3471284,0.0,0.1008236
HMDB0000131<->NR3C1,0.34622705,0.91172093,0.051596034
HMDB0000067<->RORA,0.34410515,0.5899396,0.40875047
HMDB0000638<->TLR2,0.34111333,0.31894532,0.11838202
HMDB0000234<->SLC22A2,0.34021202,0.0,1.3646904
HMDB0000990<->LPAR3,0.33832982,0.0,0.10227727
HMDB0000058<->PTGER4,0.33779576,0.71956754,0.20138077
HMDB0000067<->NR1I2,0.3364476,0.0040881033,0.15965113
HMDB0000259<->TBXA2R,0.33474243,0.3358817,0.2249431
HMDB0000131<->ESRRG,0.33039263,0.41829756,0.043268304
HMDB0000538<->NPR3,0.32490757,0.11346758,0.012316485
HMDB0000050<->CXCR4,0.323988,0.16419034,0.09172528
HMDB0000259<->LPAR3,0.32292384,0.0,0.098205514
HMDB0000207<->GUCY1A1,0.3219513,0.19621214,0.10048247
HMDB0000234<->NR2F6,0.3184684,1.338779,1.3340824
HMDB0000050<->ATP8A1,0.31645882,0.6083675,0.19671844
HMDB0000259<->EDNRB,0.3131425,0.9591349,0.41793916
HMDB0000220<->LPAR2,0.31312516,0.040984057,0.13381155
HMDB0000073<->CXCR4,0.3122962,0.081680685,0.09205921
HMDB0000259<->ACKR3,0.31146008,0.8196095,0.97371715
HMDB0000296<->P2RY6,0.31087857,0.3975454,0.123391375
HMDB0000259<->PTGER4,0.30844653,0.7381684,0.19176024
HMDB0000058<->SLC9A3,0.3071941,1.0165517,0.93816257
HMDB0000169<->FZD8,0.30487797,0.26075986,0.15412211
HMDB0003229<->FZD2,0.30444095,0.17964564,0.085202694
HMDB0000220<->INSRR,0.30361873,0.015066177,0.07529679
HMDB0000151<->NR1I2,0.3013191,0.0,0.05749694
HMDB0000870<->PTGER4,0.30114794,0.48259088,0.25244904
HMDB0000131<->NR4A1,0.29755902,0.31652388,0.042406905
HMDB0000169<->NPR3,0.29502824,0.085493766,0.018267829
HMDB0000073<->CCKAR,0.28797486,0.0,1.1113447
HMDB0000538<->LPAR6,0.286985,0.28210902,0.22341096
HMDB0000220<->EDNRB,0.2851123,0.27921718,0.19859824
HMDB0000538<->P2RY6,0.2844481,0.41150916,0.009057133
HMDB0000207<->PPARD,0.28443003,0.056579135,0.19268063
HMDB0000151<->NR2C1,0.28386542,0.4240387,0.0
HMDB0000131<->TLR3,0.28145617,0.5980523,0.0
HMDB0000169<->FZD7,0.27504712,0.14088865,0.066319354
HMDB0000169<->FGFR2,0.27370355,0.43629965,0.0917781
HMDB0000259<->CFTR,0.27343866,0.11097038,0.14173451
HMDB0000050<->CFTR,0.27341956,0.077177145,0.15463768
HMDB0000169<->ITGAX,0.27003905,0.122475974,0.045359675
HMDB0000050<->PTGER4,0.26677123,0.5644895,0.19571294
HMDB0000234<->TBXA2R,0.26622647,0.2848905,0.18901362
HMDB0000538<->TRPV6,0.2660538,0.26934558,0.0
HMDB0000207<->NPR3,0.26384142,0.0,0.03846057
HMDB0000169<->FLT4,0.26130062,0.26882985,0.10168397
HMDB0000151<->THRB,0.261033,0.20821276,0.029963693
HMDB0000538<->GUCY1B1,0.25820872,0.24423534,0.05750454
HMDB0000870<->ADRA1A,0.25804958,0.0,0.037364695
HMDB0000151<->SLC39A8,0.25750774,0.53959507,0.07430353
HMDB0000123<->PTPRM,0.25571877,0.5933658,0.28200674
HMDB0000220<->GPR39,0.25482714,0.23318073,0.02729758
HMDB0000538<->TLR2,0.25432527,0.3952247,0.0071852347
HMDB0000131<->NPR3,0.2510181,0.11180672,0.0
HMDB0000151<->PTK7,0.2503563,0.6940453,0.0
HMDB0000169<->FZD6,0.2500299,0.33725548,0.09108241
HMDB0000234<->NR1H3,0.24993785,0.5906558,1.2985344
HMDB0003229<->FZD6,0.24910575,0.08185978,0.13627928
HMDB0000131<->ADGRL2,0.24760875,0.58951133,0.071132615
HMDB0000169<->FZD1,0.24649438,0.52296513,0.42231676
HMDB0003229<->FZD5,0.24453135,0.06840796,0.19619715
HMDB0000058<->CFTR,0.24365714,0.108153604,0.17706618
HMDB0000169<->EPHA2,0.24265319,0.5736539,0.30839005
HMDB0000220<->NR4A1,0.24130535,0.122726165,0.14948355
HMDB0000538<->FZD5,0.23859498,0.29712588,0.107243575
HMDB0000538<->ANO1,0.23852073,0.3613613,0.116649374
HMDB0000169<->TLR3,0.23774546,0.3325697,0.11872568
HMDB0000169<->GABBR1,0.2376,0.30627233,0.25512594
HMDB0000169<->KIT,0.23643254,0.16320097,0.0325968
HMDB0000251<->SLC2A4,0.23618218,0.32235104,0.3753209
HMDB0000259<->CCR5,0.23424861,0.2780362,0.11881135
HMDB0000169<->IL17RA,0.2293124,0.20921923,0.6118525
HMDB0001220<->LPAR1,0.22517575,0.586789,0.11597546
HMDB0000258<->SLC45A3,0.2214995,0.6068167,0.3241477
HMDB0000220<->TBXA2R,0.22067751,0.062424183,0.14143997
HMDB0000259<->ADRA1A,0.22026432,0.008134104,0.03932631
HMDB0000220<->ITGAX,0.2199261,0.09280464,0.022502908
HMDB0000220<->ACKR3,0.21678782,0.18911211,0.6678706
HMDB0000067<->ABCG1,0.21610604,0.62158483,0.042309485
HMDB0000538<->KIT,0.21562943,0.30485293,0.06221236
HMDB0001220<->ADRB1,0.21421842,0.039148983,0.05112179
HMDB0000169<->FGFR4,0.2123452,0.043695323,0.5294148
HMDB0000131<->IL3RA,0.20909725,0.62584573,0.0
HMDB0000234<->AR,0.20861888,0.07330762,1.1080012
HMDB0000131<->NR1I2,0.20811495,0.021018673,0.04771841
HMDB0000112<->GABBR1,0.20790744,0.6166162,0.4649072
HMDB0000169<->ITGA5,0.20754181,0.366989,0.24888802
HMDB0000220<->CCKAR,0.20718823,0.0,0.71897244
HMDB0000014<->EPHA2,0.20528594,0.7069415,0.14506076
HMDB0000234<->CFTR,0.20475022,0.10293459,0.13382712
HMDB0000595<->CFTR,0.20156501,0.10875706,0.10376727
HMDB0000169<->PTPRM,0.2000888,0.34102166,0.18990783
HMDB0000073<->PTGER4,0.19992456,0.46734446,0.20704506
HMDB0000220<->LPAR3,0.1997284,0.0,0.060535535
HMDB0000169<->FGFR3,0.19970773,0.14908691,0.63759136
HMDB0000234<->NR3C1,0.19959551,0.9530758,0.7581721
HMDB0000050<->CCR5,0.19912894,0.26814726,0.115624085
HMDB0000538<->CFTR,0.19818908,0.054258358,0.06457689
HMDB0001220<->CCR5,0.19683763,0.26153105,0.05220578
HMDB0000169<->IL3RA,0.19623727,0.3597383,0.059340075
HMDB0000990<->DDR2,0.19574079,0.7163124,0.23143218
HMDB0000538<->ACVR1,0.19486374,0.30059916,0.10103052
HMDB0000131<->ADGRG3,0.19479741,0.3291301,0.0
HMDB0000169<->ACVR2A,0.19474863,0.2863533,0.23725498
HMDB0000595<->SLC4A7,0.1919544,0.30478296,0.12971874
HMDB0001220<->ADRA1A,0.19130632,0.011195207,0.008100041
HMDB0000870<->ADRB1,0.19086076,0.04363877,0.05561148
HMDB0000595<->SLC4A8,0.18785599,0.42046955,0.1484725
HMDB0000131<->ITGAL,0.18685345,0.22879162,0.020188233
HMDB0000234<->NR1I2,0.18680987,0.001664144,0.20630199
HMDB0000067<->ADRB1,0.1847249,0.055715404,0.07257025
HMDB0000058<->ADRB1,0.18456656,0.06404401,0.06706769
HMDB0000207<->NR1I2,0.18322434,0.0,0.055368308
HMDB0000131<->MERTK,0.18255739,0.19203301,0.045379985
HMDB0000161<->ITGAL,0.18197437,0.20182452,0.11075289
HMDB0000259<->ADRB1,0.18195178,0.062750116,0.0600201
HMDB0000050<->ADRB1,0.181337,0.05090694,0.0549443
HMDB0000131<->IFNAR1,0.18116198,0.78843075,0.06247905
HMDB0000220<->PTGER4,0.18070452,0.2084181,0.13023017
HMDB0000151<->SLC25A40,0.17813937,0.20161502,0.0
HMDB0000151<->ESRRB,0.17497079,0.60808134,0.0
HMDB0000220<->TNFRSF10B,0.17488573,0.0941752,0.091319
HMDB0000870<->TLR4,0.17471643,0.27992782,0.09208946
HMDB0000870<->CCR5,0.17440213,0.2346695,0.12491686
HMDB0000220<->AVPR1A,0.17308772,0.06981625,0.08441947
HMDB0001220<->KISS1R,0.1721345,0.06217947,0.02764892
HMDB0001220<->ADORA2B,0.17057596,0.60414207,0.230251
HMDB0000131<->ITGA2B,0.17046608,0.54810417,0.0
HMDB0000151<->CD40,0.17043962,0.24108447,0.0
HMDB0000169<->FZD5,0.16906461,0.23102137,0.16439791
HMDB0000045<->P2RY1,0.16511944,0.11668623,0.14777093
HMDB0000220<->CXCR4,0.16311094,0.056262467,0.121397555
HMDB0000538<->P2RY1,0.16310848,0.09881548,0.027748678
HMDB0000870<->LPAR1,0.16121061,0.4573812,0.30147433
HMDB0000050<->LPAR1,0.15926364,0.51162654,0.2376695
HMDB0000131<->ITGB2,0.1584982,0.49048418,0.0
HMDB0000131<->ADGRL1,0.15811273,0.54328066,0.058276676
HMDB0000151<->NR3C2,0.15602474,0.2705915,0.0
HMDB0000169<->ITGA2B,0.1555571,0.3727048,0.19885096
HMDB0000806<->TLR4,0.15520014,0.29788357,0.09125253
HMDB0000870<->ITGA4,0.15501201,0.11190761,0.03578462
HMDB0000234<->ADRB1,0.15357815,0.04172655,0.056786843
HMDB0000112<->GABRB3,0.15252103,0.036641024,0.007644592
HMDB0000638<->TLR4,0.15182307,0.27435824,0.088024445
HMDB0000045<->ADORA2B,0.15177444,0.6490322,0.3897563
HMDB0000073<->SLC9A3,0.14972052,0.6755366,0.97719085
HMDB0000131<->TLR2,0.14817505,0.41326943,0.011961379
HMDB0003229<->FZD7,0.14768404,0.038642034,0.13134001
HMDB0000050<->P2RY1,0.14570995,0.12755777,0.11199812
HMDB0000073<->CCR5,0.14485686,0.1820736,0.10644006
HMDB0001852<->RARA,0.14478645,0.80219954,0.3497572
HMDB0000296<->TLR7,0.14425144,0.23261179,0.0085651195
HMDB0000538<->PANX1,0.14412872,0.34925953,0.044610504
HMDB0001852<->NR1I2,0.14351632,0.03007758,0.15488788
HMDB0000870<->KISS1R,0.142459,0.060474623,0.06339082
HMDB0000870<->PTGIR,0.14148057,0.18281269,0.082431585
HMDB0000169<->PDGFRA,0.1397414,0.71723986,0.27437967
HMDB0000131<->GUCY1B1,0.13966331,0.37696052,0.0
HMDB0000251<->TLR4,0.13916996,0.33078578,0.04203096
HMDB0000517<->CASR,0.1389441,0.34856603,0.16486077
HMDB0000151<->ERBB4,0.13861664,0.53798604,0.0
HMDB0000073<->ACKR3,0.13693051,0.49467245,1.014658
HMDB0001220<->PTGIR,0.13665126,0.16119319,0.036894545
HMDB0000169<->ITGB2,0.13574404,0.3132112,0.14851514
HMDB0000151<->ESR1,0.13451418,0.40034798,0.0
HMDB0000067<->PTGIR,0.13444392,0.20128028,0.070896074
HMDB0000259<->ADORA2B,0.13391645,0.6728063,0.2929854
HMDB0000067<->ADRB2,0.13377425,0.1471682,0.14316502
HMDB0000169<->ITGA4,0.13255738,0.106894985,0.006243769
HMDB0000259<->PTGIR,0.13203895,0.22293477,0.07218444
HMDB0000148<->CASR,0.13143267,0.30382398,0.1427655
HMDB0000131<->ADGRE1,0.13071343,0.44631603,0.017058082
HMDB0001852<->NR1H4,0.1306231,0.57405543,0.74219817
HMDB0000870<->AVPR2,0.12967311,0.8484414,0.4604954
HMDB0000073<->ADRB1,0.12939748,0.05433203,0.050781954
HMDB0000234<->ABCC5,0.12922594,0.7776958,0.36689657
HMDB0000870<->ADRA1B,0.12768401,0.20325486,0.0651128
HMDB0000870<->ADORA2B,0.12766537,0.5177131,0.39726716
HMDB0000234<->KISS1R,0.1260033,0.07406242,0.06820168
HMDB0000538<->TLR1,0.12545854,0.10417616,0.032561604
