index,Factor1,Factor2,Factor3
HMDB0000990<->AVPR2,1.3693728,0.09766485,0.38205847
HMDB0000050<->AVPR2,1.3362753,0.030540915,0.36739707
HMDB0000067<->NR3C1,1.3346906,0.51519746,0.36149368
HMDB0000067<->RXRA,1.3324465,1.2075437,0.25641656
HMDB0000131<->ITGA1,1.3273045,0.75806844,0.09922944
HMDB0000123<->PTPRB,1.3253063,0.42690325,0.48722452
HMDB0000151<->NR1H2,1.3239281,0.78252596,0.0
HMDB0001852<->NR3C1,1.3226272,0.03757734,0.56509376
HMDB0000131<->IL10RB,1.3093642,0.51848024,0.0
HMDB0000259<->EDNRB,1.3087485,0.23791896,0.39982533
HMDB0000050<->SCNN1A,1.3070669,1.1156157,0.7982403
HMDB0000058<->SLC34A2,1.3033643,0.0,0.25441736
HMDB0000234<->NR3C1,1.2945514,0.21691598,0.667496
HMDB0004667<->RXRA,1.294114,1.7659365,0.49899292
HMDB0000234<->RXRA,1.292713,0.63078105,0.6953796
HMDB0001852<->RARG,1.29013,0.0,0.21078347
HMDB0000058<->TRPV4,1.2894655,1.0751597,0.9881624
HMDB0000234<->RARG,1.2810799,0.037329935,0.28523618
HMDB0000067<->SMO,1.277298,0.47179213,0.38263735
HMDB0001314<->TRPV4,1.2767287,1.125319,0.9852481
HMDB0000067<->EGFR,1.2692744,0.66209114,0.2958625
HMDB0000123<->PTPRG,1.2681956,0.44047776,0.5459103
HMDB0000517<->SLC7A1,1.2672994,0.2945535,0.07632237
HMDB0000058<->PTGER3,1.2634159,0.0,0.5074082
HMDB0000151<->SLC39A13,1.2624943,0.5969128,0.0
HMDB0000067<->RARG,1.256897,0.22800379,0.19430842
HMDB0001852<->EGFR,1.255313,0.15224484,0.47184137
HMDB0000990<->PTGER1,1.2511631,0.0,0.18289672
HMDB0000067<->SLC9A1,1.2435035,0.500063,0.20369202
HMDB0000259<->PTGER3,1.2350954,0.0,0.569239
HMDB0000191<->GRIK5,1.2312993,0.30528793,0.28529254
HMDB0000045<->ADORA1,1.2292825,0.0,0.0072826
HMDB0000169<->ITGB1,1.2277173,1.0450413,0.6741733
HMDB0000259<->ADORA1,1.218534,0.0,0.0022310866
HMDB0000151<->THRA,1.2167397,0.72696507,0.0
HMDB0000538<->AQP3,1.2072338,0.9534984,0.08598782
HMDB0001220<->EDNRB,1.191791,0.4934352,0.06511128
HMDB0000131<->NR3C1,1.18323,0.35013005,0.012180844
HMDB0000870<->AVPR2,1.1806498,0.04398235,0.46744165
HMDB0000990<->PTGER3,1.1800581,0.0,0.55854917
HMDB0000151<->ESRRA,1.1785415,1.2496992,0.0
HMDB0000870<->PTGER1,1.1726707,0.0,0.22401339
HMDB0000073<->AVPR2,1.1609507,0.0,0.45010373
HMDB0000058<->ADORA1,1.1581999,0.0,0.01959679
HMDB0000673<->RXRA,1.1569977,1.0014821,0.73567873
HMDB0001220<->PTGER3,1.1530015,0.038939863,0.264805
HMDB0000053<->NR1H2,1.1528956,0.0,0.551766
HMDB0000123<->ADORA1,1.1503944,0.0,0.0022245946
HMDB0000151<->ERBB2,1.1477793,0.960965,0.0
HMDB0000990<->EDNRB,1.1419349,0.3628177,0.32601348
HMDB0000234<->ABCC1,1.1338744,0.0,0.38702357
HMDB0000273<->PTGER1,1.1319497,0.0,0.09867419
HMDB0001043<->RXRA,1.126725,0.75242853,0.48415694
HMDB0001220<->ADORA1,1.1220216,0.0,0.0
HMDB0000673<->SLC27A1,1.1150408,0.65076643,0.8355831
HMDB0000259<->ACKR3,1.1134979,0.31111762,0.8835146
HMDB0000990<->ADORA1,1.1134644,0.0,0.0
HMDB0000538<->SCNN1A,1.1090463,1.6330988,0.21840535
HMDB0000234<->RARA,1.108797,0.22378437,0.34163347
HMDB0000258<->SCNN1A,1.1021638,1.286151,0.36090207
HMDB0000050<->SCNN1B,1.095278,1.3818194,0.31754503
HMDB0000131<->NPR1,1.0906452,0.2952198,0.0
HMDB0001852<->RARA,1.085105,0.16588104,0.28788513
HMDB0000990<->PTPRG,1.0833706,0.46909758,0.4941783
HMDB0001043<->SLC27A1,1.0714508,0.44124588,0.5801266
HMDB0000050<->PTGER3,1.0712053,0.0,0.51181173
HMDB0001358<->AVPR2,1.0677683,0.019476715,0.38347256
HMDB0001220<->ACKR3,1.0665747,0.5696803,0.45524913
HMDB0000073<->PTGER1,1.0665281,0.0,0.19743866
HMDB0000234<->ABCC5,1.0662236,0.13651825,0.3110212
HMDB0000169<->TGFBR2,1.0588764,0.58241886,0.28670004
HMDB0000067<->RARA,1.0564967,0.4490248,0.18781868
HMDB0000990<->ITGA1,1.045436,1.0468192,0.9726329
HMDB0000050<->ADORA1,1.0393952,0.0,0.028000139
HMDB0000050<->EDNRB,1.0381643,0.28279155,0.34615204
HMDB0000131<->IFNAR1,1.0367044,0.20732334,0.019832611
HMDB0000123<->PTPRK,1.0280231,0.62138325,0.74913627
HMDB0001043<->TRPV4,1.0267544,0.6355824,0.983176
HMDB0000131<->EGFR,1.0131774,0.51202554,0.034590654
HMDB0000538<->ACVRL1,1.0129653,0.77862614,0.118275054
HMDB0001043<->KDR,1.0101826,0.5818251,0.3902721
HMDB0000151<->NR3C1,1.0096893,0.6333667,0.0
HMDB0000151<->RXRB,1.008706,0.85041595,0.0
HMDB0000259<->GPR39,1.0060792,0.44425303,0.0
HMDB0000538<->AQP6,1.0032424,0.58532435,0.13134226
HMDB0000073<->ADORA1,0.9998713,0.0,0.023538336
HMDB0000870<->ADORA1,0.99744356,0.0,0.022657126
HMDB0000131<->PTK7,0.9951046,0.063112065,0.0
HMDB0000067<->ABCA1,0.9894727,0.4634974,0.1251403
HMDB0000538<->IFNGR1,0.98777306,1.3366851,0.27324587
HMDB0000259<->PTGER4,0.9867926,0.29500705,0.14200142
HMDB0001358<->PTGER1,0.9818438,0.0,0.16204697
HMDB0000258<->SCNN1B,0.9803534,1.4485261,0.0
HMDB0000870<->EDNRB,0.9740458,0.34046406,0.41266817
HMDB0000058<->PTGER4,0.9657957,0.3271414,0.13920732
HMDB0000673<->ABCA1,0.9639321,0.4445692,0.25303438
HMDB0000990<->DDR2,0.959119,0.16575477,0.21801066
HMDB0000169<->PDGFRA,0.9558444,0.15204413,0.23517309
HMDB0001043<->TNFRSF21,0.95207655,0.6370689,1.3067033
HMDB0000058<->ADORA2B,0.9511382,0.19091521,0.2545264
HMDB0000131<->GHR,0.9504673,0.63527954,0.41632998
HMDB0000067<->ESRRB,0.949303,0.025565514,0.2609757
HMDB0000073<->SLC9A3,0.9443881,0.13663901,0.90120775
HMDB0000045<->P2RY2,0.9419539,0.0,0.33936775
HMDB0000014<->EPHA2,0.9417412,0.2219329,0.090694025
HMDB0000131<->GUCY1A1,0.9416875,0.32112908,0.0
HMDB0000259<->ADORA2A,0.92842054,0.032071445,0.12406372
HMDB0000058<->ADORA2A,0.92784303,0.06202082,0.094438486
HMDB0000123<->GPR39,0.9274079,0.44784865,0.0
HMDB0000538<->LGR4,0.9268411,1.3719817,0.21011788
HMDB0000234<->ESRRB,0.92645085,0.0,0.36985138
HMDB0000151<->PTK7,0.92267627,0.20141688,0.0
HMDB0000169<->ITGAV,0.92226243,1.3201578,0.82569176
HMDB0000151<->RARG,0.91742617,0.33050755,0.0
HMDB0000538<->NPR1,0.9143791,0.527749,0.0006457365
HMDB0000131<->RARA,0.9118591,0.35681054,0.007515026
HMDB0000151<->EGFR,0.9111679,0.70194525,0.0
HMDB0001043<->ABCA1,0.9096677,0.3937061,0.09632809
HMDB0001852<->NR1H3,0.90422255,0.13886532,0.9535623
HMDB0000990<->ACKR3,0.9033814,0.41866276,0.89663166
HMDB0001358<->PTGER3,0.8985771,0.0,0.5013804
HMDB0000073<->EDNRB,0.8955399,0.118739784,0.39645725
HMDB0000259<->ADORA2B,0.895248,0.19016622,0.21482223
HMDB0000151<->RXRA,0.89402944,1.2300968,0.0
HMDB0000538<->TRPM4,0.8886437,0.5373119,0.0
HMDB0000538<->IFNGR2,0.8828346,0.5653086,0.16149703
HMDB0000045<->ADORA2B,0.8714781,0.2321957,0.2792402
HMDB0000259<->LPAR1,0.8659653,0.09574939,0.21368721
HMDB0000067<->NR2C2,0.8659013,0.32620415,0.26936743
HMDB0001852<->NR2C2,0.86281884,0.015437916,0.2790112
HMDB0000123<->ADORA2A,0.8602367,0.019747183,0.11700331
HMDB0000538<->SCNN1B,0.85553795,1.7432518,0.0
HMDB0000870<->PTGER3,0.85379463,0.0,0.63469356
HMDB0000169<->AVPR2,0.8529699,0.039247505,0.16220418
HMDB0000234<->NR2C2,0.85209453,0.11220459,0.37386352
HMDB0000234<->NR1H3,0.8476084,0.2957236,1.1246437
HMDB0000538<->CLCN7,0.84567,0.58129615,0.26831594
HMDB0000112<->GABBR1,0.84453595,0.17536129,0.4240172
HMDB0000151<->CELSR2,0.8440801,0.59041613,0.0
HMDB0000151<->SLC39A6,0.8394591,0.3402049,0.0
HMDB0000050<->ADORA2B,0.8375673,0.13496484,0.2514689
HMDB0001852<->ESRRB,0.83712894,0.0,0.28380448
HMDB0001220<->PTGER4,0.8369425,0.3189355,0.036677342
HMDB0000990<->ADORA2B,0.83534193,0.17150886,0.23641036
HMDB0000050<->ACKR3,0.8349518,0.3809551,0.9160272
HMDB0000234<->SLC22A4,0.83431244,0.0,0.894325
HMDB0000067<->ABCG1,0.83325344,0.1720861,0.041340366
HMDB0000151<->ESRRB,0.8322195,0.11660604,0.0
HMDB0000050<->ATP8A1,0.8299622,0.24866731,0.1789978
HMDB0001358<->ADORA1,0.8299536,0.0,0.032364596
HMDB0000073<->PTGER3,0.82950556,0.0,0.5338416
HMDB0000273<->ADORA1,0.8292356,0.0,0.030861212
HMDB0000045<->ADORA2A,0.82884294,0.067141734,0.15142919
HMDB0000234<->ABCC3,0.8284911,0.0,1.2794882
HMDB0000258<->SLC45A3,0.827448,0.21283564,0.2707682
HMDB0000151<->RARA,0.8266575,0.5196239,0.0
HMDB0000123<->PTPRU,0.8249503,0.31438822,0.25149164
HMDB0001220<->GPR39,0.82145476,0.47167304,0.0
HMDB0000259<->KCNJ8,0.8211705,0.087749094,0.2102171
HMDB0001852<->NR2C1,0.8206442,0.024023075,0.18188635
HMDB0000131<->IL3RA,0.8198664,0.17759241,0.0
HMDB0000067<->NR1H3,0.818247,0.8349833,0.74701184
HMDB0001358<->EDNRB,0.81797177,0.2104669,0.35160673
HMDB0000067<->NR2C1,0.81181157,0.15868418,0.1918016
HMDB0000123<->PTPRM,0.811582,0.21112229,0.251863
HMDB0001220<->ADORA2B,0.8093814,0.21962796,0.15173471
HMDB0001852<->RORA,0.8089243,0.0,0.44604757
HMDB0000990<->ADORA2A,0.8081677,0.06735206,0.10362668
HMDB0000067<->RORA,0.8047401,0.3485529,0.32217523
HMDB0000169<->PDGFRB,0.8016609,0.5290569,0.22740836
HMDB0000123<->PTPRD,0.8010034,0.7707889,0.907977
HMDB0000673<->TNFRSF21,0.8005999,0.8957596,1.7206728
HMDB0001388<->RXRA,0.79701805,1.1899284,0.35745937
HMDB0001220<->LPAR1,0.7934455,0.19477238,0.093136154
HMDB0001388<->SLC27A1,0.7932775,0.7655548,0.44225618
HMDB0000990<->PTGER4,0.79002976,0.31586754,0.14921384
HMDB0000234<->NR2C1,0.78799075,0.08894632,0.2660934
HMDB0001852<->NR1H4,0.7876784,0.21618515,0.60769975
HMDB0000050<->ADORA2A,0.7865858,0.05966484,0.08195032
HMDB0000131<->TLR3,0.7837675,0.24160232,0.0
HMDB0000131<->ADGRL2,0.77760386,0.2416523,0.03843754
HMDB0000990<->GPR39,0.77618617,0.4412431,0.0
HMDB0000169<->EPHA2,0.7721619,0.30281505,0.19836876
HMDB0001314<->GUCY1B1,0.7694961,0.34261918,0.15563829
HMDB0000169<->FLT1,0.76865405,0.6682719,0.29419717
HMDB0000067<->RARB,0.766472,0.0053998437,0.05937149
HMDB0000169<->TGFBR3,0.7663743,0.32394433,0.19310193
HMDB0000058<->GJA1,0.7655652,0.018011803,0.07436179
HMDB0000258<->SLC45A4,0.7649988,0.47226903,0.17581487
HMDB0000073<->PTK7,0.7633162,0.09398406,0.17902178
HMDB0000050<->PTGER4,0.76064175,0.2594436,0.14150141
HMDB0000151<->SLC39A14,0.7596079,0.70659626,0.0
HMDB0000538<->ITGA1,0.75708485,1.2455403,0.5059208
HMDB0000131<->INSR,0.7556171,0.64631546,0.06694212
HMDB0000169<->PTGER1,0.7547777,0.0,0.087312564
HMDB0000151<->FGFR2,0.75364757,0.2858359,0.0
HMDB0000538<->P2RX4,0.75130993,1.0349793,0.19399942
HMDB0000058<->ESR1,0.7510065,0.0476097,0.20363568
HMDB0000234<->ABCG2,0.7476415,1.0045698,1.5182437
HMDB0000538<->EGFR,0.74728084,0.6554523,0.1711952
HMDB0000169<->ERBB2,0.74602276,0.6181473,0.42645782
HMDB0000151<->KDR,0.74095815,1.0274726,0.0
HMDB0001852<->RARB,0.73830354,0.0,0.025088191
HMDB0000067<->NR1H4,0.73678476,0.7671324,0.4333971
HMDB0001220<->ADORA2A,0.73306733,0.07204685,0.06926306
HMDB0000131<->ITGA2B,0.7285443,0.13894835,0.0
HMDB0000273<->ADORA2B,0.7266553,0.09984592,0.22793998
HMDB0000151<->SLC39A8,0.72548765,0.22851971,0.05072875
HMDB0000538<->GUCY1A1,0.7216276,0.48652747,0.044889618
HMDB0000151<->ERBB4,0.72038466,0.120186195,0.0
HMDB0000169<->CSF1R,0.7180289,0.11737037,0.62136215
HMDB0000131<->ADGRL1,0.71481645,0.15510927,0.041392222
HMDB0000538<->ADGRA2,0.7140154,0.4155715,0.104754336
HMDB0000169<->FZD4,0.71138275,0.38441557,0.48828816
HMDB0000234<->RARB,0.71110874,0.0,0.06542164
HMDB0000538<->AQP4,0.70890045,0.0,0.24769989
HMDB0000870<->ADORA2A,0.7059295,0.068841465,0.12490663
HMDB0000237<->SLC16A1,0.7057754,0.75391173,0.13477948
HMDB0000234<->NR1H4,0.70564103,0.3394726,0.6889233
HMDB0000169<->FZD1,0.7023181,0.25029543,0.3595978
HMDB0000067<->ESR1,0.7001036,0.020069396,0.13540384
HMDB0000148<->GRIK5,0.6996981,0.37014392,0.060064968
HMDB0000990<->LPAR1,0.6987828,0.14099264,0.218521
HMDB0001388<->ABCA1,0.6976248,0.47022724,0.1335542
HMDB0000870<->ADORA2B,0.69655895,0.19845134,0.2965655
HMDB0000050<->LPAR1,0.696385,0.13937981,0.20916864
HMDB0000273<->ADORA2A,0.6955139,0.07560374,0.06620653
HMDB0000169<->ADORA1,0.6928283,0.024744939,0.0
HMDB0000073<->ACKR3,0.6923292,0.1324172,0.94047415
HMDB0000169<->EDNRB,0.68897724,0.24541941,0.21546714
HMDB0000220<->UCP2,0.6840081,0.83370745,0.35558674
HMDB0000151<->SLC39A10,0.68384534,0.6127096,0.0
HMDB0000073<->GPR39,0.6799073,0.3183549,0.0
HMDB0000169<->LIFR,0.67605966,0.3890461,0.42903617
HMDB0000870<->TLR3,0.6744599,0.31643644,0.23094226
HMDB0000169<->BMPR2,0.67309767,0.5834699,0.29996973
HMDB0000073<->ADORA2B,0.6717621,0.0825556,0.23534983
HMDB0000234<->GJA1,0.6694204,0.0012354773,0.08296236
HMDB0000538<->TLR3,0.6639256,0.28641045,0.113272905
HMDB0000131<->ADGRG6,0.66293275,0.016527794,0.0
HMDB0000538<->ACVR1B,0.66141623,0.3277523,0.10695822
HMDB0000870<->GPR39,0.65864724,0.50068516,0.011708151
HMDB0000169<->TEK,0.6578224,0.39224455,0.26856902
HMDB0001852<->ESR1,0.6553094,0.0,0.13862802
HMDB0000870<->ACKR3,0.65451986,0.39326704,1.062604
HMDB0000234<->ESRRG,0.65230054,0.14378385,0.3752739
HMDB0000067<->PPARD,0.65190643,0.39998958,0.2539274
HMDB0000870<->PTGER4,0.6511112,0.29856342,0.18540299
HMDB0000251<->ADORA2A,0.64255583,0.028618282,0.072406374
HMDB0000990<->ESR1,0.6424464,0.017947342,0.23616755
HMDB0000151<->NR2C2,0.63796127,0.4179377,0.0
HMDB0000131<->ITGB2,0.63272434,0.15081102,0.0
HMDB0000073<->PTGER4,0.63081753,0.18661143,0.17015557
HMDB0000169<->PTPRG,0.6266922,0.39167482,0.34872696
HMDB0000234<->PPARD,0.6262551,0.21379048,0.4545597
HMDB0001852<->TLR2,0.6247093,0.07397312,0.09835797
HMDB0000169<->EGFR,0.62332237,0.5650583,0.30773237
HMDB0000870<->LPAR1,0.6215645,0.1559368,0.25965464
HMDB0000151<->NR1H3,0.6215469,1.0764054,0.0
HMDB0001852<->ESRRG,0.62146544,0.0,0.32794148
HMDB0000234<->SLC16A1,0.61963475,0.7258616,0.20514193
HMDB0000234<->SLC22A5,0.6171069,0.6326502,0.9955916
HMDB0001358<->GPR39,0.6140976,0.3151021,0.01134675
HMDB0000169<->TIE1,0.60959655,0.34844977,0.1975908
HMDB0000538<->ADGRA1,0.6079133,0.0,0.0
HMDB0000131<->ACVR1,0.60323095,0.10526283,0.0704036
HMDB0000067<->ESRRG,0.60319006,0.32299978,0.2550788
HMDB0001358<->ACKR3,0.60011995,0.30272567,0.866351
HMDB0000234<->ESR1,0.5981954,0.0,0.20462787
HMDB0001852<->RORC,0.59668905,0.0,0.2464906
HMDB0000169<->FGFR2,0.5948005,0.21635318,0.07888368
HMDB0000538<->P2RY2,0.59208214,0.0,0.22809601
HMDB0000151<->CELSR1,0.59136873,0.34451517,0.0
HMDB0000123<->HTR1B,0.59117305,0.0,0.04763137
HMDB0000151<->GJB1,0.58752924,0.6817654,0.0
HMDB0000169<->SMO,0.58752215,0.37959763,0.40707245
HMDB0001852<->PPARD,0.5859206,0.1054201,0.35682794
HMDB0001852<->VDR,0.5847945,0.5055028,1.0393656
HMDB0000073<->ADORA2A,0.57938004,0.00585099,0.13141601
HMDB0000131<->ADGRE1,0.5783154,0.13051376,0.0062108375
HMDB0000595<->SLC4A8,0.5749792,0.14939968,0.13369994
HMDB0000169<->PTK7,0.57459056,0.11412487,0.11666253
HMDB0000131<->ESR1,0.5696152,0.042218268,0.0
HMDB0000123<->PTPRN,0.5686083,0.08214111,0.029459415
HMDB0001358<->ADORA2A,0.5660413,0.03747964,0.11753774
HMDB0000073<->LPAR1,0.56526077,0.044701036,0.2372157
HMDB0001852<->KIT,0.564778,0.0,0.12751384
HMDB0000050<->SCNN1G,0.5647344,0.53660303,0.094313845
HMDB0000151<->NR2C1,0.5627335,0.23639257,0.0
HMDB0000131<->ESRRG,0.56235796,0.27168134,0.032384276
HMDB0001314<->SLC25A22,0.5595997,0.39080775,0.19303748
HMDB0000220<->SLC44A1,0.5559908,0.48280334,0.3352922
HMDB0000538<->P2RY6,0.5539597,0.19544888,0.02828662
HMDB0000169<->ACKR3,0.5440573,0.3626806,0.54320824
HMDB0000058<->HTR1B,0.5435683,0.0,0.057609238
HMDB0000151<->RARB,0.5399333,0.023846837,0.0
HMDB0000259<->PTGFR,0.5397662,1.050913,0.19652955
HMDB0000131<->PPARD,0.536904,0.36313245,0.028310072
HMDB0000538<->ADGRA3,0.53677493,0.27264285,0.4762175
HMDB0000131<->TLR2,0.53529423,0.1440572,0.0017942109
HMDB0000169<->GPR39,0.534885,0.2883032,0.0
HMDB0000151<->NR1H4,0.5346796,0.87876105,0.0
HMDB0000259<->NPY1R,0.5330638,0.0,0.04837051
HMDB0000151<->ESR1,0.53264695,0.10817802,0.0
HMDB0001388<->TNFRSF21,0.53067845,1.1622236,1.1757718
HMDB0000169<->PTGER3,0.52873856,0.013506492,0.3070219
HMDB0000234<->CASR,0.52772546,0.046218056,0.22951777
HMDB0000151<->PPARD,0.52720755,0.4671551,0.0
HMDB0000296<->P2RY6,0.52462935,0.2727994,0.1000227
HMDB0000169<->ERBB3,0.52365184,0.24253915,0.39850566
HMDB0000990<->ITGAM,0.52223986,0.09257659,0.05092911
HMDB0000067<->VDR,0.52202606,1.5634222,0.6931717
HMDB0000220<->PTGER1,0.52159417,0.0,0.13008048
HMDB0000538<->TLR2,0.5211444,0.1964898,0.016236354
HMDB0000151<->SLC39A11,0.52058285,0.58527356,0.0
HMDB0001220<->NPY1R,0.5197301,0.0,0.0
HMDB0000990<->HTR1B,0.5166951,0.0,0.067897476
HMDB0000259<->HTR1B,0.5152683,0.0,0.03971115
HMDB0003229<->SLC2A1,0.5121751,0.6024869,0.72676396
HMDB0001358<->ADORA2B,0.5117055,0.14473565,0.23964234
HMDB0000053<->NR1H3,0.5114259,0.071853675,0.9015248
HMDB0000207<->NR2F2,0.5112269,0.6713872,0.24479483
HMDB0000169<->ITGA2B,0.5056587,0.13687246,0.17921357
HMDB0001220<->HTR1B,0.5020663,0.0,0.053629205
HMDB0001220<->PTGFR,0.50176936,1.1529851,0.0
HMDB0000169<->ITGA5,0.4989311,0.2371533,0.17141221
HMDB0000067<->NR3C2,0.4977777,0.11582146,0.033608936
HMDB0000058<->TBXA2R,0.49773046,0.4066168,0.13545415
HMDB0000207<->UCP2,0.49579555,0.93317515,0.11458588
HMDB0000258<->NR1H4,0.4926221,0.71588135,0.32337004
HMDB0000131<->IL15RA,0.48856297,0.093653105,0.038465895
HMDB0003229<->SPNS2,0.4883929,0.81292176,0.2905856
HMDB0000131<->GUCY1B1,0.48759627,0.12690282,0.0
HMDB0000073<->FLT4,0.4863757,0.2037593,0.2430598
HMDB0000826<->RXRA,0.4853692,1.3318919,0.6997398
HMDB0000538<->ANO1,0.48477992,0.16701762,0.12700555
HMDB0000517<->CASR,0.4829154,0.09682008,0.16027297
HMDB0000169<->IL3RA,0.48130274,0.1719419,0.043119933
HMDB0000234<->NR3C2,0.48119974,0.068054795,0.09410486
HMDB0001358<->PTGER4,0.4794318,0.22440614,0.14347588
HMDB0000050<->HTR1B,0.4781699,0.0,0.059322823
HMDB0000151<->ROR2,0.47771558,0.077880725,0.0
HMDB0001358<->LPAR1,0.47769353,0.052427664,0.24398309
HMDB0000169<->ADORA2B,0.47207728,0.14794126,0.15823823
HMDB0001341<->ITGB5,0.47196907,0.10968564,0.0
HMDB0000538<->INSR,0.47024354,0.841517,0.24612412
HMDB0001358<->HTR1B,0.4687207,0.0,0.03228379
HMDB0000538<->PANX1,0.46674022,0.1084108,0.04610231
HMDB0000151<->ABCG2,0.46566105,1.9405866,0.0
HMDB0000251<->SLC2A4,0.46545413,0.14502819,0.37541357
HMDB0001341<->IFNGR1,0.46476164,0.076890804,0.0042058546
HMDB0000050<->NPY1R,0.4640766,0.0,0.03136545
HMDB0000169<->PTPRM,0.46220332,0.18896076,0.15283881
HMDB0000538<->P2RY14,0.4606738,0.03622769,0.085879184
HMDB0000169<->FZD6,0.46032718,0.21582724,0.06653161
HMDB0000595<->ESR1,0.45956227,0.003876913,0.16689824
HMDB0000259<->TBXA2R,0.45630732,0.27727422,0.20163973
HMDB0000053<->ABCG2,0.45354462,0.5223876,1.1808054
HMDB0001852<->NR3C2,0.45229754,0.051028598,0.065207325
HMDB0000169<->KDR,0.45147967,0.799601,0.17113718
HMDB0000169<->TLR3,0.4484583,0.20886594,0.09741308
HMDB0000220<->ADORA1,0.4480496,0.025240263,0.0
HMDB0000220<->AVPR2,0.4471175,0.065384746,0.25542325
HMDB0000234<->ABCC10,0.4465714,0.09232237,0.15243101
HMDB0000151<->KCND3,0.44573838,0.107663564,0.0
HMDB0000151<->ESRRG,0.44201687,0.48135194,0.0
HMDB0000131<->ITGAM,0.4420139,0.111210845,0.0
HMDB0000131<->NR3C2,0.44172543,0.091009244,0.0
HMDB0000108<->TNFRSF1A,0.44096905,0.0,0.0
HMDB0001220<->TBXA2R,0.44084927,0.3109112,0.11404697
HMDB0000131<->TLR4,0.439067,0.0887131,0.008781943
HMDB0000108<->KCNJ16,0.43881112,0.030584915,0.0014127493
HMDB0000131<->ADGRG3,0.43865857,0.15771747,0.0
HMDB0000251<->TLR4,0.43848217,0.119684674,0.03497669
HMDB0000538<->SCNN1G,0.4377608,0.66261625,0.0
HMDB0000169<->FZD2,0.43524435,0.32012725,0.007962593
HMDB0000870<->NPY1R,0.43238118,0.0,0.055836637
