index,Factor1,Factor2,Factor3
HMDB0000112<->GABBR1,1.2300545,0.71041185,0.23264925
HMDB0000259<->ADORA2B,1.2285005,0.27248392,0.37073186
HMDB0000131<->GUCY1A1,1.2030133,0.14298762,0.37435293
HMDB0000050<->ADORA2B,1.1914353,0.3444586,0.2507673
HMDB0000067<->ABCG1,1.1885751,0.056546953,0.23095325
HMDB0000050<->ADORA2A,1.1716063,0.08171721,0.086515084
HMDB0000050<->ACKR3,1.1578475,2.3088772,0.0
HMDB0001220<->LPAR1,1.1406922,0.1915696,0.23127803
HMDB0000538<->SCNN1A,1.1231879,0.0,2.912859
HMDB0001220<->ADORA2B,1.1153067,0.17608565,0.37862188
HMDB0001220<->PTGER4,1.1063082,0.0,0.5427407
HMDB0001852<->RARB,1.0985435,0.0,0.0
HMDB0000870<->ADORA2A,1.0913252,0.17306742,0.06270548
HMDB0001220<->ADORA2A,1.0845268,0.06357353,0.11450022
HMDB0001388<->SLC27A1,1.0745952,0.97115576,0.92062813
HMDB0000050<->LPAR1,1.0339215,0.37595493,0.15152776
HMDB0000050<->PTGER4,1.0293603,0.23406845,0.401518
HMDB0000131<->ADGRL2,1.0146363,0.10647463,0.33490866
HMDB0000151<->RARA,1.0137453,0.0,0.7251226
HMDB0001314<->GUCY1B1,0.995601,0.4213047,0.39169452
HMDB0000073<->ACKR3,0.9880186,2.0251284,0.0
HMDB0000131<->ADGRL1,0.97947645,0.10878112,0.18290094
HMDB0000870<->ADORA2B,0.9764798,0.44536957,0.32312822
HMDB0000870<->LPAR1,0.9645874,0.4924416,0.120326556
HMDB0001388<->ABCA1,0.946665,0.30208448,0.6189115
HMDB0000073<->ADORA2B,0.9435535,0.29233518,0.21894862
HMDB0000538<->TLR3,0.9266897,0.14342447,0.44369408
HMDB0000234<->ESR1,0.92238176,0.25221032,0.0
HMDB0000538<->EGFR,0.920419,0.23515719,1.0194378
HMDB0000538<->P2RY2,0.91778284,0.19635744,0.109808184
HMDB0000073<->ADORA2A,0.91532105,0.17016172,0.0
HMDB0000073<->LPAR1,0.9098595,0.4050505,0.0
HMDB0000073<->PTGER4,0.8941126,0.24627113,0.30814612
HMDB0000870<->PTGER4,0.8934787,0.32835683,0.42065278
HMDB0000870<->ACKR3,0.8719858,2.6268423,0.0
HMDB0000259<->NPY1R,0.8475652,0.015726011,0.0
HMDB0000220<->PTGER1,0.8311927,0.14714195,0.0
HMDB0000595<->SLC4A8,0.8179975,0.16870593,0.24764581
HMDB0000259<->HTR1B,0.8140554,0.0,0.0
HMDB0001220<->NPY1R,0.79320365,0.0,0.0
HMDB0001220<->HTR1B,0.7911605,0.0,0.007814799
HMDB0000538<->P2RX4,0.79102504,0.34403023,1.5845213
HMDB0000050<->HTR1B,0.77884525,0.0,0.0
HMDB0000050<->NPY1R,0.7357076,0.0,0.0
HMDB0000538<->P2RY6,0.7218572,0.013171334,0.3528957
HMDB0000870<->NPY1R,0.716409,0.014426223,0.0
HMDB0000151<->ESR1,0.70953417,0.018907262,0.15051295
HMDB0000517<->CASR,0.7002706,0.2437948,0.15566239
HMDB0000073<->NPY1R,0.6838573,0.023185171,0.0
HMDB0000870<->HTR1B,0.6673512,0.0,0.013960408
HMDB0000538<->SCNN1B,0.6513895,0.0,2.827677
HMDB0000073<->HTR1B,0.6469991,0.0,0.0
HMDB0000538<->PANX1,0.63978416,0.08308893,0.16031447
HMDB0000148<->CASR,0.61853373,0.2369215,0.11707242
HMDB0000131<->GUCY1B1,0.61672145,0.023206018,0.20063806
HMDB0000259<->TBXA2R,0.6003995,0.4271714,0.33762723
HMDB0001220<->EDNRA,0.5827463,0.058215752,0.04035145
HMDB0000259<->ADRA2A,0.57791567,0.0,0.005942722
HMDB0001220<->CCR1,0.5755895,0.18558298,0.0
HMDB0001220<->TBXA2R,0.56664604,0.25582877,0.3932345
HMDB0000050<->CCR1,0.5622619,0.25111622,0.0
HMDB0000259<->EDNRA,0.5604302,0.11084483,0.05701576
HMDB0000538<->KIT,0.5602401,0.0073054433,0.3378637
HMDB0000259<->CCR1,0.5550355,0.27666256,0.0
HMDB0000870<->CCR1,0.54989004,0.28607175,0.0
HMDB0000595<->SLC4A7,0.53634435,0.23051266,0.20905791
HMDB0000145<->ESR1,0.532295,0.21521334,0.07743016
HMDB0001220<->ADRA2A,0.52985764,0.0,0.008926204
HMDB0000806<->TLR4,0.5276052,0.13397156,0.20672032
HMDB0001341<->EPHB4,0.51265514,0.08396051,0.054467432
HMDB0000220<->EDNRB,0.5101283,0.29661784,0.3377688
HMDB0001341<->EPHB2,0.50382304,0.0,0.0
HMDB0001341<->BMPR2,0.50280833,0.04725551,0.0990145
HMDB0000073<->CCR1,0.49522567,0.23643042,0.0
HMDB0001341<->EPHA2,0.48465985,0.05699994,0.15244101
HMDB0000259<->PTGFR,0.47943425,0.15367617,1.7842872
HMDB0000259<->ADRA1B,0.4761334,0.13112539,0.10738617
HMDB0000259<->AVPR1A,0.47368607,0.02202434,0.70131123
HMDB0000050<->CCR5,0.46788728,0.23705278,0.21105209
HMDB0000538<->INSR,0.45775002,0.45506436,1.2571709
HMDB0000259<->CCR5,0.45725772,0.24737594,0.26383296
HMDB0000050<->ADRA2A,0.45184487,0.0,0.033165958
HMDB0000220<->LPAR1,0.44860384,0.25520366,0.055476334
HMDB0000073<->ADRA2A,0.42795825,0.026916582,0.008283677
HMDB0001220<->CCR5,0.42738798,0.09823696,0.25266373
HMDB0000538<->SCNN1G,0.42507568,0.0,1.0864124
HMDB0001220<->ADRA1B,0.41663092,0.09812969,0.08239603
HMDB0000870<->CCR5,0.41254368,0.18751848,0.23311445
HMDB0000870<->ADRA2A,0.41195115,0.024989981,0.044548333
HMDB0000108<->SLC29A1,0.4104582,0.0,0.041054565
HMDB0000870<->TBXA2R,0.4012714,0.5111634,0.42335504
HMDB0000259<->PTGIR,0.38481128,0.13833,0.16122413
HMDB0000870<->ADRA1B,0.374765,0.15870495,0.10087031
HMDB0000538<->DHX58,0.37435734,0.032837234,0.14590436
HMDB0001220<->AVPR1A,0.3564747,0.01933684,0.73633164
HMDB0000870<->EDNRA,0.3501209,0.1325873,0.05552469
HMDB0000870<->AVPR1A,0.33293992,0.102492765,0.6295696
HMDB0000538<->P2RX1,0.33260596,0.079355426,0.37516624
HMDB0001852<->AR,0.3241245,1.6652908,0.0
HMDB0000148<->SLC1A3,0.32206327,0.03039421,0.010158023
HMDB0001220<->PTGFR,0.31951618,0.0,1.8816203
HMDB0000112<->GABRE,0.31542772,0.0,0.029503634
HMDB0000220<->SLC27A1,0.30922213,0.88680536,0.53494775
HMDB0000073<->CCR5,0.30729514,0.14576915,0.21135889
HMDB0000870<->PTGIR,0.30613142,0.13318576,0.18392901
HMDB0000050<->PTGIR,0.29137194,0.1550324,0.13727228
HMDB0000220<->ABCA1,0.29031017,0.37834686,0.37655914
HMDB0001341<->P2RY6,0.28116325,0.027403932,0.0005579619
HMDB0001220<->ADRB2,0.27890986,0.21614076,0.08764704
HMDB0000538<->TLR7,0.26844925,0.027615005,0.14479506
HMDB0001220<->PTGIR,0.26241082,0.081586085,0.16132712
HMDB0000058<->ADRB2,0.25834718,0.27780962,0.068975665
HMDB0000259<->ADRB2,0.2516952,0.28187847,0.033766568
HMDB0000259<->CXCR4,0.24906276,0.13658437,0.50481963
HMDB0000050<->OXGR1,0.24343663,0.019164633,0.5730124
HMDB0000050<->P2RY1,0.24331756,0.23689647,0.11329544
HMDB0000050<->CXCR4,0.24135949,0.14350973,0.41540232
HMDB0001341<->P2RY2,0.23599355,0.017993404,0.0
HMDB0004667<->PPARG,0.23468189,0.06879985,0.0028664954
HMDB0000234<->AR,0.23330952,2.0304844,0.0
HMDB0001220<->CXCR4,0.2256728,0.09412813,0.46628326
HMDB0001341<->P2RY14,0.22112185,0.0,0.008911661
HMDB0000220<->GCGR,0.21223652,0.7418417,0.4062802
HMDB0000870<->ADRB2,0.20507069,0.26395074,0.069272734
HMDB0001341<->TLR3,0.20495132,0.02527433,0.046728976
HMDB0000073<->PTGIR,0.20099111,0.111013256,0.1433085
HMDB0001852<->PPARG,0.19614697,0.040143207,0.0
HMDB0000050<->ADRB2,0.19214946,0.283355,0.06951851
HMDB0000990<->PPARG,0.18979524,0.07628469,0.0
HMDB0000538<->P2RY1,0.18623258,0.073473245,0.15256746
HMDB0001999<->PPARD,0.18445197,0.8815693,0.445629
HMDB0000259<->PPARG,0.16958027,0.096303575,0.0
HMDB0000151<->GPER1,0.15839739,0.0,0.14088337
HMDB0000259<->KISS1R,0.15669303,0.08789032,0.1452887
HMDB0001043<->PPARG,0.1514589,0.07742839,0.0
HMDB0000073<->ADRB2,0.15034138,0.24437751,0.030029207
HMDB0001341<->EPHA4,0.14598016,0.0,0.0
HMDB0001341<->EPHB3,0.14232099,0.0022161638,0.030008553
HMDB0000220<->AVPR1A,0.14156638,0.13670732,0.17578182
HMDB0001341<->KIT,0.14093198,0.0,0.0498525
HMDB0001341<->MERTK,0.12934713,0.00031944626,0.010962156
HMDB0000595<->CFTR,0.12744221,0.28770342,0.16119024
HMDB0000108<->SLC2A4,0.12282046,0.0,0.0
HMDB0001388<->PPARG,0.11977894,0.01992997,0.047034558
HMDB0000220<->ADRA1B,0.11935732,0.17991704,0.035245907
HMDB0000220<->TBXA2R,0.11802543,0.3085019,0.16061407
HMDB0000058<->CFTR,0.11785849,0.44081345,0.17989339
HMDB0000108<->ITGAM,0.11768682,0.007509823,0.0
HMDB0001341<->EPHA1,0.11703924,0.019127144,0.0
HMDB0000151<->ABCG2,0.11282878,0.82490546,2.1818936
HMDB0000870<->CXCR4,0.112009294,0.2014072,0.46535274
HMDB0000220<->EDNRA,0.11008428,0.07454252,0.045545023
HMDB0000870<->KISS1R,0.1049268,0.07041189,0.18060017
HMDB0001220<->KISS1R,0.10052142,0.04709343,0.18870194
HMDB0000058<->ADRB1,0.100180484,0.13068093,0.19157101
HMDB0000073<->ADRB1,0.09635931,0.08343163,0.13248594
HMDB0000073<->CXCR4,0.0948248,0.16371721,0.37257078
HMDB0000073<->LPAR2,0.09384771,0.5446459,0.4421795
HMDB0000259<->ADRB1,0.09181763,0.12445786,0.18926492
HMDB0001341<->TLR7,0.088032454,0.0002606877,0.03301078
HMDB0001999<->PPARG,0.08099868,0.075472705,0.024870511
HMDB0000050<->ADRB1,0.07505886,0.12834269,0.17256096
HMDB0000870<->PTGFR,0.071481116,0.3096537,1.8474232
HMDB0000259<->LPAR2,0.07103301,0.65659785,0.531943
HMDB0001341<->EPHA7,0.06837387,0.0,0.0
HMDB0000050<->LPAR2,0.058311008,0.5235354,0.45761415
HMDB0001341<->EPHB1,0.05292731,0.0029816618,0.0149330115
HMDB0000870<->LPAR2,0.052631367,0.62213516,0.5893668
HMDB0000870<->ADRB1,0.052286185,0.11635523,0.19546774
HMDB0000112<->GABRB3,0.049618345,0.039247703,0.14689682
HMDB0000538<->CFTR,0.049166262,0.19060118,0.1677621
HMDB0000108<->GABRE,0.045396782,0.0,0.0053230403
HMDB0001220<->ADRB1,0.044961765,0.11023354,0.2168555
HMDB0000108<->KCNJ5,0.041684486,0.0,0.0
HMDB0000220<->KISS1R,0.025956849,0.08460017,0.09066007
HMDB0001220<->LPAR2,0.02086645,0.4482648,0.68742543
HMDB0000151<->AR,0.01752103,0.60457414,0.694719
HMDB0001341<->EPHA3,0.0154773,0.01639801,0.028448747
HMDB0001341<->P2RY1,0.011812871,0.01579777,0.016831914
HMDB0000641<->AR,0.0,1.0037119,0.7713698
HMDB0000806<->HNF4A,0.0,3.6495879,1.0572668
HMDB0000050<->LPAR3,0.0,0.23242947,0.36798087
HMDB0001220<->CCKAR,0.0,1.6353811,0.31291205
HMDB0000870<->CCKAR,0.0,2.7297783,0.0
HMDB0000870<->LPAR3,0.0,0.2540695,0.3845145
HMDB0000220<->CCKAR,0.0,1.5247577,0.0
HMDB0000259<->CCKAR,0.0,2.4696088,0.0
HMDB0000220<->LPAR3,0.0,0.14739452,0.1720007
HMDB0000870<->ADRA1A,0.0,0.0927693,0.23675331
HMDB0001220<->ADRA1A,0.0,0.025056338,0.19680363
HMDB0000259<->LPAR3,0.0,0.24717103,0.2638142
HMDB0000220<->ADRA1A,0.0,0.04066374,0.06743685
HMDB0000220<->LPAR2,0.0,0.38394994,0.25254622
HMDB0000259<->ADRA1A,0.0,0.0984181,0.20622826
HMDB0000595<->SLC4A4,0.0,1.4621911,2.3211715
HMDB0000220<->PTGFR,0.0,0.11001854,0.8626813
HMDB0000208<->OXGR1,0.0,0.06595644,0.5696353
HMDB0000073<->LPAR3,0.0,0.24121498,0.30667087
HMDB0000108<->HTR3A,0.0,0.0,0.0
HMDB0001220<->LPAR3,0.0,0.12148529,0.38504818
