index,Factor1,Factor2,Factor3
HMDB0000259<->PTGER3,1.197282,0.0,0.56516075
HMDB0000517<->SLC7A1,1.1968061,0.31216577,0.06366373
HMDB0001314<->TRPV4,1.1950934,1.1799288,0.90525496
HMDB0000067<->SMO,1.1942466,0.5081126,0.35472578
HMDB0001852<->EGFR,1.1871924,0.2430749,0.39932767
HMDB0000067<->RARG,1.1869925,0.26192003,0.17187288
HMDB0000045<->ADORA1,1.1819974,0.0,0.003688586
HMDB0000067<->EGFR,1.1806048,0.7286322,0.23442248
HMDB0000259<->ADORA1,1.1728151,0.0,0.0
HMDB0000151<->SLC39A13,1.1707585,0.60446113,0.0
HMDB0000067<->SLC9A1,1.1657803,0.52211726,0.1832153
HMDB0000191<->GRIK5,1.1657442,0.30903676,0.28435943
HMDB0000251<->PTGER1,1.1613793,0.0,0.106645
HMDB0000538<->AQP3,1.1515503,0.86319757,0.12310111
HMDB0000169<->ITGB1,1.1484106,1.0956748,0.6024144
HMDB0000990<->PTGER3,1.1446747,0.0,0.55537313
HMDB0000870<->AVPR2,1.1442105,0.029351732,0.47725013
HMDB0000234<->ADORA1,1.1424481,0.0,0.0
HMDB0000151<->THRA,1.1370919,0.70172447,0.0
HMDB0001220<->EDNRB,1.1351615,0.4958598,0.052346893
HMDB0000870<->PTGER1,1.1321801,0.0,0.23065726
HMDB0000073<->AVPR2,1.1241794,0.0,0.46258667
HMDB0000053<->NR1H2,1.1181306,0.0,0.54806376
HMDB0000058<->ADORA1,1.1133071,0.0,0.014667217
HMDB0000131<->LGR4,1.1125083,0.87512565,0.0
HMDB0001220<->PTGER3,1.1086165,0.047031667,0.2590047
HMDB0000123<->ADORA1,1.1071258,0.0,0.0
HMDB0000273<->AVPR2,1.10461,0.048555348,0.30427763
HMDB0000990<->EDNRB,1.0979123,0.3687494,0.31048426
HMDB0000131<->NR3C1,1.0978115,0.38520995,0.0
HMDB0000273<->PTGER1,1.091457,0.0,0.10477097
HMDB0000673<->RXRA,1.0913221,1.0233978,0.6838484
HMDB0000234<->ABCC1,1.0871632,0.044833668,0.3509454
HMDB0000151<->ESRRA,1.0849721,1.2135822,0.0
HMDB0000234<->ABCB8,1.0782505,0.2191407,0.80190104
HMDB0001220<->ADORA1,1.0773072,0.0,0.0
HMDB0000073<->FLT1,1.071914,0.4286182,0.5737983
HMDB0000073<->EPHB2,1.0709625,0.0,0.2148101
HMDB0000990<->ADORA1,1.0697898,0.0,0.0
HMDB0001043<->RXRA,1.0664499,0.7806523,0.4358472
HMDB0000673<->SLC27A1,1.0606002,0.66147226,0.8056607
HMDB0000151<->ERBB2,1.0584506,0.93862367,0.0
HMDB0000259<->ACKR3,1.0584067,0.33601734,0.8633575
HMDB0000234<->RARA,1.052341,0.2725208,0.2992641
HMDB0000538<->SCNN1A,1.0488052,1.5059857,0.2597402
HMDB0000258<->SCNN1A,1.0412548,1.253879,0.3397437
HMDB0000234<->TAP1,1.0407567,0.2883014,0.2804913
HMDB0000050<->PTGER3,1.0396658,0.0,0.51174945
HMDB0001358<->AVPR2,1.0370519,0.0,0.39980313
HMDB0000050<->SCNN1B,1.0308108,1.3244827,0.31719854
HMDB0001852<->RARA,1.0300967,0.21428265,0.24882033
HMDB0000073<->PTGER1,1.0291082,0.0,0.20961982
HMDB0000990<->PTPRG,1.0235372,0.4797802,0.477944
HMDB0001043<->SLC27A1,1.0216827,0.4571005,0.5521259
HMDB0000251<->EDNRB,1.0203898,0.15817389,0.28493175
HMDB0000131<->NPR1,1.0172236,0.3100957,0.0
HMDB0000234<->ABCC5,1.0165948,0.16985913,0.28494096
HMDB0000073<->PDGFRB,1.0091321,0.45950928,0.47360742
HMDB0001220<->ACKR3,1.0073227,0.5713989,0.44329005
HMDB0000050<->ADORA1,1.0025561,0.0,0.02140802
HMDB0000050<->EDNRB,1.0003734,0.29835722,0.32405207
HMDB0000053<->RXRB,0.9944879,0.05981862,0.47737333
HMDB0000169<->TGFBR2,0.9898509,0.61773235,0.24678956
HMDB0000067<->RARA,0.9882152,0.48703942,0.15444645
HMDB0000123<->ACKR3,0.98090166,0.34951973,0.9570772
HMDB0000053<->ESRRA,0.9793383,0.2234056,0.736678
HMDB0000990<->ITGA1,0.9779159,1.0390236,0.95179933
HMDB0001043<->TRPV4,0.9768499,0.7071874,0.8987423
HMDB0000123<->PTPRK,0.9732179,0.6216679,0.7345452
HMDB0000131<->IFNAR1,0.9716915,0.24420688,0.0
HMDB0000073<->ADORA1,0.9647113,0.0,0.022306975
HMDB0000870<->ADORA1,0.96244854,0.0,0.017934347
HMDB0000538<->ACVRL1,0.9569284,0.72055125,0.14365804
HMDB0000538<->AQP6,0.9550249,0.5204082,0.16701648
HMDB0001358<->PTGER1,0.95013916,0.0,0.1712696
HMDB0001043<->KDR,0.9466171,0.6430995,0.33333975
HMDB0000259<->GPR39,0.938977,0.46437234,0.0
HMDB0000870<->EDNRB,0.93773687,0.3604233,0.38521916
HMDB0000131<->EGFR,0.933566,0.5599088,0.0
HMDB0000131<->PTK7,0.93240106,0.086186245,0.0
HMDB0000151<->RXRB,0.92939633,0.8340708,0.0
HMDB0000259<->PTGER4,0.9275081,0.33752802,0.10753805
HMDB0000151<->NR3C1,0.9273269,0.63436294,0.0
HMDB0000251<->ADORA1,0.92671895,0.0,0.0
HMDB0000067<->ABCA1,0.92313623,0.46982235,0.11982499
HMDB0000538<->IFNGR1,0.92173535,1.2666429,0.28869808
HMDB0000073<->SLC9A3,0.92099726,0.14909296,0.88350105
HMDB0000123<->ADORA2B,0.92039126,0.21207894,0.18726258
HMDB0000258<->SCNN1B,0.91840386,1.3836304,0.0
HMDB0000251<->ACKR3,0.9176141,0.11220611,0.7329491
HMDB0001043<->TNFRSF21,0.9106847,0.7383258,1.1930442
HMDB0000251<->PTGER3,0.9103976,0.0,0.4312591
HMDB0000273<->PTGER3,0.9103176,0.0,0.42079863
HMDB0000045<->P2RY2,0.90958226,0.0,0.3284495
HMDB0000067<->ESRRB,0.90948224,0.040013943,0.25180766
HMDB0000169<->PDGFRA,0.90688264,0.17313665,0.22052895
HMDB0000058<->PTGER4,0.90638363,0.37030634,0.10323921
HMDB0000990<->DDR2,0.9049133,0.18227293,0.21205865
HMDB0000673<->ABCA1,0.90353096,0.45565167,0.2421358
HMDB0000058<->ADORA2B,0.90048283,0.27039263,0.1873108
HMDB0000073<->EPHB4,0.90016466,0.23151776,0.5616331
HMDB0000234<->ESRRB,0.89839333,0.0,0.36639732
HMDB0000053<->NR3C1,0.8970742,0.07258659,0.4778617
HMDB0000273<->EDNRB,0.89601576,0.27331367,0.2780325
HMDB0000131<->ADGRA2,0.89025074,0.26214007,0.0
HMDB0000014<->EPHA2,0.8882046,0.2702163,0.05248831
HMDB0000073<->CSF1R,0.88432294,0.0,0.91418874
HMDB0000131<->GHR,0.8806496,0.6905492,0.36484617
HMDB0000259<->ADORA2A,0.8775599,0.050252583,0.119422995
HMDB0001358<->PTGER3,0.87677824,0.0,0.5022177
HMDB0000058<->ADORA2A,0.8753727,0.08497886,0.08586866
HMDB0000538<->LGR4,0.87523705,1.2858819,0.22795254
HMDB0000073<->EDNRB,0.87055147,0.12338576,0.38997164
HMDB0000131<->GUCY1A1,0.86819017,0.33645353,0.0
HMDB0000123<->GPR39,0.86658776,0.46411225,0.0
HMDB0000053<->RXRA,0.86536217,0.35165894,0.41875392
HMDB0000538<->NPR1,0.8633126,0.48670393,0.023165744
HMDB0001852<->NR1H3,0.8629787,0.22672392,0.8771644
HMDB0000990<->ACKR3,0.8616122,0.41877759,0.88901
HMDB0000169<->ITGAV,0.85977066,1.3415128,0.76018107
HMDB0000123<->PTGER4,0.8588446,0.33507434,0.13796774
HMDB0000151<->PTK7,0.8586353,0.21455188,0.0
HMDB0000151<->RARG,0.8552774,0.3345466,0.0
HMDB0001043<->ABCA1,0.85204417,0.4020237,0.08837616
HMDB0000259<->ADORA2B,0.8472496,0.25844353,0.158037
HMDB0000131<->RARA,0.84338295,0.38277176,0.0
HMDB0000053<->RARG,0.84274524,0.011185145,0.22007664
HMDB0000073<->EPHA2,0.84268814,0.36068305,0.23637706
HMDB0000538<->TRPM4,0.8412016,0.5085965,0.004304902
HMDB0000234<->GPR39,0.8372609,0.3449684,0.0
HMDB0000151<->EGFR,0.83449966,0.7001647,0.0
HMDB0000870<->PTGER3,0.83405524,0.0,0.62913495
HMDB0000538<->IFNGR2,0.83107466,0.5574049,0.15399656
HMDB0000234<->ABCC3,0.82680005,0.0,1.2429222
HMDB0000045<->GPR39,0.8264518,0.53235734,0.0
HMDB0000259<->LPAR1,0.8257657,0.11645323,0.19983715
HMDB0000045<->ADORA2B,0.8234323,0.31008598,0.21226285
HMDB0001852<->NR2C2,0.82239115,0.049228057,0.25709754
HMDB0000169<->AVPR2,0.8223853,0.02816319,0.16891998
HMDB0000234<->SLC22A4,0.8213698,0.0,0.8661528
HMDB0000151<->RXRA,0.8147782,1.1901509,0.0
HMDB0000123<->ADORA2A,0.8138717,0.03397749,0.11623095
HMDB0000073<->TEK,0.81327593,0.2682749,0.5438967
HMDB0001852<->ESRRB,0.8125052,0.0,0.2813741
HMDB0000538<->SCNN1B,0.8124233,1.624509,0.0
HMDB0000067<->NR2C2,0.81241703,0.34456316,0.25544664
HMDB0000234<->NR1H3,0.8119016,0.37185818,1.0478157
HMDB0000234<->NR2C2,0.81176627,0.14043903,0.35200942
HMDB0000073<->PTGER3,0.80990607,0.0,0.53689086
HMDB0001358<->ADORA1,0.8037177,0.0,0.026663678
HMDB0000112<->GABBR1,0.8025089,0.19491126,0.40836704
HMDB0000273<->ADORA1,0.80018723,0.0,0.025757428
HMDB0000538<->CLCN7,0.7993903,0.54579633,0.282882
HMDB0000050<->ADORA2B,0.7972549,0.19949731,0.19613189
HMDB0000234<->ADORA2B,0.795896,0.13513218,0.22441764
HMDB0000990<->ADORA2B,0.7954135,0.22888182,0.18516193
HMDB0001358<->EDNRB,0.7947811,0.21145585,0.33899018
HMDB0000050<->ACKR3,0.7938539,0.39327112,0.90225875
HMDB0000123<->LPAR1,0.7914425,0.16172361,0.19439499
HMDB0000258<->SLC45A3,0.78998613,0.24847446,0.23609376
HMDB0000050<->ATP8A1,0.7887017,0.2578329,0.16615228
HMDB0000151<->CELSR2,0.78837126,0.5729702,0.0
HMDB0001220<->PTGER4,0.78755975,0.3542275,0.0038062856
HMDB0000131<->ADGRA3,0.78666836,0.30206203,0.06623038
HMDB0000151<->ESRRB,0.7861096,0.12016665,0.0
HMDB0000067<->ABCG1,0.7846975,0.18242905,0.03725566
HMDB0000123<->PTPRU,0.7840075,0.31508774,0.24541181
HMDB0000045<->ADORA2A,0.7830055,0.083893806,0.14558205
HMDB0001852<->NR2C1,0.78067714,0.053076822,0.16407067
HMDB0001852<->RORA,0.77954835,0.017153438,0.42169446
HMDB0000259<->KCNJ8,0.7789741,0.11065515,0.1950249
HMDB0000234<->ABCB10,0.77361864,0.19056532,0.32827663
HMDB0000151<->SLC39A6,0.77333486,0.35861713,0.0
HMDB0001220<->ADORA2B,0.7685178,0.27639842,0.10031677
HMDB0000131<->IL3RA,0.7683559,0.18805772,0.0
HMDB0001220<->GPR39,0.7675674,0.47958246,0.0
HMDB0000067<->NR2C1,0.76705724,0.17818725,0.1785033
HMDB0000123<->PTPRM,0.7669143,0.23102787,0.23724726
HMDB0000990<->ADORA2A,0.76435417,0.07929993,0.10269252
HMDB0000673<->TNFRSF21,0.7623569,1.0017577,1.5933515
HMDB0000151<->RARA,0.7591876,0.52344984,0.0
HMDB0000067<->NR1H3,0.756844,0.88982683,0.67843956
HMDB0000067<->RORA,0.75467396,0.3858698,0.288009
HMDB0000123<->PTPRD,0.75429904,0.74654454,0.9089932
HMDB0001220<->LPAR1,0.7539589,0.2069336,0.08178192
HMDB0000234<->NR2C1,0.74938244,0.11518484,0.24788831
HMDB0001852<->NR1H4,0.74804884,0.28925073,0.5417139
HMDB0001388<->SLC27A1,0.74788594,0.7514351,0.42826876
HMDB0000169<->PDGFRB,0.7456491,0.5471993,0.20779057
HMDB0000990<->PTGER4,0.7445618,0.3479902,0.11889016
HMDB0000050<->GPR39,0.7442544,0.41304854,0.0
HMDB0001388<->RXRA,0.74308485,1.1622051,0.3400141
HMDB0000050<->ADORA2A,0.741989,0.07711181,0.07596226
HMDB0000073<->FGFR2,0.73526645,0.19516689,0.16249624
HMDB0000073<->TIE1,0.73271763,0.29120848,0.4493662
HMDB0000131<->TLR3,0.72930354,0.253566,0.0
HMDB0000067<->RARB,0.7270149,0.022118771,0.053475752
HMDB0000073<->PTK7,0.7262706,0.09949636,0.18052946
HMDB0000058<->GJA1,0.7255964,0.043088537,0.060887545
HMDB0000131<->ADGRL2,0.7249386,0.27148288,0.018830642
HMDB0000169<->PTGER1,0.7247953,0.0,0.09119237
HMDB0000990<->GPR39,0.72370374,0.45290837,0.0
HMDB0000169<->EPHA2,0.7231967,0.3745106,0.13491192
HMDB0000169<->TGFBR3,0.7216441,0.3330175,0.18228844
HMDB0000258<->SLC45A4,0.719931,0.47861403,0.16137622
HMDB0000050<->PTGER4,0.7175951,0.2971944,0.107471555
HMDB0000234<->ABCG2,0.71747196,1.0801892,1.4021127
HMDB0001314<->GUCY1B1,0.7148782,0.35758665,0.14791863
HMDB0000169<->FLT1,0.71469337,0.6937937,0.26151875
HMDB0000058<->ESR1,0.708915,0.048496947,0.21155013
HMDB0000151<->FGFR2,0.7088895,0.28079498,0.0
HMDB0000538<->ITGA1,0.706798,1.1617693,0.5314107
HMDB0001852<->RARB,0.70583314,0.0,0.025927473
HMDB0000538<->EGFR,0.7021076,0.64252895,0.15965547
HMDB0000169<->ERBB2,0.7016975,0.620073,0.40326452
HMDB0000538<->P2RX4,0.69923663,0.9933397,0.19573309
HMDB0000273<->ADORA2B,0.6939807,0.15258625,0.18270463
HMDB0000131<->INSR,0.6922625,0.6636433,0.045454107
HMDB0001220<->ADORA2A,0.690252,0.08541299,0.06608763
HMDB0000151<->SLC39A14,0.68731487,0.7182479,0.0
HMDB0000131<->ITGA2B,0.68728995,0.14204298,0.0
HMDB0000053<->RARA,0.6857451,0.17762809,0.22959639
HMDB0000538<->AQP4,0.6841392,0.0,0.2553989
HMDB0000273<->ACKR3,0.6827072,0.3821344,0.73648113
HMDB0000234<->RARB,0.6819029,0.0,0.06591379
HMDB0000067<->NR1H4,0.6798864,0.8162985,0.37392387
HMDB0000169<->CSF1R,0.6795615,0.14294682,0.60734344
HMDB0000073<->ACKR3,0.6786906,0.12703629,0.94044703
HMDB0000151<->SLC39A8,0.67772675,0.24216038,0.0423609
HMDB0000151<->ERBB4,0.67530274,0.1321773,0.0
HMDB0000151<->KDR,0.6731189,1.0025222,0.0
HMDB0000169<->FZD4,0.67214686,0.4113129,0.4558086
HMDB0000234<->NR1H4,0.6718826,0.40320775,0.6214276
HMDB0000538<->GUCY1A1,0.6697325,0.4482519,0.07214542
HMDB0000131<->ADGRL1,0.6693475,0.1738941,0.031713758
HMDB0000538<->ADGRA2,0.6688473,0.39790237,0.11547232
HMDB0000251<->GPR39,0.66732186,0.28111097,0.0
HMDB0000990<->LPAR1,0.6663258,0.15172423,0.20987849
HMDB0000050<->LPAR1,0.66621196,0.15437372,0.1965508
HMDB0000870<->ADORA2A,0.6658974,0.08278149,0.119974576
HMDB0000251<->ADORA2B,0.66166896,0.15302849,0.11744717
HMDB0000870<->ADORA2B,0.66127664,0.26840508,0.2344291
HMDB0000067<->ESR1,0.6604943,0.03280651,0.13290213
HMDB0000148<->GRIK5,0.6602018,0.3535947,0.06601788
HMDB0000169<->EDNRB,0.65854186,0.26660678,0.19142157
HMDB0000169<->ADORA1,0.65739906,0.03588233,0.0
HMDB0000169<->FZD1,0.65671885,0.27431053,0.3405531
HMDB0000273<->ADORA2A,0.65539414,0.093361825,0.058404416
HMDB0000273<->PTGER4,0.65456754,0.2634815,0.08286482
HMDB0001388<->ABCA1,0.64835644,0.46793488,0.13134174
HMDB0000073<->KDR,0.64778817,0.6805099,0.46581513
HMDB0000237<->SLC16A1,0.6470189,0.82335913,0.057913084
HMDB0000073<->ADORA2B,0.64343905,0.12726691,0.19840133
HMDB0000053<->ESRRB,0.64038503,0.0,0.2711962
HMDB0000870<->TLR3,0.6394835,0.31812856,0.22333491
HMDB0000073<->GPR39,0.6382049,0.32801846,0.0
HMDB0000234<->GJA1,0.63770807,0.0201658,0.07264005
HMDB0000169<->LIFR,0.63240874,0.41006237,0.40429047
HMDB0000169<->BMPR2,0.63067466,0.598476,0.2692381
HMDB0000538<->TLR3,0.63037485,0.2649583,0.12635632
HMDB0000538<->ACVR1B,0.6292779,0.3103862,0.11272269
HMDB0000870<->ACKR3,0.6264328,0.41489476,1.0344195
HMDB0000131<->ADGRG6,0.6262895,0.025040453,0.0
HMDB0000220<->UCP2,0.6253745,0.843203,0.3381834
HMDB0001852<->ESR1,0.62361336,0.0,0.14212576
HMDB0000234<->ESRRG,0.6234535,0.15208738,0.36705032
HMDB0000169<->TEK,0.617059,0.4053931,0.2510704
HMDB0000151<->SLC39A10,0.61589146,0.62068045,0.0
HMDB0000870<->GPR39,0.61139864,0.51830167,0.0
HMDB0000870<->PTGER4,0.6111608,0.33632195,0.15070707
HMDB0000251<->ADORA2A,0.609877,0.03636945,0.072524615
HMDB0000067<->PPARD,0.60922277,0.4206309,0.22697754
HMDB0000990<->ESR1,0.60650796,0.017952727,0.24512893
HMDB0000251<->LPAR1,0.6013637,0.08338092,0.1750594
HMDB0000073<->PTGER4,0.6008887,0.20654306,0.15198451
HMDB0000273<->GPR39,0.59954804,0.3945465,0.0
HMDB0001852<->ESRRG,0.59649354,0.002627141,0.32729796
HMDB0000234<->PPARD,0.59567153,0.24476947,0.42132944
HMDB0000870<->LPAR1,0.5931523,0.1732303,0.24387428
HMDB0000234<->SLC22A5,0.5904759,0.66555125,0.93949616
HMDB0001852<->TLR2,0.58664554,0.09496073,0.0888696
HMDB0000169<->PTPRG,0.5856915,0.4133437,0.32309246
HMDB0000151<->NR2C2,0.5850351,0.41976768,0.0
HMDB0001358<->ACKR3,0.5850349,0.29272622,0.86101985
HMDB0000131<->ITGB2,0.58303994,0.17189975,0.0
HMDB0000538<->ADGRA1,0.58113545,0.0,0.0
HMDB0000273<->LPAR1,0.5795242,0.1467015,0.15357235
HMDB0000251<->PTGER4,0.5794068,0.19567819,0.10607366
HMDB0001358<->GPR39,0.5790813,0.32915807,0.0
HMDB0000169<->EGFR,0.577909,0.606104,0.25747162
HMDB0000169<->TIE1,0.5748134,0.35397297,0.18551192
HMDB0000234<->SLC16A1,0.57468593,0.7819444,0.13305525
HMDB0000234<->ESR1,0.57238597,0.0,0.20580181
HMDB0001852<->RORC,0.5720183,0.0,0.2488984
HMDB0000538<->P2RY2,0.57169265,0.0,0.22281298
HMDB0000123<->HTR1B,0.56947553,0.0,0.051129635
HMDB0000067<->ESRRG,0.56749463,0.31992397,0.25274533
HMDB0000131<->ACVR1,0.5662633,0.13387044,0.05260723
HMDB0000169<->FGFR2,0.56374997,0.21998404,0.07209752
HMDB0000053<->NR2C1,0.5609403,0.02770421,0.15498523
HMDB0001852<->PPARD,0.55725527,0.14061777,0.32581398
HMDB0001852<->VDR,0.55342984,0.55475706,0.9819455
HMDB0000073<->ADORA2A,0.55167705,0.014606523,0.12964018
HMDB0000169<->SMO,0.5513317,0.39109233,0.3893903
HMDB0000151<->NR1H3,0.54840124,1.0614191,0.0
HMDB0000151<->CELSR1,0.54827124,0.34137222,0.0
HMDB0000595<->SLC4A8,0.5480713,0.1579361,0.123499244
HMDB0000073<->LPAR1,0.5451532,0.050509747,0.2336365
HMDB0000151<->GJB1,0.5442474,0.6579964,0.0
HMDB0001852<->KIT,0.5428894,0.0051585063,0.12494177
HMDB0000169<->PTK7,0.5418577,0.13319077,0.10387955
HMDB0000220<->PDGFRA,0.5388546,0.18034802,0.19787917
HMDB0001358<->ADORA2A,0.53766066,0.047792707,0.11340984
HMDB0000050<->SCNN1G,0.53478414,0.4973499,0.11030178
HMDB0000131<->ESR1,0.5338309,0.0508364,0.0
HMDB0000131<->ADGRE1,0.5332817,0.15055287,0.0010746049
HMDB0000123<->PTPRN,0.52972656,0.116033465,0.010811136
HMDB0000220<->AXL,0.527808,0.6020404,0.31967083
HMDB0000058<->HTR1B,0.5267808,0.0,0.05613331
HMDB0000131<->ESRRG,0.5237228,0.27948892,0.025358334
HMDB0000151<->NR2C1,0.5210799,0.24346441,0.0
HMDB0000053<->NR2C2,0.52068645,0.03860486,0.30945054
HMDB0000538<->P2RY6,0.5201672,0.18801987,0.034800656
HMDB0001314<->SLC25A22,0.51751196,0.42898804,0.15566605
HMDB0000538<->ADGRA3,0.51387084,0.26503754,0.47587597
HMDB0000220<->SLC44A1,0.5137109,0.50631183,0.3137049
HMDB0000169<->ACKR3,0.51348084,0.37477055,0.5240323
HMDB0000169<->PTGER3,0.5134784,0.016787032,0.29960063
HMDB0000259<->NPY1R,0.50947356,0.0,0.056828253
HMDB0000151<->RARB,0.50846785,0.030574447,0.0
HMDB0000053<->NR1H3,0.5073279,0.10391524,0.8643891
HMDB0000234<->CASR,0.50684696,0.05188261,0.22401457
HMDB0000131<->ADGRA1,0.50648344,0.0,0.0
HMDB0000053<->RARB,0.5052638,0.0,0.048744965
HMDB0000220<->MET,0.50101376,0.5968154,0.6104869
HMDB0000169<->ERBB3,0.50001854,0.2644895,0.36897492
HMDB0000990<->HTR1B,0.49976778,0.0,0.068258755
HMDB0000220<->PTGER1,0.49877825,0.0,0.13733229
HMDB0000259<->HTR1B,0.4979001,0.0,0.040493205
HMDB0000169<->GPR39,0.4974645,0.29753044,0.0
HMDB0001220<->NPY1R,0.4971774,0.0,0.005220911
HMDB0000151<->ESR1,0.49630773,0.11324148,0.0
HMDB0000131<->TLR2,0.49605212,0.15761033,0.0
