index,Factor1,Factor2,Factor3
HMDB0000058<->TBXA2R,0.56792843,0.39936134,0.1346625
HMDB0001043<->SLC27A1,0.56402975,0.83668035,0.6643726
HMDB0000050<->OXGR1,0.5580329,0.17047997,0.0017377796
HMDB0000148<->GRIK5,0.5534606,0.54725903,0.028352471
HMDB0001999<->PPARD,0.55255777,0.14332058,0.47407055
HMDB0000067<->SMO,0.5489816,1.0248471,0.45315483
HMDB0001852<->VDR,0.5489595,0.47247475,1.2097843
HMDB0000058<->NPR3,0.54454577,0.17261972,0.017285956
HMDB0000220<->INSR,0.543751,0.08723961,0.5058133
HMDB0000123<->PTPRG,0.53322715,1.0065693,0.62326425
HMDB0000073<->LPAR2,0.523351,0.12080487,0.22142035
HMDB0001043<->KCNJ1,0.5134265,1.2888404,0.8703178
HMDB0000131<->AR,0.5107114,0.20462492,0.25640985
HMDB0003229<->INSRR,0.4997015,0.0,0.02836718
HMDB0003229<->FZD4,0.4971992,0.178486,0.81270057
HMDB0000251<->AXL,0.49680933,1.307012,0.42654166
HMDB0000131<->ADGRE5,0.4935738,1.1308607,0.06804922
HMDB0001043<->TNFRSF21,0.49286696,0.7310682,1.7049874
HMDB0000870<->TBXA2R,0.48954073,0.2749606,0.23527125
HMDB0000870<->LPAR3,0.48525083,0.0,0.09400539
HMDB0000131<->PPARD,0.48293334,0.42636,0.037304398
HMDB0000050<->AR,0.4814038,0.03155279,1.0779437
HMDB0000538<->ACVR1B,0.4810147,0.5163195,0.09202641
HMDB0000220<->ABCA1,0.4809269,0.18908545,0.1365645
HMDB0000050<->LPAR3,0.47035143,0.0,0.07345568
HMDB0000169<->LIFR,0.47032842,0.52552474,0.5087065
HMDB0001314<->SLC25A22,0.46693677,0.44213745,0.2578538
HMDB0000207<->RARA,0.46312878,0.18674357,0.1277464
HMDB0000131<->RARA,0.45808613,0.7405566,0.01123647
HMDB0000151<->CELSR1,0.45738766,0.46798712,0.0
HMDB0000169<->FZD4,0.45557874,0.55694526,0.57549745
HMDB0003229<->FZD8,0.45010585,0.082895435,0.2037116
HMDB0001314<->GUCY1B1,0.44714195,0.62395644,0.16648282
HMDB0000538<->TLR3,0.4467069,0.517573,0.08235847
HMDB0001220<->LPAR3,0.44353786,0.0,0.036950927
HMDB0000169<->SMO,0.44126412,0.46712056,0.4859238
HMDB0000131<->NR3C1,0.43749005,0.979701,0.0
HMDB0001220<->CXCR4,0.4358124,0.17693582,0.039233368
HMDB0000151<->SLC39A6,0.43191436,0.67149025,0.0
HMDB0000259<->CXCR4,0.43162578,0.20278026,0.07833201
HMDB0000123<->PTPRU,0.4308491,0.64405805,0.26952106
HMDB0001220<->TBXA2R,0.4306637,0.3562063,0.11219757
HMDB0000191<->GRIK5,0.4292915,0.9730375,0.28530982
HMDB0000870<->CXCR4,0.4279332,0.1152036,0.10534368
HMDB0000870<->EDNRB,0.42791593,0.7622815,0.4724114
HMDB0000169<->FZD2,0.42321414,0.35090864,0.012567024
HMDB0000220<->GCGR,0.420754,0.1203358,0.46171442
HMDB0000073<->SLC1A1,0.41966495,0.0,1.8294618
HMDB0000169<->TGFBR3,0.41828015,0.60432893,0.21761817
HMDB0001220<->AVPR2,0.41796887,1.1642716,0.0
HMDB0000870<->TLR3,0.41536418,0.53399783,0.25422844
HMDB0000538<->P2RX1,0.4151405,0.20536417,0.009406937
HMDB0000131<->GUCY1A1,0.4144695,0.7698898,0.0
HMDB0001220<->PTGER4,0.41330758,0.6621986,0.053415656
HMDB0003229<->FZD1,0.40403304,0.29188243,0.62909085
HMDB0000050<->TBXA2R,0.40314502,0.30579925,0.16916415
HMDB0000151<->FGFR2,0.39384645,0.5836945,0.0
HMDB0000067<->RORA,0.3937604,0.6390719,0.39421642
HMDB0000517<->SLC7A1,0.39158046,1.011678,0.07258103
HMDB0000073<->LPAR3,0.38880396,0.0,0.09736942
HMDB0000638<->TLR2,0.38826415,0.3442163,0.10551723
HMDB0000131<->ESRRG,0.38428143,0.44891417,0.01795654
HMDB0000259<->TBXA2R,0.38225633,0.36920524,0.20801644
HMDB0003229<->SLC2A9,0.37641272,0.0,0.103264734
HMDB0000220<->LPAR2,0.37622738,0.044132,0.11664942
HMDB0000067<->NR1I2,0.36883798,0.010492369,0.15779832
HMDB0000870<->CCKAR,0.3682476,0.0,1.3949615
HMDB0003229<->SLC2A4,0.3676343,0.08185084,0.33929777
HMDB0000050<->CXCR4,0.3623774,0.18301013,0.07767515
HMDB0000207<->GUCY1A1,0.3548114,0.21590497,0.094134614
HMDB0000131<->NR4A1,0.35037106,0.34089202,0.020068178
HMDB0000259<->CCKAR,0.3492511,0.007114429,1.228556
HMDB0003229<->FZD2,0.34532887,0.19857843,0.07025349
HMDB0000050<->ATP8A1,0.34499633,0.6511558,0.19020583
HMDB0000259<->LPAR3,0.34241635,0.0,0.105571255
HMDB0000073<->CXCR4,0.3407321,0.0926834,0.08647393
HMDB0000169<->FZD8,0.3406997,0.28212926,0.14449774
HMDB0000296<->P2RY6,0.34035054,0.4344165,0.114290975
HMDB0000259<->PTGER4,0.33859062,0.799296,0.17711636
HMDB0000151<->NR1I2,0.3369637,0.00038670906,0.053280126
HMDB0000220<->INSRR,0.33599207,0.021367915,0.06830654
HMDB0000169<->NPR3,0.3353611,0.09221928,0.005881573
HMDB0000050<->CFTR,0.33317223,0.087346986,0.13483885
HMDB0000259<->CFTR,0.33264863,0.123772725,0.12169498
HMDB0000870<->PTGER4,0.32864618,0.5268842,0.24578212
HMDB0000131<->TLR3,0.32561606,0.6297796,0.0
HMDB0000050<->ACKR3,0.32338107,0.674497,1.1017836
HMDB0000220<->EDNRB,0.32124108,0.30155018,0.1911285
HMDB0000234<->TBXA2R,0.31659046,0.30884156,0.16969338
HMDB0000169<->ITGAX,0.31490514,0.13546269,0.028709881
HMDB0000169<->FZD7,0.31198186,0.1552477,0.051044166
HMDB0000538<->P2RY6,0.3111081,0.4430917,0.0
HMDB0000207<->PPARD,0.3082097,0.061632168,0.19800517
HMDB0000259<->EDNRB,0.30696645,1.0364273,0.42555857
HMDB0000050<->PTGER4,0.30454645,0.6083192,0.18081395
HMDB0000058<->CFTR,0.30331168,0.12043341,0.15767652
HMDB0000131<->ADGRL2,0.30292028,0.63411343,0.039538726
HMDB0000169<->EPHA2,0.3028451,0.62089276,0.2814765
HMDB0003229<->FZD5,0.30180472,0.07190799,0.18289934
HMDB0000538<->LPAR6,0.29839033,0.31102735,0.22579078
HMDB0000870<->ADRA1A,0.29351526,0.0,0.029128272
HMDB0000234<->SLC22A2,0.29056847,0.0,1.4658997
HMDB0000538<->TLR2,0.28641883,0.419664,0.0
HMDB0000870<->ACKR3,0.28629,0.5274713,1.3051002
HMDB0000538<->TRPV6,0.2836753,0.28636542,0.0
HMDB0000169<->FZD1,0.2792515,0.5649026,0.4212656
HMDB0000538<->FZD5,0.27618083,0.3165576,0.09600122
HMDB0000169<->TLR3,0.2749242,0.3583798,0.103764854
HMDB0000169<->FZD6,0.27454585,0.35842097,0.08720428
HMDB0000538<->ANO1,0.271668,0.3936262,0.09875247
HMDB0000220<->NR4A1,0.2702832,0.1339932,0.14364758
HMDB0000259<->CCR5,0.2688501,0.3004937,0.10846183
HMDB0000169<->ITGA5,0.26650047,0.4010224,0.22076967
HMDB0001220<->LPAR1,0.26313633,0.63439995,0.09319127
HMDB0000169<->KIT,0.25785413,0.1771871,0.02508398
HMDB0003229<->FZD6,0.2576935,0.09205439,0.14564517
HMDB0000131<->IFNAR1,0.25621393,0.84488803,0.013435735
HMDB0000123<->PTPRM,0.25617588,0.64038074,0.2890097
HMDB0000220<->ITGAX,0.2538715,0.10294648,0.009265306
HMDB0000067<->ABCG1,0.25095198,0.6648185,0.01862744
HMDB0000169<->GABBR1,0.24972244,0.33364457,0.25831816
HMDB0000220<->TBXA2R,0.24768312,0.07140402,0.13691014
HMDB0000595<->CFTR,0.24746934,0.11856095,0.089164466
HMDB0001220<->ADORA2B,0.2452913,0.64006263,0.19777235
HMDB0000259<->ADRA1A,0.24427822,0.010216434,0.035316493
HMDB0000131<->NR1I2,0.23829877,0.02517173,0.039649393
HMDB0001220<->ADRB1,0.23715794,0.044249278,0.04644841
HMDB0000169<->IL17RA,0.23622046,0.23912802,0.63006073
HMDB0001220<->CCR5,0.23362955,0.28266832,0.035489935
HMDB0000131<->IL3RA,0.23356992,0.66654617,0.0
HMDB0000538<->ACVR1,0.23102032,0.32000867,0.087491915
HMDB0000234<->NR3C1,0.23080926,1.0378522,0.74431825
HMDB0000169<->PTPRM,0.22780065,0.36913997,0.1797333
HMDB0000131<->ITGAL,0.22345464,0.24712585,0.0014901265
HMDB0000169<->IL3RA,0.22091572,0.38686824,0.04783938
HMDB0000538<->CFTR,0.22090602,0.06117627,0.05929869
HMDB0000014<->EPHA2,0.21981512,0.7582275,0.137812
HMDB0001220<->ADRA1A,0.21958154,0.011868861,0.0
HMDB0000259<->ACKR3,0.21891876,0.9074066,1.052854
HMDB0000220<->LPAR3,0.21708246,0.0,0.06192565
HMDB0000538<->KIT,0.21525411,0.33115292,0.063146204
HMDB0000131<->MERTK,0.21473579,0.20468315,0.033473402
HMDB0000595<->SLC4A7,0.21405979,0.32710022,0.12514552
HMDB0000050<->CCR5,0.2138224,0.29187104,0.11251583
HMDB0000251<->SLC2A4,0.20795798,0.35312375,0.40232152
HMDB0000169<->FZD5,0.2066174,0.24643765,0.15384316
HMDB0000870<->ADRB1,0.20583759,0.05084353,0.05281998
HMDB0000131<->ADGRL1,0.20532684,0.5802993,0.030347096
HMDB0000990<->DDR2,0.20484343,0.77240336,0.22899997
HMDB0000169<->ACVR2A,0.20465851,0.30760086,0.24423471
HMDB0000058<->ADRB1,0.20266882,0.071841754,0.06270335
HMDB0000131<->ITGA2B,0.20236596,0.5733224,0.0
HMDB0000220<->TNFRSF10B,0.20199409,0.10290406,0.08594153
HMDB0000073<->PTGER4,0.20103739,0.5070915,0.21347655
HMDB0000870<->TLR4,0.20102556,0.30040583,0.08309421
HMDB0000220<->AVPR1A,0.20081568,0.07559601,0.07627399
HMDB0000259<->ADRB1,0.1998727,0.07098029,0.055317704
HMDB0001220<->KISS1R,0.19886671,0.069684476,0.016084122
HMDB0000058<->SLC9A3,0.19811812,1.1063563,1.0332628
HMDB0000161<->ITGAL,0.1973733,0.2216377,0.10809265
HMDB0000870<->CCR5,0.19603421,0.25494325,0.11830142
HMDB0000595<->SLC4A8,0.1943604,0.45602596,0.14508912
HMDB0000112<->GABBR1,0.19393027,0.6724229,0.48077366
HMDB0000050<->ADRB1,0.19371201,0.057168834,0.05437791
HMDB0001852<->RARA,0.19335419,0.866317,0.3212577
HMDB0000131<->ITGB2,0.19226767,0.5192647,0.0
HMDB0000151<->SLC25A40,0.18944338,0.21558048,0.0
HMDB0000870<->ADORA2B,0.1889049,0.55177915,0.3760286
HMDB0000234<->AR,0.18823297,0.097254716,1.1634845
HMDB0000169<->ITGB2,0.18672012,0.33750436,0.12212069
HMDB0000259<->ADORA2B,0.18622844,0.7153761,0.27265868
HMDB0000806<->TLR4,0.18355761,0.32069552,0.078891106
HMDB0000151<->CD40,0.18194349,0.25703296,0.0
HMDB0000638<->TLR4,0.18068674,0.2960623,0.075187
HMDB0000538<->P2RY1,0.17890629,0.106696226,0.02322945
HMDB0000870<->ITGA4,0.1757252,0.12158044,0.02755627
HMDB0000112<->GABRB3,0.17445798,0.040436763,0.0011295364
HMDB0000251<->TLR4,0.17428173,0.3514437,0.023652174
HMDB0003229<->FZD7,0.17305298,0.045262545,0.12511101
HMDB0000131<->ADGRE1,0.17146946,0.47645092,0.0
HMDB0001852<->NR1I2,0.1676888,0.037939068,0.14819059
HMDB0000870<->LPAR1,0.16736469,0.5036574,0.2998614
HMDB0000050<->LPAR1,0.16724576,0.5560107,0.23498291
HMDB0000296<->TLR7,0.16693538,0.24806705,0.0
HMDB0000538<->PANX1,0.16648622,0.37644386,0.030426309
HMDB0000870<->PTGIR,0.16521555,0.19878343,0.07287081
HMDB0000073<->CCR5,0.16330573,0.19608948,0.102455944
HMDB0000870<->KISS1R,0.16256414,0.06664625,0.057305887
HMDB0000131<->GUCY1B1,0.16190347,0.39892533,0.0
HMDB0001220<->PTGIR,0.1614483,0.17482662,0.025616676
HMDB0000169<->ITGA2B,0.16075884,0.39854047,0.20269
HMDB0000151<->ESRRB,0.15927637,0.6467743,0.0
HMDB0000050<->P2RY1,0.1568049,0.14130682,0.110184714
HMDB0000234<->KISS1R,0.15609674,0.08089899,0.056123354
HMDB0000067<->PTGIR,0.15463746,0.21752651,0.06271719
HMDB0000259<->PTGIR,0.15437384,0.24124967,0.06153596
HMDB0000169<->ITGA4,0.1535696,0.11405413,0.0
HMDB0000220<->CCKAR,0.15217021,0.0,0.79679626
HMDB0000151<->ERBB4,0.1511846,0.5665559,0.0
HMDB0000073<->CCKAR,0.148727,0.0,1.2620345
HMDB0001852<->NR1H4,0.14824015,0.62789154,0.75046057
HMDB0000067<->ADRB2,0.1472805,0.16170906,0.14147912
HMDB0000538<->TLR1,0.14583616,0.11258028,0.024667868
HMDB0000220<->TLR4,0.1457173,0.13105018,0.040583987
HMDB0000538<->TLR4,0.14472987,0.3009391,0.028550575
HMDB0000870<->ADRA1B,0.14185035,0.21816073,0.061034396
HMDB0000259<->KISS1R,0.13666648,0.09700249,0.059446108
HMDB0000131<->NR3C2,0.13563944,0.34435362,0.0
HMDB0000131<->ITGB7,0.13504788,0.27248722,0.016681904
HMDB0000538<->TLR7,0.13482518,0.17254132,0.004923976
HMDB0000148<->CASR,0.13458556,0.3293126,0.14168358
HMDB0000151<->ESR1,0.13395199,0.4269877,0.0
HMDB0000073<->PTGIR,0.13346882,0.12921466,0.060195543
HMDB0000517<->CASR,0.13284746,0.3778249,0.16971537
HMDB0000131<->ITGAM,0.13195057,0.36419374,0.0
HMDB0000870<->SLC1A2,0.1307025,0.0605138,0.02017437
HMDB0000073<->ADRB1,0.12927951,0.06245544,0.053066317
HMDB0000151<->GPER1,0.12891412,0.09673478,0.0
HMDB0000220<->TLR2,0.12869287,0.19905743,0.07288379
HMDB0000112<->ITGA4,0.12785128,0.1598574,0.04592818
HMDB0000259<->ADRA1B,0.12770739,0.2802062,0.05071199
HMDB0000133<->CD40,0.12757796,0.23954047,0.05717277
HMDB0000538<->DHX58,0.12658615,0.22370125,0.024531735
HMDB0000050<->ADORA2B,0.12545638,0.6654165,0.306941
HMDB0000169<->PTK7,0.123666756,0.45562634,0.14170688
HMDB0000151<->ADRA1B,0.123292565,0.23470129,0.0
HMDB0000169<->FZD3,0.12245372,0.18574186,0.08647989
HMDB0000151<->KCND3,0.121742345,0.359345,0.0
HMDB0001220<->ADRA1B,0.120023824,0.24545369,0.017338749
HMDB0000123<->PTPRE,0.11969021,0.3302377,0.1536121
HMDB0000870<->TLR1,0.119435444,0.14567897,0.044303197
HMDB0000131<->IL15RA,0.11731659,0.3908288,0.03948759
HMDB0001220<->ADRB2,0.11593753,0.17781603,0.09483581
HMDB0000169<->ACVR2B,0.11355439,0.14192358,0.05105452
HMDB0000990<->ITGAM,0.11206094,0.4265717,0.055099092
HMDB0000207<->GUCY1B1,0.11078613,0.10283372,0.066026986
HMDB0000131<->ITGA4,0.10812423,0.13539876,0.0
HMDB0000131<->ACVR1,0.10777807,0.48793414,0.08771259
HMDB0001220<->ADORA2A,0.10719889,0.58398163,0.0577819
HMDB0000220<->KISS1R,0.106081426,0.01840676,0.043044988
HMDB0000050<->PTGIR,0.10516068,0.18075153,0.099989496
HMDB0001341<->ITGB5,0.10424673,0.3901136,0.011265793
HMDB0000220<->LPAR1,0.10395335,0.23535946,0.14402515
HMDB0001043<->CLCN2,0.10357435,0.24939466,0.2147068
HMDB0000169<->ITGB7,0.102583505,0.1525158,0.087695815
HMDB0001852<->TLR2,0.098535195,0.50838673,0.09305644
HMDB0000273<->ADORA2A,0.09751225,0.558429,0.058805738
HMDB0000870<->ADRB2,0.09279635,0.12481538,0.13976994
HMDB0000220<->ADRA1A,0.09262389,0.0,0.011221445
HMDB0001852<->EGFR,0.09143486,1.0201696,0.5610445
HMDB0000259<->LPAR1,0.08830916,0.69832253,0.23952854
HMDB0000050<->ADRB2,0.08731829,0.12728696,0.14635968
HMDB0001852<->NR1H3,0.08595749,0.7252939,1.0933324
HMDB0000131<->TNFRSF11A,0.084869795,0.28766286,0.02519062
HMDB0000058<->ADRB2,0.08463162,0.16756734,0.14481089
HMDB0000870<->ADORA2A,0.08424682,0.5670848,0.12716316
HMDB0000259<->EDNRA,0.08348631,0.3259747,0.037845433
HMDB0000145<->ESR1,0.07965029,0.3157265,0.110781044
HMDB0000045<->ADORA2A,0.078067675,0.65964615,0.1582993
HMDB0000870<->EDNRA,0.07785559,0.20575462,0.056852337
HMDB0000050<->ADORA2A,0.076399595,0.63016284,0.07378512
HMDB0000538<->P2RY14,0.07508599,0.3606635,0.07207768
HMDB0000073<->ADORA2B,0.071705125,0.5326703,0.2777505
HMDB0001852<->AQP3,0.07066666,1.3405911,0.46075565
HMDB0000870<->ADRA2A,0.067325786,0.21616939,0.009843817
HMDB0000131<->EPHA3,0.0670852,0.050752006,0.029032467
HMDB0000151<->STYK1,0.06626149,0.3362525,0.0
HMDB0000131<->PTK7,0.06488987,0.80127805,0.0
HMDB0000870<->AVPR2,0.06356332,0.9206007,0.49499142
HMDB0001341<->EPHA2,0.062499065,0.3132783,0.0786575
HMDB0000050<->AVPR2,0.060078263,1.0488027,0.36910725
HMDB0000258<->ADRB2,0.05869007,0.110650264,0.12391347
HMDB0000259<->ADRB2,0.055621956,0.16327147,0.13991067
HMDB0000220<->EDNRA,0.05517258,0.069505006,0.03705094
HMDB0000207<->PPARG,0.054954123,0.015240335,0.0
HMDB0000252<->TRPM3,0.054853126,0.05510965,0.10267561
HMDB0000131<->PTPRN,0.054149218,0.35191652,0.0
HMDB0000169<->IL21R,0.053109415,0.04758855,0.01457763
HMDB0000073<->ADRB2,0.052810654,0.09128265,0.13066743
HMDB0000050<->SLC6A4,0.052619472,0.0,0.18110982
HMDB0003229<->FZD3,0.052155856,0.1377765,0.121271096
HMDB0000538<->SLC24A3,0.051436123,0.047467068,0.03107858
HMDB0000108<->KCNJ15,0.050245363,0.08780849,0.028394306
HMDB0001220<->EDNRA,0.05015485,0.3414775,0.016518421
HMDB0000151<->PPARG,0.050029155,0.071031176,0.0
HMDB0001388<->PPARG,0.049778946,0.06874722,0.00926662
HMDB0000050<->ADRA2A,0.048314564,0.23874569,0.0
HMDB0000220<->ADRA1B,0.047962293,0.067853615,0.10050971
HMDB0000073<->ADRA2A,0.04617258,0.22538488,0.0
HMDB0000131<->ESR1,0.045915317,0.4651194,0.0
HMDB0000058<->ESR1,0.04562825,0.61008686,0.21560483
HMDB0001341<->BMPR2,0.04440582,0.3030168,0.06251704
HMDB0001999<->PPARG,0.04374016,0.04620988,0.03488441
HMDB0000151<->ADCYAP1R1,0.04097779,0.2909507,0.008037029
HMDB0000538<->GPR35,0.03929666,0.1885518,0.07779018
HMDB0001341<->IFNGR1,0.039144985,0.38701105,0.031183718
HMDB0001220<->PTGER3,0.03877924,0.9075769,0.28243494
HMDB0001341<->TLR3,0.03771942,0.122802705,0.023396218
