index,Factor1,Factor2,Factor3
HMDB0000073<->ACKR3,0.05955837,0.5248048,1.1168361
HMDB0000131<->PTPRN,0.059336375,0.34655228,0.0
HMDB0000252<->TRPM3,0.05778587,0.052046705,0.103268445
HMDB0000220<->EDNRA,0.0562874,0.06797389,0.036585193
HMDB0000220<->ADRA1B,0.05416834,0.064478576,0.09866274
HMDB0000207<->PPARG,0.053604513,0.014992245,0.0
HMDB0000169<->IL21R,0.053076435,0.046435647,0.014387355
HMDB0001341<->BMPR2,0.05267475,0.29726315,0.05928262
HMDB0000538<->SLC24A3,0.05103122,0.045620833,0.032115966
HMDB0000870<->AVPR2,0.051017903,0.8838483,0.53213394
HMDB0000131<->ADGRG2,0.050214615,0.11112766,0.056787375
HMDB0000151<->ADCYAP1R1,0.048788864,0.28600913,0.004746233
HMDB0001220<->EDNRA,0.048444804,0.3329955,0.022154814
HMDB0001852<->AR,0.04745778,0.1550423,0.9899779
HMDB0000151<->PPARG,0.047047082,0.07079552,0.0
HMDB0000058<->ESR1,0.04697463,0.5872262,0.23140363
HMDB0001388<->PPARG,0.04684038,0.06723688,0.011254055
HMDB0001341<->EPHB4,0.04664449,0.32008943,0.030889511
HMDB0000108<->KCNJ15,0.04614284,0.08613106,0.03108891
HMDB0000073<->SLC9A3,0.045724068,0.70149255,1.101025
HMDB0001341<->IFNGR1,0.045648724,0.37853387,0.030533236
HMDB0000050<->ADRA2A,0.04517793,0.23578942,0.0
HMDB0001999<->PPARG,0.043253973,0.045262612,0.03516748
HMDB0000131<->ESR1,0.042946726,0.45687672,0.0
HMDB0000073<->ADRA2A,0.042080007,0.22089167,0.0037773626
HMDB0000050<->CCR1,0.04168803,0.31694195,0.12512076
HMDB0001341<->P2RX4,0.040478427,0.296181,0.03842089
HMDB0000050<->AVPR2,0.04013719,1.0074608,0.41399622
HMDB0001341<->TLR3,0.03930697,0.11916844,0.024047928
HMDB0000538<->GPR35,0.037653733,0.18260847,0.08246533
HMDB0001341<->EPHA3,0.035421412,0.016555477,0.0
HMDB0000806<->PPARG,0.03443708,0.08508235,0.0297902
HMDB0002183<->PPARG,0.034025718,0.052740455,0.036899906
HMDB0003229<->SLC2A3,0.03221893,0.04403716,0.032869972
HMDB0001220<->PTGER3,0.032134373,0.8722382,0.31371725
HMDB0000053<->AR,0.031976864,0.03503895,0.81364274
HMDB0001341<->ITGA1,0.03153369,0.31239054,0.0550378
HMDB0001341<->KIT,0.031495396,0.09522306,0.0
HMDB0000259<->ADORA2A,0.03001389,0.71835995,0.13953252
HMDB0000073<->LPAR1,0.028274838,0.4361909,0.28176707
HMDB0001341<->TLR7,0.02642798,0.05770691,0.0
HMDB0001852<->NR6A1,0.025884725,0.17229383,0.11876526
HMDB0001341<->P2RY1,0.025024131,0.011982564,0.0
HMDB0000067<->PPARG,0.024767574,0.06948645,0.01784453
HMDB0001220<->ADRA2A,0.022398746,0.2744996,0.0020978113
HMDB0001341<->EPHB1,0.021639792,0.029533902,0.0
HMDB0000131<->IFNLR1,0.021208888,0.15155208,0.0
HMDB0000050<->RET,0.01963473,0.072464496,0.0
HMDB0001852<->NR2F1,0.01899717,0.17522728,0.08033231
HMDB0000045<->RET,0.018650848,0.05667518,0.0051100818
HMDB0000259<->ADRA2A,0.01742616,0.30218732,0.0
HMDB0000108<->KCNJ16,0.015444874,0.34452394,0.0142197395
HMDB0000990<->ESR1,0.015193514,0.50030863,0.2638052
HMDB0001852<->AQP3,0.014651209,1.2894613,0.5327683
HMDB0001341<->EPHB3,0.013993287,0.098632105,0.0
HMDB0001341<->IFNGR2,0.013111222,0.29634687,0.02405596
HMDB0000131<->ADGRG6,0.013045358,0.5237216,0.0
HMDB0000151<->SLC12A5,0.010666253,0.04907362,0.007352125
HMDB0000234<->GJA1,0.009688602,0.5190145,0.08287625
HMDB0001341<->LPAR6,0.009563996,0.16074173,0.045445397
HMDB0001852<->ATP7A,0.009457923,0.040450227,0.01695217
HMDB0000259<->PPARG,0.009345422,0.086597286,0.05873284
HMDB0000990<->PPARG,0.0071900366,0.097124115,0.049916297
HMDB0000058<->GJA1,0.007135321,0.59910756,0.087577775
HMDB0004667<->PPARG,0.0069913855,0.12061533,0.047770202
HMDB0001852<->KIT,0.005883682,0.4315184,0.13615939
HMDB0001341<->MERTK,0.005502562,0.07693909,0.0024507663
HMDB0001220<->NPY1R,0.0051140245,0.39729077,0.0
HMDB0001341<->P2RY6,0.004479621,0.17789307,0.0
HMDB0000148<->SLC1A3,0.004309626,0.1718733,0.026341084
HMDB0000067<->ESR1,0.0030541283,0.54917395,0.15702
HMDB0000112<->GABRE,0.0023205802,0.1658841,0.025321962
HMDB0000073<->ADORA2A,0.0018947185,0.447386,0.14570263
HMDB0001852<->RET,0.001655599,0.07572176,0.0014517131
HMDB0001852<->NR0B2,0.0,0.17411958,0.07083535
HMDB0000108<->ITGAM,0.0,0.06911574,0.0
HMDB0001852<->THRA,0.0,1.3140817,0.6713221
HMDB0000108<->ABCA1,0.0,0.1632769,0.0
HMDB0000234<->SLC22A7,0.0,0.2647403,1.8518143
HMDB0000259<->NPY1R,0.0,0.4109106,0.04222208
HMDB0000870<->ADORA1,0.0,0.7636086,0.03075874
HMDB0000870<->NPY1R,0.0,0.32996917,0.05424046
HMDB0000259<->ADORA1,0.0,0.9364562,0.002674898
HMDB0000073<->NPY1R,0.0,0.30979452,0.06401716
HMDB0001852<->NR1H2,0.0,1.2869045,0.71985435
HMDB0000108<->SCNN1G,0.0,0.08710551,0.0
HMDB0000251<->SLC12A5,0.0,0.03689241,0.15061943
HMDB0001852<->NR3C1,0.0,1.0385797,0.6513813
HMDB0000108<->TNFRSF1A,0.0,0.34612274,0.0
HMDB0000050<->NPY1R,0.0,0.3575739,0.026201831
HMDB0001043<->PPARG,0.0,0.07835219,0.053276442
HMDB0001852<->RORA,0.0,0.6249233,0.501432
HMDB0000067<->NR0B2,0.0,0.19028232,0.13589726
HMDB0001341<->P2RY2,0.0,0.13170138,0.02270607
HMDB0000050<->ADORA1,0.0,0.7974749,0.031613357
HMDB0000574<->LEPR,0.0,0.19756405,0.050050296
HMDB0000131<->NTRK2,0.0,0.20296171,0.0
HMDB0001341<->EPHA4,0.0,0.08521709,0.0
HMDB0000108<->SCNN1A,0.0,0.24878636,0.011763555
HMDB0000131<->EPHA4,0.0,0.33192292,0.0
HMDB0000045<->ADORA1,0.0,0.9427468,0.008814581
HMDB0000538<->P2RY2,0.0,0.44849557,0.25814667
HMDB0001220<->ADORA1,0.0,0.8645992,0.0
HMDB0000073<->ADORA1,0.0,0.76470083,0.026750289
HMDB0000045<->P2RY2,0.0,0.7168832,0.38762063
HMDB0000131<->MST1R,0.0,0.050788872,0.007289952
HMDB0000305<->NR0B2,0.0,0.08676168,0.044220973
HMDB0000538<->NPR2,0.0,0.26819444,0.32385838
HMDB0000595<->ESR1,0.0,0.36028317,0.18506476
HMDB0000207<->NPR2,0.0,0.10291335,0.20403886
HMDB0001852<->ESR1,0.0,0.5106541,0.14735118
HMDB0001852<->RORC,0.0,0.45446867,0.271235
HMDB0001852<->RARG,0.0,0.9999588,0.22825629
HMDB0001852<->GPRC5A,0.0,1.1963296,0.2635915
HMDB0001852<->RARB,0.0,0.56620556,0.021482538
HMDB0000234<->ESR1,0.0,0.46145523,0.22268951
HMDB0000108<->CFTR,0.0,0.0126863485,0.0
HMDB0001852<->NR2F2,0.0,1.6142898,0.9339013
HMDB0000108<->ERBB3,0.0,0.11691331,0.0
HMDB0000073<->HTR1B,0.0,0.29556647,0.051819388
HMDB0000108<->ERBB2,0.0,0.26156124,0.0
HMDB0000108<->P2RX4,0.0,0.21732354,0.0
HMDB0000050<->PTGER3,0.0,0.7942389,0.58732414
HMDB0000073<->PTGER3,0.0,0.6033523,0.6113318
HMDB0000870<->PTGER3,0.0,0.6243506,0.73072267
HMDB0000259<->PTGER3,0.0,0.9194454,0.6517956
HMDB0000108<->KCNJ5,0.0,0.022969741,0.0
HMDB0001341<->P2RY14,0.0,0.1284853,0.0
HMDB0001220<->CCR1,0.0,0.3181047,0.11659947
HMDB0000073<->CCR1,0.0,0.26429382,0.15714745
HMDB0000870<->CCR1,0.0,0.30361208,0.17948835
HMDB0000108<->EGFR,0.0,0.22151299,0.0
HMDB0001852<->PPARG,0.0,0.095410496,0.039401095
HMDB0001341<->EPHA7,0.0,0.03626859,0.0
HMDB0001341<->GPR35,0.0,0.07907508,0.00034038685
HMDB0001852<->RXRB,0.0,1.1270856,0.65282065
HMDB0000259<->CCR1,0.0,0.3086055,0.16746725
HMDB0000234<->PPARG,0.0,0.108382255,0.041650705
HMDB0000108<->TLR3,0.0,0.09605773,0.0
HMDB0000058<->SLC34A2,0.0,1.0205005,0.30121425
HMDB0000151<->NTRK2,0.0,0.2290943,0.0
HMDB0000108<->PPARG,0.0,0.018532269,0.0
HMDB0000538<->AQP4,0.0,0.53663206,0.2659253
HMDB0000108<->AQP4,0.0,0.120009825,0.0
HMDB0000870<->AQP5,0.0,0.1058837,0.0
HMDB0000131<->PPARG,0.0,0.06927077,0.0
HMDB0001341<->EPHA1,0.0,0.06732077,0.012607219
HMDB0000259<->PTGER1,0.0,1.1784941,0.13022514
HMDB0000870<->PTGER1,0.0,0.8977486,0.23862915
HMDB0001220<->PTGER1,0.0,1.1242608,0.0
HMDB0000108<->GJA1,0.0,0.12221387,0.0
HMDB0000108<->KCNJ8,0.0,0.12865813,0.0
HMDB0000050<->HTR1B,0.0,0.3609342,0.06567927
HMDB0000108<->PPARD,0.0,0.113478236,0.0
HMDB0000108<->SLC2A4,0.0,0.070243254,0.0
HMDB0001220<->HTR1B,0.0,0.38171458,0.05956351
HMDB0000870<->HTR1B,0.0,0.3126526,0.07213429
HMDB0000259<->HTR1B,0.0,0.38927022,0.04469903
HMDB0000108<->NGFR,0.0,0.083940275,0.0
HMDB0000108<->TLR4,0.0,0.05200719,0.0
HMDB0001341<->FZD5,0.0,0.12546432,0.017492207
HMDB0000108<->KDR,0.0,0.17746988,0.0
HMDB0000073<->AVPR2,0.0,0.8627941,0.5107767
HMDB0000220<->PTGER1,0.0,0.40149954,0.13772969
HMDB0000108<->SLC2A1,0.0,0.31809032,0.010758625
HMDB0000108<->CD40,0.0,0.06653594,0.0
HMDB0000108<->TNFRSF1B,0.0,0.036832243,0.0
HMDB0000259<->AVPR2,0.0,1.2023625,0.41629654
HMDB0000050<->SLC5A6,0.0,0.22020306,1.2155408
HMDB0000108<->GABRE,0.0,0.027796706,0.0
HMDB0000108<->KCNJ1,0.0,0.27957773,0.0
HMDB0000538<->KCNT1,0.0,0.19382586,0.15813726
HMDB0001341<->P2RX1,0.0,0.07639485,0.0
HMDB0000108<->HTR3A,0.0,0.0,0.0
HMDB0000108<->SLC29A1,0.0,0.24458502,0.0
HMDB0001341<->EPHB2,0.0,0.28492606,0.0
