index,Factor1,Factor2,Factor3
HMDB0000073<->AVPR2,1.3918593,0.45347008,0.046198517
HMDB0001220<->PTGER3,1.3791515,0.24790235,0.077820666
HMDB0000538<->ITGB5,1.3588232,0.0,2.019729
HMDB0001220<->EDNRB,1.3545885,8.055513e-05,0.60139465
HMDB0001852<->RARA,1.3174474,0.37990814,0.112582
HMDB0000050<->PTGER3,1.3173321,0.5592041,0.0
HMDB0001220<->ADORA1,1.302126,0.0,0.0
HMDB0004667<->RXRA,1.2786208,1.1711735,1.5375134
HMDB0001220<->ACKR3,1.2623382,0.765783,0.40661132
HMDB0000673<->SLC27A1,1.261243,1.3017099,0.51189196
HMDB0000131<->IFNAR1,1.2443686,0.037909806,0.16430601
HMDB0000151<->ERBB2,1.2379878,0.0,0.9883211
HMDB0000151<->ESRRA,1.2343591,0.0,1.2951629
HMDB0000673<->RXRA,1.2312307,1.5038697,0.65547746
HMDB0001043<->TRPV4,1.2299663,1.7305852,0.21955511
HMDB0000050<->ADORA1,1.229818,0.0,0.0
HMDB0000131<->EGFR,1.219187,0.22088368,0.33796403
HMDB0001043<->RXRA,1.2151525,1.0260974,0.51770043
HMDB0001043<->SLC27A1,1.2148793,0.8629578,0.3883745
HMDB0000073<->ADORA1,1.1830814,0.0,0.0
HMDB0000259<->PTGER4,1.1805669,0.23533627,0.22811998
HMDB0000870<->ADORA1,1.1792595,0.0,0.0
HMDB0000131<->GHR,1.1770267,0.7947151,0.37482774
HMDB0000073<->SLC9A3,1.1719731,1.2681563,0.0
HMDB0001043<->KDR,1.1717408,0.6770939,0.44610873
HMDB0000990<->ITGA1,1.1601256,1.5477042,0.86820906
HMDB0001852<->NR1H3,1.1525233,1.3289142,0.0
HMDB0000870<->EDNRB,1.1447725,0.5592079,0.31279424
HMDB0000990<->DDR2,1.1446494,0.24102922,0.17291889
HMDB0000014<->EPHA2,1.1418469,0.20154789,0.109990336
HMDB0000067<->ABCA1,1.1356307,0.1704295,0.47045895
HMDB0000151<->NR3C1,1.1310692,0.0,0.6438883
HMDB0001043<->TNFRSF21,1.1205982,2.4552567,0.0
HMDB0000673<->ABCA1,1.1182218,0.3836054,0.4142455
HMDB0000259<->ADORA2A,1.1103579,0.09009947,0.053379823
HMDB0000131<->GUCY1A1,1.1052661,0.0,0.31957045
HMDB0000131<->RARA,1.0858251,0.08713886,0.2782947
HMDB0000259<->ADORA2B,1.0856721,0.37292728,0.06910557
HMDB0000050<->ACKR3,1.0650486,1.4889967,0.033058856
HMDB0000870<->PTGER3,1.0591449,0.7538744,0.0
HMDB0000538<->ACVRL1,1.0553046,0.0,1.0432135
HMDB0001043<->ABCA1,1.0456223,0.14337772,0.40315393
HMDB0000259<->LPAR1,1.0412436,0.27800646,0.061010003
HMDB0000151<->EGFR,1.0347533,0.051656935,0.6315328
HMDB0000073<->PTGER3,1.0298759,0.5891463,0.0
HMDB0000538<->SCNN1A,1.0212071,0.0089782765,2.139257
HMDB0000050<->ADORA2B,1.0195723,0.41159528,0.020138165
HMDB0000112<->GABBR1,1.0151199,0.5782924,0.12324611
HMDB0001852<->RORA,1.0137973,0.53344727,0.0
HMDB0000169<->ITGAV,0.99567956,1.4899303,1.0276102
HMDB0000538<->IFNGR1,0.9902405,0.32924762,1.5347741
HMDB0000538<->IFNGR2,0.98534274,0.17014784,0.6469311
HMDB0001852<->NR1H4,0.9833901,0.98129046,0.0
HMDB0000067<->ABCG1,0.97577125,0.0038036362,0.20672031
HMDB0001220<->ADORA2B,0.9721895,0.2969417,0.103456736
HMDB0000673<->TNFRSF21,0.96450305,3.2625523,0.0
HMDB0000131<->IL3RA,0.96321976,0.0,0.19153775
HMDB0000067<->RORA,0.95878756,0.5691758,0.1887492
HMDB0000050<->ATP8A1,0.95754516,0.21690054,0.26945612
HMDB0001220<->PTGER4,0.95726085,0.09002548,0.2994754
HMDB0000169<->EPHA2,0.9377348,0.45692697,0.093344055
HMDB0000151<->RARA,0.9302677,0.0,0.5088143
HMDB0000050<->ADORA2A,0.9265652,0.061739564,0.075045906
HMDB0000131<->ADGRL2,0.92524946,0.07229282,0.2067218
HMDB0001220<->LPAR1,0.92516786,0.11133409,0.2016178
HMDB0000151<->ESRRB,0.9229119,0.0,0.15782422
HMDB0000058<->GJA1,0.92118305,0.05043143,0.026958903
HMDB0000131<->TLR3,0.91489387,0.0,0.24795593
HMDB0001314<->GUCY1B1,0.898992,0.23087057,0.31803447
HMDB0000050<->PTGER4,0.89894205,0.2505033,0.19465598
HMDB0000169<->TGFBR3,0.8793579,0.28853416,0.29096863
HMDB0000073<->ACKR3,0.87851316,1.3476094,0.0
HMDB0001852<->RARB,0.8688788,0.0,0.0
HMDB0000131<->INSR,0.863409,0.20137037,0.58064073
HMDB0001220<->ADORA2A,0.86282575,0.03649143,0.101322986
HMDB0000870<->ADORA2B,0.8602823,0.5344092,0.025119463
HMDB0000131<->ADGRL1,0.8552229,0.05208031,0.13183817
HMDB0000870<->ACKR3,0.854733,1.7542777,0.0
HMDB0000870<->ADORA2A,0.84487444,0.13949478,0.06125583
HMDB0000067<->NR1H4,0.8393126,0.9796649,0.41037798
HMDB0001388<->SLC27A1,0.83577013,0.777951,0.6843332
HMDB0000131<->ITGA2B,0.8301772,0.0,0.16251867
HMDB0000538<->EGFR,0.8277699,0.24382877,0.685914
HMDB0000050<->LPAR1,0.82667434,0.27454954,0.12255075
HMDB0000151<->ERBB4,0.826193,0.0,0.111574784
HMDB0000073<->ADORA2B,0.8175405,0.35479668,0.0053702537
HMDB0000237<->SLC16A1,0.81747544,0.5899841,0.40358546
HMDB0000151<->FGFR2,0.81026965,0.0,0.33775795
HMDB0000234<->GJA1,0.79907745,0.030645031,0.043951735
HMDB0000870<->TLR3,0.7888276,0.33369884,0.2820133
HMDB0000870<->PTGER4,0.78722703,0.3661384,0.17379048
HMDB0001388<->ABCA1,0.7858325,0.21194574,0.47397658
HMDB0000169<->LIFR,0.7740861,0.7276968,0.24150306
HMDB0000148<->GRIK5,0.76640314,0.0,0.47843963
HMDB0000870<->LPAR1,0.7605681,0.38121232,0.08853169
HMDB0000073<->PTGER4,0.75831,0.27642238,0.12467736
HMDB0001852<->TLR2,0.7571356,0.11516573,0.059802566
HMDB0000538<->P2RX4,0.7552372,0.24969664,1.1677047
HMDB0000220<->UCP2,0.75466895,0.7560011,0.6216465
HMDB0000990<->ESR1,0.7538324,0.26291177,0.046019264
HMDB0000131<->ITGB2,0.7530332,0.0,0.14701658
HMDB0001388<->RXRA,0.74986553,0.9560775,0.9471235
HMDB0000538<->TLR3,0.7379258,0.048784785,0.3990357
HMDB0000234<->ESR1,0.7369425,0.18669656,0.0
HMDB0001852<->RORC,0.7361301,0.26026937,0.0
HMDB0000151<->KDR,0.7331387,0.0,1.095801
HMDB0000169<->EGFR,0.73239183,0.68650883,0.31190726
HMDB0000538<->ACVR1B,0.73174036,0.06476262,0.42808503
HMDB0000131<->ACVR1,0.7286356,0.12706648,0.048172954
HMDB0000538<->ITGA1,0.7250601,0.65272987,1.4210547
HMDB0000538<->P2RY2,0.7155572,0.24495527,0.0054335985
HMDB0000073<->ADORA2A,0.6996905,0.13648489,0.004662556
HMDB0000073<->LPAR1,0.69785357,0.31561416,0.0
HMDB0000234<->SLC16A1,0.6909334,0.57994425,0.47880417
HMDB0000595<->SLC4A8,0.67454016,0.16091517,0.15391134
HMDB0000151<->CELSR1,0.66084975,0.0,0.3549502
HMDB0000131<->ESR1,0.65924335,0.0,0.05576391
HMDB0000259<->NPY1R,0.648358,0.0,0.0
HMDB0001314<->SLC25A22,0.6455763,0.44398442,0.2280112
HMDB0000131<->ESRRG,0.64461803,0.03146146,0.28993964
HMDB0000220<->PTGER1,0.6358573,0.11903227,0.0
HMDB0000151<->GJB1,0.63416725,0.07850045,0.62779474
HMDB0000220<->SLC44A1,0.63214505,0.6269497,0.32872984
HMDB0000259<->HTR1B,0.62416285,0.0,0.0
HMDB0000990<->ITGAM,0.6180028,0.09080282,0.06738186
HMDB0000296<->P2RY6,0.6148047,0.18624751,0.22888504
HMDB0000538<->SCNN1B,0.6145108,0.0,2.1499662
HMDB0001220<->HTR1B,0.6130329,0.012806544,0.0
HMDB0000538<->P2RY6,0.6093524,0.0,0.2795011
HMDB0000131<->PPARD,0.6007456,0.12445866,0.31062862
HMDB0000151<->ESR1,0.59935206,0.0,0.12261929
HMDB0001220<->NPY1R,0.5985192,0.0,0.012502941
HMDB0000169<->ITGA5,0.59748185,0.33453414,0.12877198
HMDB0000169<->ITGA2B,0.5960177,0.25595522,0.096677855
HMDB0000050<->HTR1B,0.5868987,0.015683286,0.0
HMDB0001341<->IFNGR1,0.58356315,0.056076054,0.0
HMDB0000131<->IL15RA,0.5832961,0.061536204,0.06677584
HMDB0001341<->ITGB5,0.57890844,0.039702933,0.04782468
HMDB0000131<->GUCY1B1,0.57392704,0.0,0.13202657
HMDB0000050<->SCNN1G,0.5642233,0.030231357,0.7057216
HMDB0000538<->ANO1,0.56319344,0.06852112,0.26101866
HMDB0000169<->IL3RA,0.5616748,0.09862784,0.13164294
HMDB0000050<->NPY1R,0.56034607,0.0,0.0
HMDB0001388<->TNFRSF21,0.5568751,2.4630427,0.41239405
HMDB0000517<->CASR,0.55443436,0.17988689,0.12142016
HMDB0000595<->ESR1,0.54581606,0.1852712,0.021558287
HMDB0000258<->NR1H4,0.54549164,0.77592504,0.42378166
HMDB0000538<->PANX1,0.5436331,0.023979032,0.14216104
HMDB0000169<->PTPRM,0.5387336,0.25381076,0.13405423
HMDB0000131<->ITGAM,0.5313117,0.00059810764,0.0907141
HMDB0000870<->NPY1R,0.52953494,0.015152927,0.0
HMDB0000169<->TLR3,0.52884114,0.15338793,0.17455578
HMDB0000259<->TBXA2R,0.52773684,0.28020784,0.2670791
HMDB0000251<->SLC2A4,0.527231,0.42857742,0.20181309
HMDB0000151<->KCND3,0.5227312,0.019036224,0.072122805
HMDB0000538<->P2RY14,0.52251774,0.032668166,0.11104625
HMDB0000131<->PTPRN,0.5154257,0.046224475,0.0
HMDB0000108<->TNFRSF1A,0.5149555,0.0,0.0
HMDB0000251<->TLR4,0.5093998,0.02688913,0.13703048
HMDB0000207<->UCP2,0.5087732,0.3958974,0.77642304
HMDB0000870<->HTR1B,0.5077838,0.03247063,0.0
HMDB0000259<->PTGFR,0.5064854,0.38858134,1.0472383
HMDB0000131<->EPHA4,0.50616205,0.0,0.0
HMDB0000073<->NPY1R,0.50474393,0.019217286,0.0
HMDB0001220<->TBXA2R,0.5024758,0.1629153,0.30799755
HMDB0001220<->EDNRA,0.5016466,0.016332095,0.03849496
HMDB0000131<->NR4A1,0.49806583,0.05992526,0.23248166
HMDB0000169<->GABBR1,0.49558917,0.34351894,0.15120569
HMDB0000638<->TLR2,0.49412635,0.20573986,0.22682282
HMDB0000151<->STYK1,0.49393165,0.013389813,0.034664284
HMDB0001341<->EPHB4,0.49290857,0.062851846,0.0
HMDB0001220<->CCR1,0.49170798,0.1311057,0.0
HMDB0000169<->ITGB2,0.49086937,0.16809037,0.12189301
HMDB0000131<->NR3C2,0.4885758,0.0,0.12414211
HMDB0000073<->HTR1B,0.4881331,0.0,0.0
HMDB0000050<->CCR1,0.48484895,0.18095045,0.0
HMDB0001341<->EPHA2,0.48387238,0.12275723,0.0
HMDB0000148<->CASR,0.480202,0.15269963,0.11825478
HMDB0001341<->ITGA1,0.47878376,0.08493287,0.0
HMDB0000595<->SLC4A7,0.4785011,0.20114027,0.11520224
HMDB0000259<->EDNRA,0.47621804,0.052112162,0.05606765
HMDB0000259<->CCR1,0.47482586,0.20025921,0.0
HMDB0000870<->CCR1,0.47288048,0.21038239,0.0
HMDB0000538<->ACVR1,0.46867424,0.12501173,0.1551984
HMDB0000806<->TLR4,0.46720108,0.12040772,0.11799559
HMDB0000538<->KIT,0.46678194,0.020831894,0.22851887
HMDB0001341<->BMPR2,0.46058798,0.09568742,0.0
HMDB0001341<->P2RX4,0.45957288,0.06302131,0.0
HMDB0000169<->ACVR2A,0.45715755,0.35262352,0.09258643
HMDB0001341<->IFNGR2,0.45456627,0.033351835,0.0
HMDB0000259<->ADRA2A,0.451141,0.0,0.020919321
HMDB0000538<->FZD5,0.44846112,0.126051,0.20897225
HMDB0000538<->LPAR6,0.44672802,0.2746726,0.22976503
HMDB0000145<->ESR1,0.44557467,0.123347715,0.0819946
HMDB0000870<->TLR4,0.44096878,0.12059117,0.13079078
HMDB0000220<->EDNRB,0.43617132,0.27568215,0.20822763
HMDB0001341<->EPHB2,0.4352005,0.0,0.0
HMDB0000151<->ADCYAP1R1,0.4317831,0.03660228,0.0016441245
HMDB0000638<->TLR4,0.43159157,0.11643361,0.11468664
HMDB0000538<->INSR,0.42851347,0.30667794,0.97261846
HMDB0000131<->TNFRSF11A,0.42610818,0.041206732,0.04963791
HMDB0000259<->CCR5,0.42519984,0.15799545,0.1912122
HMDB0001220<->PTGFR,0.4207119,0.058549386,1.251875
HMDB0000073<->CCR1,0.4195697,0.17603126,0.0
HMDB0000050<->CCR5,0.41679707,0.14162384,0.16631265
HMDB0001220<->ADRA2A,0.412068,0.0,0.022869943
HMDB0000259<->AVPR1A,0.41017467,0.0127399275,0.52772367
HMDB0000259<->ADRA1B,0.40798116,0.06435807,0.0945026
HMDB0001220<->CCR5,0.40154284,0.047587283,0.18185222
HMDB0001999<->ABCA1,0.40113539,0.36379567,0.48197222
HMDB0000131<->ITGB7,0.39473853,0.019127153,0.104842864
HMDB0000108<->ERBB2,0.38896874,0.0,0.0
HMDB0000538<->TRPV6,0.3888376,0.0,0.24788862
HMDB0000826<->RXRA,0.38862965,1.6383495,0.8847394
HMDB0000870<->TBXA2R,0.3829794,0.3329523,0.33413446
HMDB0000169<->IL17RA,0.38052708,0.8834165,0.03678654
HMDB0001043<->CLCN2,0.3723797,0.2908425,0.04376093
HMDB0000108<->SCNN1A,0.3714152,0.0,0.016312068
HMDB0000870<->CCR5,0.366303,0.15776457,0.14190416
HMDB0000151<->CD40,0.36119214,0.0,0.14765055
HMDB0000108<->SLC29A1,0.35770816,0.0,0.011998937
HMDB0001220<->ADRA1B,0.3554001,0.031036165,0.08485085
HMDB0000050<->ADRA2A,0.35025904,0.0,0.03893156
HMDB0000259<->PTGIR,0.35013896,0.08541218,0.110075615
HMDB0000296<->TLR7,0.3500422,0.0,0.13588434
HMDB0000258<->SCNN1G,0.34952784,0.0,0.73816526
HMDB0000538<->KCNT1,0.34748837,0.10576397,0.0
HMDB0000220<->LPAR1,0.3471983,0.21420619,0.038125664
HMDB0000131<->ITGAL,0.3467356,0.024414998,0.15957955
HMDB0000133<->CD40,0.34332237,0.06833547,0.1022577
HMDB0000151<->ABCG2,0.3388874,0.54482454,1.6341107
HMDB0000073<->ADRA2A,0.33493766,0.0,0.033047173
HMDB0000151<->ADRA1B,0.3296212,0.0,0.105116405
HMDB0000538<->SCNN1G,0.32818374,0.0,0.8707968
HMDB0001220<->AVPR1A,0.32601142,0.011723074,0.5494895
HMDB0000108<->P2RX4,0.32575405,0.0,0.0
HMDB0000538<->DHX58,0.32379213,0.016014207,0.11023955
HMDB0000870<->ADRA2A,0.32051492,0.007493281,0.05212163
HMDB0000169<->INSR,0.31973144,0.68406403,0.4755785
HMDB0000067<->PTGIR,0.31702763,0.08914931,0.10555072
HMDB0000870<->ADRA1B,0.3157022,0.08370773,0.100239545
HMDB0000161<->ITGAL,0.3129046,0.1463171,0.14220123
HMDB0000574<->LEPR,0.31262788,0.03379032,0.0
HMDB0000151<->SLC25A40,0.30822712,0.025043678,0.12263671
HMDB0000131<->NTRK2,0.30383372,0.0,0.0
HMDB0000870<->EDNRA,0.30185562,0.07316214,0.05256821
HMDB0001852<->AR,0.29404342,1.2094179,0.0
HMDB0000870<->AVPR1A,0.2940228,0.09008637,0.4565774
HMDB0000220<->TLR2,0.29321218,0.10921034,0.07569146
HMDB0000870<->PTGIR,0.29222402,0.108711086,0.10578127
HMDB0000131<->MERTK,0.2917447,0.05772668,0.15139438
HMDB0000538<->GPR35,0.2875482,0.09664964,0.017662708
HMDB0000131<->AR,0.28540653,0.4285433,0.2870763
HMDB0000073<->CCR5,0.27632758,0.12710206,0.12991422
HMDB0000259<->CXCR4,0.27434072,0.1239334,0.31670052
HMDB0001852<->NR6A1,0.27249905,0.1499018,0.0
HMDB0000538<->P2RX1,0.27059823,0.023319848,0.32690236
HMDB0000050<->PTGIR,0.26613447,0.13278945,0.067854926
HMDB0001341<->P2RY6,0.26533017,0.0,0.0
HMDB0001220<->ADRB2,0.26425338,0.13443251,0.064553484
HMDB0000148<->SLC1A3,0.26341158,0.018293297,0.00851624
HMDB0000108<->KDR,0.2627369,0.0,0.0075822817
HMDB0000207<->RARA,0.2606912,0.21395458,0.30115932
HMDB0000112<->GABRE,0.2552448,0.014027501,0.009482596
HMDB0000058<->ADRB2,0.25391865,0.20981783,0.023842165
HMDB0001341<->LPAR6,0.25112996,0.054681923,0.0
HMDB0001220<->PTGIR,0.2507917,0.047919683,0.11057237
HMDB0000220<->ABCA1,0.24951366,0.24028353,0.31557882
HMDB0000050<->CXCR4,0.24883159,0.11454218,0.27041796
HMDB0000259<->ADRB2,0.24755262,0.19181924,0.011873441
HMDB0000108<->ABCA1,0.24190865,0.0,0.0
HMDB0000538<->TLR7,0.23821414,0.0,0.12192069
HMDB0000169<->KIT,0.23740731,0.028370798,0.21297608
HMDB0001220<->CXCR4,0.2350843,0.09274248,0.30766892
HMDB0001999<->SLC27A1,0.23373063,1.0026999,0.83064276
HMDB0000220<->SLC27A1,0.23126736,0.67325354,0.41942763
HMDB0000112<->ITGA4,0.2275139,0.056090973,0.10058118
HMDB0000220<->RXRA,0.2257903,0.8024186,0.6148803
HMDB0000131<->IFNLR1,0.22405264,0.0,0.020526623
HMDB0000169<->ITGB7,0.22157349,0.10543858,0.07762919
HMDB0000305<->VDR,0.21734892,0.57912904,1.0849044
HMDB0000058<->NPR3,0.21408159,0.05769109,0.40546983
HMDB0000870<->TLR1,0.21279122,0.06727198,0.075467125
HMDB0001341<->P2RY2,0.20750338,0.01629084,0.0
HMDB0000050<->P2RY1,0.20332077,0.1559314,0.099827886
HMDB0001999<->PPARD,0.19900987,0.73474294,0.27424383
HMDB0000220<->NR4A1,0.19665301,0.220037,0.16056232
HMDB0000050<->OXGR1,0.19598313,0.0,0.46994972
HMDB0000234<->AR,0.19594327,1.5236434,0.0
HMDB0001341<->P2RY14,0.19408016,0.0,0.0
HMDB0000050<->ADRB2,0.19290562,0.20384616,0.03373661
HMDB0001341<->FZD5,0.19222017,0.016635716,0.0
HMDB0000870<->ADRB2,0.18874641,0.1981938,0.036789086
HMDB0000131<->ITGA4,0.18759193,0.0,0.09034657
HMDB0004667<->PPARG,0.18727367,0.039860588,0.014484739
HMDB0001341<->TLR3,0.18700548,0.03948689,0.010595043
HMDB0000220<->TLR4,0.18678236,0.0671754,0.095513254
HMDB0000073<->PTGIR,0.18515933,0.07881763,0.09836944
HMDB0000108<->GJA1,0.18059991,0.0,0.0
HMDB0000108<->AQP4,0.17867179,0.0,0.0
HMDB0000108<->ERBB3,0.17690955,0.0,0.0
HMDB0000870<->PTGFR,0.17667109,0.48847318,1.1133684
HMDB0002183<->RXRA,0.17620763,1.6138022,0.9064443
HMDB0000058<->CFTR,0.17541754,0.3341471,0.09647906
HMDB0000258<->ADRB2,0.170004,0.17822248,0.008760846
HMDB0000870<->ITGA4,0.16916674,0.024319038,0.14804336
HMDB0000595<->CFTR,0.16738904,0.21055272,0.09650756
HMDB0000169<->ITGAX,0.16732608,0.0572284,0.24180496
HMDB0000108<->PPARD,0.16714345,0.0,0.0
HMDB0000259<->LPAR2,0.1667789,0.45460528,0.3662543
HMDB0000220<->GCGR,0.16272578,0.63770473,0.25527734
HMDB0000073<->LPAR2,0.15755367,0.38625923,0.30114242
HMDB0000870<->AQP5,0.15691453,0.0,0.0009024856
HMDB0001852<->PPARG,0.15532242,0.029877452,0.0
HMDB0000990<->PPARG,0.1541367,0.04366243,0.012422701
HMDB0000169<->ITGA4,0.15382029,0.0,0.124506876
HMDB0000870<->CXCR4,0.15110694,0.16452643,0.30191836
HMDB0001341<->EPHB3,0.14798287,0.0,0.0072208345
HMDB0000870<->LPAR2,0.14694464,0.4611038,0.38784644
HMDB0000108<->TLR3,0.14612058,0.0,0.0
HMDB0000538<->P2RY1,0.14502163,0.04556449,0.12905265
HMDB0000220<->TNFRSF10B,0.14334632,0.16357128,0.103955775
HMDB0000151<->AR,0.13981158,0.3506584,0.5514104
HMDB0000050<->LPAR2,0.13942887,0.35832724,0.32313424
HMDB0000073<->ADRB2,0.13940029,0.17932348,0.013736428
HMDB0000259<->KISS1R,0.13834219,0.082707666,0.094620384
HMDB0000305<->NR0B2,0.13830073,0.04248577,0.0
HMDB0000259<->PPARG,0.13825148,0.062482536,0.0061203567
HMDB0001341<->KIT,0.13480316,0.0,0.029686434
HMDB0000158<->AR,0.13114272,0.9372601,0.48181924
HMDB0000151<->GPER1,0.12853964,0.0,0.11181701
HMDB0000806<->PPARG,0.1279139,0.030315783,0.030317722
HMDB0001341<->EPHA4,0.12729469,0.0,0.0
HMDB0000220<->ITGAX,0.12677552,0.05426548,0.17130981
HMDB0001043<->PPARG,0.12638478,0.052504256,0.0
HMDB0000108<->NGFR,0.1226155,0.0,0.0
HMDB0000108<->SCNN1G,0.12249424,0.0,0.0090166675
HMDB0000050<->CFTR,0.12181374,0.28672382,0.13927744
HMDB0000073<->CXCR4,0.12135928,0.12062007,0.2536236
HMDB0001341<->GPR35,0.12118103,0.0,0.0
HMDB0001220<->LPAR2,0.119575195,0.29884037,0.49690676
HMDB0001341<->MERTK,0.11618314,0.00570783,0.0
HMDB0001341<->P2RX1,0.11455743,0.0,0.0
HMDB0000169<->NPR3,0.10863323,0.033313,0.24613178
HMDB0003229<->SLC2A4,0.10818142,0.45021686,0.24820526
HMDB0000067<->PPARG,0.10509707,0.016514104,0.022599332
HMDB0000131<->PPARG,0.10318278,0.0,0.0
HMDB0000050<->RET,0.10289148,0.0,0.021022595
HMDB0000108<->ITGAM,0.102880225,0.001271545,0.0
HMDB0000220<->AVPR1A,0.102385305,0.11442931,0.13663247
HMDB0001341<->EPHA1,0.10218219,0.015047991,0.0
HMDB0000108<->SLC2A4,0.10158684,0.0,0.0
HMDB0000220<->EDNRA,0.101168305,0.06231812,0.025600757
HMDB0000220<->ADRA1B,0.10043701,0.13174736,0.024940532
HMDB0001388<->PPARG,0.09905413,0.0040197293,0.044953246
HMDB0000108<->CD40,0.09840299,0.0,0.0
HMDB0000220<->TBXA2R,0.09737453,0.20934986,0.14881654
HMDB0000058<->ADRB1,0.094343506,0.08628993,0.15139861
HMDB0000259<->ADRB1,0.09155682,0.072922245,0.15477608
HMDB0001220<->KISS1R,0.09091471,0.03538716,0.14398941
HMDB0000870<->KISS1R,0.09051686,0.07912261,0.11792022
HMDB0000045<->RET,0.08419107,0.0017179131,0.018174535
HMDB0001341<->TLR7,0.084157124,0.0,0.019573648
HMDB0000538<->CFTR,0.08154365,0.12694843,0.1190153
HMDB0000252<->TRPM3,0.08150956,0.12740524,0.036900934
HMDB0000251<->SLC12A5,0.081257775,0.1490325,0.0
HMDB0000073<->ADRB1,0.08069925,0.060562447,0.10824284
HMDB0002183<->PPARG,0.08008237,0.04627632,0.022418503
HMDB0000870<->SLC1A2,0.07985001,0.039912093,0.09310981
HMDB0001999<->RXRA,0.0793499,1.2640026,0.98998964
HMDB0000131<->MST1R,0.07884184,0.005741083,0.0
HMDB0000108<->TLR4,0.07752189,0.0,0.0
HMDB0000050<->AR,0.07671017,1.5013272,0.14925556
HMDB0000151<->SLC12A5,0.076471165,0.0,0.013529712
HMDB0000073<->SLC1A1,0.074852206,2.455584,0.016354093
HMDB0000131<->EPHA3,0.07358295,0.05937068,0.02752858
HMDB0000050<->ADRB1,0.072852306,0.07497299,0.14569858
HMDB0001999<->PPARG,0.06828345,0.045704726,0.02851711
HMDB0000169<->IL21R,0.06514753,0.027418384,0.034289334
HMDB0000870<->ADRB1,0.059472963,0.07185446,0.15928978
HMDB0001852<->ATP7A,0.059242144,0.018842652,0.009875529
HMDB0001852<->NR1I2,0.055842817,0.24274701,0.06591445
HMDB0000108<->TNFRSF1B,0.054798868,0.0,0.0
HMDB0001341<->EPHA7,0.053965062,0.0,0.0
HMDB0001220<->ADRB1,0.05370266,0.076526105,0.16819172
HMDB0000220<->LPAR2,0.049904224,0.24340253,0.20229746
HMDB0000259<->CCKAR,0.048717104,1.6392411,0.08338698
