	HMDB	GENE	direction	Source
29634	HMDB0000296	SLC28A3	degrading	Recon
29635	HMDB0000123	SLC36A1	degrading	Recon
29636	HMDB0000123	SLC36A2	degrading	Recon
29637	HMDB0000161	SLC36A1	degrading	Recon
29638	HMDB0000161	SLC36A2	degrading	Recon
29640	HMDB0000112	SLC36A1	degrading	Recon
29653	HMDB0000562	SLC47A1	degrading	Recon
29654	HMDB0000562	SLC47A2	degrading	Recon
29667	HMDB0000259	SLCO1A2	degrading	Recon
29668	HMDB0000895	SLCO1A2	degrading	Recon
29713	HMDB0000036	SLCO1B1	degrading	Recon
29714	HMDB0000036	SLCO1B3	degrading	Recon
29715	HMDB0000036	SLCO1A2	degrading	Recon
29716	HMDB0000036	SLCO4A1	degrading	Recon
29717	HMDB0000248	SLCO1B1	degrading	Recon
29718	HMDB0000248	SLCO1A2	degrading	Recon
29719	HMDB0000248	SLCO4A1	degrading	Recon
29720	HMDB0000248	SLCO1C1	degrading	Recon
29813	HMDB0000050	SLC28A1	degrading	Recon
29814	HMDB0000050	SLC28A2	degrading	Recon
29816	HMDB0000161	SLC1A5	degrading	Recon
29817	HMDB0000168	SLC1A5	degrading	Recon
29819	HMDB0000161	SLC1A4	degrading	Recon
29822	HMDB0000641	SLC1A5	degrading	Recon
29835	HMDB0000161	SLC38A2	degrading	Recon
29836	HMDB0000161	SLC7A2	degrading	Recon
29837	HMDB0000161	SLC6A14	degrading	Recon
29838	HMDB0000161	SLC7A1	degrading	Recon
29839	HMDB0000161	SLC38A1	degrading	Recon
29840	HMDB0000161	SLC38A4	degrading	Recon
29841	HMDB0000161	SLC7A3	degrading	Recon
29842	HMDB0000161	SLC6A19	degrading	Recon
29843	HMDB0000161	CLTRN	degrading	Recon
29844	HMDB0000161	ACE2	degrading	Recon
29845	HMDB0000167	SLC1A5	degrading	Recon
29846	HMDB0000167	SLC1A4	degrading	Recon
29847	HMDB0000517	SLC6A14	degrading	Recon
29850	HMDB0000168	SLC38A2	degrading	Recon
29851	HMDB0000168	SLC6A14	degrading	Recon
29852	HMDB0000168	SLC38A1	degrading	Recon
29853	HMDB0000168	SLC38A4	degrading	Recon
29854	HMDB0000168	SLC6A19	degrading	Recon
29855	HMDB0000168	CLTRN	degrading	Recon
29856	HMDB0000168	ACE2	degrading	Recon
29858	HMDB0000097	SLC5A7	degrading	Recon
29860	HMDB0000062	SLC22A5	degrading	Recon
29866	HMDB0000089	SLC28A1	degrading	Recon
29867	HMDB0000123	SLC38A2	degrading	Recon
29868	HMDB0000123	SLC6A14	degrading	Recon
29869	HMDB0000123	SLC38A1	degrading	Recon
29870	HMDB0000123	SLC38A4	degrading	Recon
29871	HMDB0000123	SLC6A19	degrading	Recon
29872	HMDB0000123	CLTRN	degrading	Recon
29873	HMDB0000123	ACE2	degrading	Recon
29874	HMDB0000133	SLC28A2	degrading	Recon
29875	HMDB0000177	SLC38A2	degrading	Recon
29876	HMDB0000177	SLC6A14	degrading	Recon
29880	HMDB0000172	SLC6A14	degrading	Recon
29881	HMDB0000172	SLC6A19	degrading	Recon
29882	HMDB0000172	CLTRN	degrading	Recon
29883	HMDB0000172	ACE2	degrading	Recon
29884	HMDB0000195	SLC28A2	degrading	Recon
29886	HMDB0000211	SLC5A3	degrading	Recon
29888	HMDB0000687	SLC7A2	degrading	Recon
29889	HMDB0000687	SLC6A14	degrading	Recon
29890	HMDB0000687	SLC7A1	degrading	Recon
29891	HMDB0000687	SLC38A1	degrading	Recon
29892	HMDB0000687	SLC38A4	degrading	Recon
29893	HMDB0000687	SLC7A3	degrading	Recon
29894	HMDB0000687	SLC6A19	degrading	Recon
29895	HMDB0000687	CLTRN	degrading	Recon
29896	HMDB0000687	ACE2	degrading	Recon
29897	HMDB0000182	SLC6A14	degrading	Recon
29898	HMDB0000182	SLC22A5	degrading	Recon
29899	HMDB0000696	SLC38A2	degrading	Recon
29900	HMDB0000696	SLC6A14	degrading	Recon
29901	HMDB0000696	SLC38A1	degrading	Recon
29902	HMDB0000696	SLC6A19	degrading	Recon
29903	HMDB0000696	CLTRN	degrading	Recon
29904	HMDB0000696	ACE2	degrading	Recon
29905	HMDB0000696	SLC22A5	degrading	Recon
29916	HMDB0000159	SLC38A2	degrading	Recon
29917	HMDB0000159	SLC7A2	degrading	Recon
29918	HMDB0000159	SLC6A14	degrading	Recon
29919	HMDB0000159	SLC7A1	degrading	Recon
29920	HMDB0000159	SLC38A1	degrading	Recon
29921	HMDB0000159	SLC38A4	degrading	Recon
29922	HMDB0000159	SLC7A3	degrading	Recon
29923	HMDB0000159	SLC6A19	degrading	Recon
29924	HMDB0000159	CLTRN	degrading	Recon
29925	HMDB0000159	ACE2	degrading	Recon
29926	HMDB0000162	SLC38A2	degrading	Recon
29927	HMDB0000162	SLC38A1	degrading	Recon
29928	HMDB0000162	SLC38A4	degrading	Recon
29929	HMDB0000162	SLC6A19	degrading	Recon
29930	HMDB0000162	CLTRN	degrading	Recon
29931	HMDB0000162	ACE2	degrading	Recon
29936	HMDB0000182	SLC3A1	degrading	Recon
29937	HMDB0000182	SLC7A7	degrading	Recon
29945	HMDB0000273	SLC28A1	degrading	Recon
29946	HMDB0000167	SLC38A2	degrading	Recon
29947	HMDB0000167	SLC6A14	degrading	Recon
29948	HMDB0000167	SLC38A1	degrading	Recon
29949	HMDB0000167	SLC6A19	degrading	Recon
29950	HMDB0000167	CLTRN	degrading	Recon
29951	HMDB0000167	ACE2	degrading	Recon
29952	HMDB0000929	SLC6A14	degrading	Recon
29953	HMDB0000929	SLC6A19	degrading	Recon
29954	HMDB0000929	CLTRN	degrading	Recon
29955	HMDB0000929	ACE2	degrading	Recon
29956	HMDB0000158	SLC6A14	degrading	Recon
29957	HMDB0000158	SLC6A19	degrading	Recon
29958	HMDB0000158	CLTRN	degrading	Recon
29959	HMDB0000158	ACE2	degrading	Recon
29960	HMDB0000296	SLC28A1	degrading	Recon
29961	HMDB0000296	SLC28A2	degrading	Recon
29962	HMDB0000883	SLC6A14	degrading	Recon
29963	HMDB0000883	SLC6A19	degrading	Recon
29964	HMDB0000883	CLTRN	degrading	Recon
29965	HMDB0000883	ACE2	degrading	Recon
29968	HMDB0000208	SLC25A19	degrading	Recon
29972	HMDB0000036	SLC10A1	degrading	Recon
29973	HMDB0000101	SLC28A1	degrading	Recon
29974	HMDB0000101	SLC28A3	degrading	Recon
29975	HMDB0000014	SLC28A1	degrading	Recon
29976	HMDB0000014	SLC28A3	degrading	Recon
29981	HMDB0000094	SLC13A5	degrading	Recon
29983	HMDB0000191	SLC38A3	degrading	Recon
29984	HMDB0000148	SLC38A3	degrading	Recon
29988	HMDB0000251	SLC6A6	degrading	Recon
29990	HMDB0000123	SLC7A6	degrading	Recon
29992	HMDB0000929	SLC7A6	degrading	Recon
29993	HMDB0000158	SLC7A6	degrading	Recon
29995	HMDB0000162	SLC7A6	degrading	Recon
29996	HMDB0000168	SLC7A6	degrading	Recon
29997	HMDB0000883	SLC7A6	degrading	Recon
29998	HMDB0000167	SLC7A6	degrading	Recon
30000	HMDB0000172	SLC7A6	degrading	Recon
30001	HMDB0000182	SLC7A6	degrading	Recon
30002	HMDB0000214	SLC7A6	degrading	Recon
30003	HMDB0000904	SLC7A6	degrading	Recon
30011	HMDB0000191	SLC1A4	degrading	Recon
30012	HMDB0000162	SLC1A4	degrading	Recon
30013	HMDB0000148	SLC1A4	degrading	Recon
30015	HMDB0000161	SLC6A18	degrading	Recon
30018	HMDB0000517	CLTRN	degrading	Recon
30019	HMDB0000517	SLC6A18	degrading	Recon
30020	HMDB0000168	SLC6A18	degrading	Recon
30023	HMDB0000043	SLC6A12	degrading	Recon
30027	HMDB0000112	SLC6A12	degrading	Recon
30028	HMDB0000641	CLTRN	degrading	Recon
30029	HMDB0000641	SLC6A18	degrading	Recon
30030	HMDB0000148	CLTRN	degrading	Recon
30031	HMDB0000148	SLC6A18	degrading	Recon
30032	HMDB0000123	SLC6A18	degrading	Recon
30033	HMDB0000172	SLC6A18	degrading	Recon
30034	HMDB0000687	SLC6A18	degrading	Recon
30035	HMDB0000696	SLC6A18	degrading	Recon
30037	HMDB0000159	SLC6A18	degrading	Recon
30041	HMDB0000929	SLC6A18	degrading	Recon
30042	HMDB0000158	SLC6A18	degrading	Recon
30043	HMDB0000883	SLC6A18	degrading	Recon
30062	HMDB0000190	SLC5A8	degrading	Recon
30063	HMDB0000641	SLC38A2	degrading	Recon
30064	HMDB0000641	SLC6A14	degrading	Recon
30065	HMDB0000641	SLC38A1	degrading	Recon
30066	HMDB0000641	SLC38A4	degrading	Recon
30067	HMDB0000641	SLC6A19	degrading	Recon
30068	HMDB0000641	ACE2	degrading	Recon
30088	HMDB0000162	SLC6A7	degrading	Recon
30116	HMDB0000062	SLC22A16	degrading	Recon
30117	HMDB0000201	SLC22A5	degrading	Recon
30118	HMDB0000824	SLC22A5	degrading	Recon
30119	HMDB0005065	SLC22A5	degrading	Recon
30120	HMDB0000848	SLC22A5	degrading	Recon
30121	HMDB0000222	SLC22A5	degrading	Recon
30235	HMDB0000902	BDH1	degrading	Recon
30237	HMDB0000902	AMT	degrading	Recon
30238	HMDB0000902	GLDC	degrading	Recon
30239	HMDB0000902	GCSH	degrading	Recon
30247	HMDB0000902	HIBADH	degrading	Recon
30249	HMDB0000902	IDH3G	degrading	Recon
30250	HMDB0000902	IDH3B	degrading	Recon
30251	HMDB0000902	IDH3A	degrading	Recon
30252	HMDB0000193	IDH3G	degrading	Recon
30253	HMDB0000193	IDH3B	degrading	Recon
30254	HMDB0000193	IDH3A	degrading	Recon
30255	HMDB0000190	LDHD	degrading	Recon
30256	HMDB0000902	MDH2	degrading	Recon
30257	HMDB0000156	MDH2	degrading	Recon
30258	HMDB0000902	ME2	degrading	Recon
30262	HMDB0000902	DBT	degrading	Recon
30263	HMDB0000902	BCKDHB	degrading	Recon
30264	HMDB0000902	BCKDHA	degrading	Recon
30275	HMDB0000902	PDHA2	degrading	Recon
30276	HMDB0000902	PDHB	degrading	Recon
30277	HMDB0000902	DLAT	degrading	Recon
30278	HMDB0000902	PDHA1	degrading	Recon
30286	HMDB0000902	PRODH	degrading	Recon
30287	HMDB0000162	PRODH	degrading	Recon
30289	HMDB0000902	IDH1	degrading	Recon
30290	HMDB0000902	IDH2	degrading	Recon
30303	HMDB0000902	CYP27A1	degrading	Recon
30317	HMDB0000222	CPT1A	degrading	Recon
30318	HMDB0000222	CPT2	degrading	Recon
30320	HMDB0000848	CPT2	degrading	Recon
30321	HMDB0005065	CPT2	degrading	Recon
30323	HMDB0000824	CRAT	degrading	Recon
30324	HMDB0000201	CRAT	degrading	Recon
30348	HMDB0005066	CPT2	degrading	Recon
30384	HMDB0002250	CPT2	degrading	Recon
30385	HMDB0002250	CRAT	degrading	Recon
30386	HMDB0005066	CRAT	degrading	Recon
30413	HMDB0000763	ASMT	degrading	Recon
30416	HMDB0000939	SLC25A26	degrading	Recon
30421	HMDB0000123	GNMT	degrading	Recon
30423	HMDB0001406	NNMT	degrading	Recon
30433	HMDB0000259	INMT	degrading	Recon
30502	HMDB0000687	SLC7A5	degrading	Recon
30511	HMDB0000148	ABAT	degrading	Recon
30512	HMDB0000148	NAGS	degrading	Recon
30514	HMDB0000148	ALDH18A1	degrading	Recon
30524	HMDB0000148	SLC3A2	degrading	Recon
30525	HMDB0000148	SLC7A11	degrading	Recon
30528	HMDB0000148	SLC22A7	degrading	Recon
30530	HMDB0000148	PSAT1	degrading	Recon
30532	HMDB0000148	FTCD	degrading	Recon
30552	HMDB0002250	CPT1B	degrading	Recon
30553	HMDB0002250	CPT1C	degrading	Recon
30554	HMDB0002250	CPT1A	degrading	Recon
30555	HMDB0005066	CPT1B	degrading	Recon
30556	HMDB0005066	CPT1C	degrading	Recon
30557	HMDB0005066	CPT1A	degrading	Recon
30615	HMDB0000288	ACP2	degrading	Recon
30616	HMDB0000288	ACP3	degrading	Recon
30617	HMDB0000288	ACP6	degrading	Recon
30618	HMDB0000288	ACP5	degrading	Recon
30619	HMDB0001202	ACP2	degrading	Recon
30620	HMDB0001202	ACP3	degrading	Recon
30621	HMDB0001202	ACP6	degrading	Recon
30622	HMDB0001202	ACP5	degrading	Recon
30623	HMDB0000095	ACP2	degrading	Recon
30624	HMDB0000095	ACP3	degrading	Recon
30625	HMDB0000095	ACP6	degrading	Recon
30626	HMDB0000095	ACP5	degrading	Recon
30635	HMDB0000045	ACP2	degrading	Recon
30636	HMDB0000045	ACP3	degrading	Recon
30637	HMDB0000045	ACP6	degrading	Recon
30638	HMDB0000045	ACP5	degrading	Recon
30643	HMDB0001397	ACP2	degrading	Recon
30644	HMDB0001397	ACP3	degrading	Recon
30645	HMDB0001397	ACP6	degrading	Recon
30646	HMDB0001397	ACP5	degrading	Recon
30680	HMDB0000050	SLC29A3	degrading	Recon
30684	HMDB0000191	CAD	degrading	Recon
30686	HMDB0000191	ADSS2	degrading	Recon
30687	HMDB0000191	ADSS1	degrading	Recon
30692	HMDB0000191	FH	degrading	Recon
30708	HMDB0000696	NAGS	degrading	Recon
30709	HMDB0000161	NAGS	degrading	Recon
30710	HMDB0000168	NAGS	degrading	Recon
30711	HMDB0000099	NAGS	degrading	Recon
30728	HMDB0000902	CD38	degrading	Recon
30729	HMDB0000217	CD38	degrading	Recon
30747	HMDB0000288	NT5E	degrading	Recon
30748	HMDB0001397	NT5C	degrading	Recon
30755	HMDB0000258	MGAM	degrading	Recon
30756	HMDB0000258	SI	degrading	Recon
30829	HMDB0000259	AANAT	degrading	Recon
30848	HMDB0000288	SLC35A2	degrading	Recon
30963	HMDB0000177	SLC15A3	degrading	Recon
30964	HMDB0000177	SLC15A4	degrading	Recon
30965	HMDB0000112	SLC6A1	degrading	Recon
30966	HMDB0000112	SLC6A11	degrading	Recon
30967	HMDB0000112	SLC6A13	degrading	Recon
30991	HMDB0000123	GLYAT	degrading	Recon
30997	HMDB0002095	CPT1A	degrading	Recon
30998	HMDB0002095	CPT2	degrading	Recon
31025	HMDB0000062	CRAT	degrading	Recon
31032	HMDB0000062	CROT	degrading	Recon
31049	HMDB0000045	AK4	degrading	Recon
31053	HMDB0000064	CKMT1B	degrading	Recon
31054	HMDB0000064	CKMT2	degrading	Recon
31055	HMDB0000064	CKMT1A	degrading	Recon
31057	HMDB0000095	CMPK2	degrading	Recon
31130	HMDB0002329	SLC25A10	degrading	Recon
31132	HMDB0000126	SLC37A1	degrading	Recon
31139	HMDB0000097	CHAT	degrading	Recon
31147	HMDB0001414	SAT1	degrading	Recon
31148	HMDB0001414	SAT2	degrading	Recon
31149	HMDB0000045	AK3	degrading	Recon
31161	HMDB0000895	SLC22A1	degrading	Recon
31162	HMDB0000097	SLC22A2	degrading	Recon
31163	HMDB0000097	SLC22A5	degrading	Recon
31164	HMDB0000263	SLC25A1	degrading	Recon
31165	HMDB0000094	ACO1	degrading	Recon
31166	HMDB0000094	IREB2	degrading	Recon
31167	HMDB0000094	CLYBL	degrading	Recon
31193	HMDB0000126	GPD2	degrading	Recon
31196	HMDB0000271	SARDH	degrading	Recon
31303	HMDB0000208	PHYH	degrading	Recon
31306	HMDB0000271	PIPOX	degrading	Recon
31339	HMDB0000094	ACO2	degrading	Recon
31340	HMDB0000193	ACO2	degrading	Recon
31341	HMDB0000193	ACO1	degrading	Recon
31374	HMDB0000217	HACL1	degrading	Recon
31378	HMDB0000201	SLC25A20	degrading	Recon
31379	HMDB0000062	SLC25A20	degrading	Recon
31398	HMDB0000050	SLC29A1	degrading	Recon
31399	HMDB0000195	SLC29A1	degrading	Recon
31410	HMDB0000050	SLC29A2	degrading	Recon
31411	HMDB0000195	SLC29A2	degrading	Recon
31412	HMDB0000034	SLC29A2	degrading	Recon
31413	HMDB0000034	APRT	degrading	Recon
31415	HMDB0000034	SLC29A3	degrading	Recon
31417	HMDB0000095	AK5	degrading	Recon
31418	HMDB0001202	AK5	degrading	Recon
31436	HMDB0000089	FAM20B	degrading	Recon
31437	HMDB0000089	FN3KRP	degrading	Recon
31438	HMDB0000089	NOL9	degrading	Recon
31439	HMDB0000089	FN3K	degrading	Recon
31440	HMDB0000089	FGGY	degrading	Recon
31458	HMDB0001414	SRM	degrading	Recon
31467	HMDB0000126	GPAT4	degrading	Recon
31468	HMDB0000126	GPAM	degrading	Recon
31469	HMDB0000126	GPAT3	degrading	Recon
31470	HMDB0000126	GPAT2	degrading	Recon
31592	HMDB0000062	SLC22A1	degrading	Recon
31593	HMDB0000062	SLC22A9	degrading	Recon
31594	HMDB0000062	SLC25A29	degrading	Recon
31595	HMDB0002250	SLC25A20	degrading	Recon
31596	HMDB0002250	SLC22A4	degrading	Recon
31597	HMDB0002250	SLC22A1	degrading	Recon
31598	HMDB0002250	SLC22A9	degrading	Recon
31599	HMDB0002250	SLC25A29	degrading	Recon
31600	HMDB0005066	SLC25A20	degrading	Recon
31601	HMDB0005066	SLC22A4	degrading	Recon
31602	HMDB0005066	SLC22A1	degrading	Recon
31603	HMDB0005066	SLC22A9	degrading	Recon
31604	HMDB0005066	SLC25A29	degrading	Recon
31615	HMDB0000848	SLC25A20	degrading	Recon
31616	HMDB0000848	SLC22A4	degrading	Recon
31617	HMDB0000848	SLC22A1	degrading	Recon
31618	HMDB0000848	SLC22A9	degrading	Recon
31619	HMDB0000848	SLC25A29	degrading	Recon
31651	HMDB0002250	SLC22A5	degrading	Recon
31652	HMDB0005066	SLC22A5	degrading	Recon
31664	HMDB0000222	SLC25A20	degrading	Recon
31665	HMDB0005065	SLC25A20	degrading	Recon
31666	HMDB0000824	SLC25A20	degrading	Recon
31700	HMDB0000161	AGXT2	degrading	Recon
31701	HMDB0000161	ETNPPL	degrading	Recon
31706	HMDB0000161	AGXT	degrading	Recon
31708	HMDB0000939	SETD7	degrading	Recon
31709	HMDB0000939	SUV39H2	degrading	Recon
31710	HMDB0000939	EHMT2	degrading	Recon
31711	HMDB0000939	SETDB1	degrading	Recon
31712	HMDB0000939	DOT1L	degrading	Recon
31713	HMDB0000939	SETDB2	degrading	Recon
31714	HMDB0000939	SUV39H1	degrading	Recon
31715	HMDB0000939	EHMT1	degrading	Recon
31716	HMDB0000939	KMT2C	degrading	Recon
31717	HMDB0000939	KMT5A	degrading	Recon
31718	HMDB0000939	KMT2E	degrading	Recon
31719	HMDB0000939	SETD1A	degrading	Recon
31720	HMDB0000939	KMT2B	degrading	Recon
31721	HMDB0000939	EZH2	degrading	Recon
31722	HMDB0000939	EZH1	degrading	Recon
31723	HMDB0000939	NSD2	degrading	Recon
31724	HMDB0000939	KMT5B	degrading	Recon
31725	HMDB0000939	ASH1L	degrading	Recon
31726	HMDB0000939	KMT2A	degrading	Recon
31727	HMDB0000939	KMT5C	degrading	Recon
31728	HMDB0000939	SETD1B	degrading	Recon
31729	HMDB0000939	NSD3	degrading	Recon
31730	HMDB0000939	NSD1	degrading	Recon
31731	HMDB0000939	KMT2D	degrading	Recon
31732	HMDB0000939	SETMAR	degrading	Recon
31733	HMDB0000939	SETD2	degrading	Recon
31734	HMDB0000939	SMYD3	degrading	Recon
31735	HMDB0000939	CYP3A4	degrading	Recon
31736	HMDB0000939	CYP2C8	degrading	Recon
31737	HMDB0000939	UGT1A6	degrading	Recon
31738	HMDB0000939	UGT1A9	degrading	Recon
31739	HMDB0000939	UGT1A1	degrading	Recon
31745	HMDB0000208	SLC13A3	degrading	Recon
31747	HMDB0000161	SLC7A10	degrading	Recon
31748	HMDB0000641	SLC7A10	degrading	Recon
31749	HMDB0000123	SLC7A10	degrading	Recon
31750	HMDB0000123	SLC3A2	degrading	Recon
31751	HMDB0000161	SLC7A5	degrading	Recon
31753	HMDB0000696	SLC7A5	degrading	Recon
31754	HMDB0000929	SLC7A5	degrading	Recon
31755	HMDB0000159	SLC7A5	degrading	Recon
31756	HMDB0000158	SLC7A5	degrading	Recon
31758	HMDB0000162	SLC7A5	degrading	Recon
31759	HMDB0000168	SLC7A5	degrading	Recon
31760	HMDB0000883	SLC7A5	degrading	Recon
31761	HMDB0000167	SLC7A5	degrading	Recon
31763	HMDB0000172	SLC7A5	degrading	Recon
31765	HMDB0000161	SLC36A4	degrading	Recon
31766	HMDB0000161	GGT3P	degrading	Recon
31767	HMDB0000161	GGT1	degrading	Recon
31769	HMDB0000161	SLC7A9	degrading	Recon
31770	HMDB0000182	SLC7A9	degrading	Recon
31771	HMDB0000517	SLC7A9	degrading	Recon
31772	HMDB0000177	SLC7A9	degrading	Recon
31773	HMDB0000904	SLC7A9	degrading	Recon
31774	HMDB0000161	SLC3A1	degrading	Recon
31777	HMDB0000214	SLC3A1	degrading	Recon
31778	HMDB0000214	SLC7A9	degrading	Recon
31779	HMDB0000161	PLPBP	degrading	Recon
31780	HMDB0000161		degrading	Recon
31781	HMDB0000168	NDUFAB1	degrading	Recon
31782	HMDB0000177	NDUFAB1	degrading	Recon
31783	HMDB0000168	APOC1	degrading	Recon
31784	HMDB0000929	APOC1	degrading	Recon
31785	HMDB0000168	APOC2	degrading	Recon
31786	HMDB0000172	APOC2	degrading	Recon
31787	HMDB0000929	APOC2	degrading	Recon
31788	HMDB0000168	APOE	degrading	Recon
31789	HMDB0000123	SLC7A5	degrading	Recon
31790	HMDB0000641	SLC7A5	degrading	Recon
31791	HMDB0000168	SLC7A9	degrading	Recon
31792	HMDB0000168	SLC43A1	degrading	Recon
31793	HMDB0000168	SLC3A2	degrading	Recon
31794	HMDB0000168	SLC7A8	degrading	Recon
31795	HMDB0000159	SLC7A8	degrading	Recon
31799	HMDB0000123	SLC7A8	degrading	Recon
31809	HMDB0000167	SLC7A10	degrading	Recon
31810	HMDB0000167	SLC3A2	degrading	Recon
31811	HMDB0000641	SLC7A9	degrading	Recon
31812	HMDB0000641	GFPT1	degrading	Recon
31813	HMDB0000641	GFPT2	degrading	Recon
31816	HMDB0000641	SLC43A1	degrading	Recon
31817	HMDB0000123	GATM	degrading	Recon
31818	HMDB0000517	GATM	degrading	Recon
31819	HMDB0000123	SLC7A9	degrading	Recon
31821	HMDB0000123	SLC6A9	degrading	Recon
31823	HMDB0000123	SLC6A5	degrading	Recon
31834	HMDB0000167	SLC7A9	degrading	Recon
31835	HMDB0000167	SDS	degrading	Recon
31836	HMDB0000167	SDSL	degrading	Recon
31837	HMDB0000167	SLC43A1	degrading	Recon
31838	HMDB0000167	SLC7A8	degrading	Recon
31910	HMDB0000217	CYP7A1	degrading	Recon
31928	HMDB0000902	MSMO1	degrading	Recon
31942	HMDB0000208	P4HB	degrading	Recon
31943	HMDB0000162	P4HB	degrading	Recon
32105	HMDB0000182	SLC3A2	degrading	Recon
32117	HMDB0000517	NDUFAB1	degrading	Recon
32119	HMDB0000167	NDUFAB1	degrading	Recon
32120	HMDB0000182	SLC7A2	degrading	Recon
32121	HMDB0000182	SLC7A1	degrading	Recon
32122	HMDB0000182	SLC38A4	degrading	Recon
32123	HMDB0000182	SLC7A3	degrading	Recon
32124	HMDB0000696	SLC7A9	degrading	Recon
32125	HMDB0000929	SLC7A9	degrading	Recon
32126	HMDB0000159	SLC7A9	degrading	Recon
32127	HMDB0000158	SLC7A9	degrading	Recon
32128	HMDB0000687	SLC7A9	degrading	Recon
32129	HMDB0000162	SLC7A9	degrading	Recon
32130	HMDB0000883	SLC7A9	degrading	Recon
32132	HMDB0000172	SLC7A9	degrading	Recon
32133	HMDB0000517	SLC7A2	degrading	Recon
32134	HMDB0000517	SLC7A1	degrading	Recon
32135	HMDB0000517	SLC7A3	degrading	Recon
32136	HMDB0001414	SLC3A2	degrading	Recon
32137	HMDB0001414	SLC7A7	degrading	Recon
32140	HMDB0000214	OTC	degrading	Recon
32143	HMDB0000904	SLC7A2	degrading	Recon
32144	HMDB0000904	SFXN3	degrading	Recon
32146	HMDB0000126	MBOAT2	degrading	Recon
32404	HMDB0000045	HPRT1	degrading	Recon
32405	HMDB0000045	APRT	degrading	Recon
32426	HMDB0000056	SLC6A6	degrading	Recon
32427	HMDB0000056	SLC6A12	degrading	Recon
32441	HMDB0000043	BHMT2	degrading	Recon
32442	HMDB0000043	BHMT	degrading	Recon
32516	HMDB0000217	H6PD	degrading	Recon
32520	HMDB0000217	TM7SF2	degrading	Recon
32522	HMDB0000217	DHCR24	degrading	Recon
32524	HMDB0000217	CYP3A4	degrading	Recon
32526	HMDB0000217	CYP4F8	degrading	Recon
32527	HMDB0000217	CYP1A1	degrading	Recon
32528	HMDB0000217	CYP1B1	degrading	Recon
32529	HMDB0000217	CYP1A2	degrading	Recon
32530	HMDB0000217	CYP19A1	degrading	Recon
32531	HMDB0000217	CYP2A13	degrading	Recon
32532	HMDB0000217	CYP2A6	degrading	Recon
32533	HMDB0000217	CYP2C18	degrading	Recon
32534	HMDB0000217	CYP2C8	degrading	Recon
32535	HMDB0000217	CYP2C9	degrading	Recon
32536	HMDB0000217	CYP2D6	degrading	Recon
32537	HMDB0000217	CYP2F1	degrading	Recon
32538	HMDB0000217	CYP3A43	degrading	Recon
32539	HMDB0000217	CYP3A5	degrading	Recon
32540	HMDB0000217	CYP3A7	degrading	Recon
32541	HMDB0000217	CYP4F12	degrading	Recon
32542	HMDB0000217	CYP4B1	degrading	Recon
32543	HMDB0000217	CYP2B6	degrading	Recon
32544	HMDB0000217	CYP2A7	degrading	Recon
32545	HMDB0000217	CYP2J2	degrading	Recon
32546	HMDB0000217	CYP4Z1	degrading	Recon
32547	HMDB0000217	CYP4X1	degrading	Recon
32548	HMDB0000217	CYP2S1	degrading	Recon
32549	HMDB0000217	CYP4F11	degrading	Recon
32553	HMDB0000217	DHRS9	degrading	Recon
32554	HMDB0000217	DHRS3	degrading	Recon
32566	HMDB0000902	H6PD	degrading	Recon
32569	HMDB0000902	SDR16C5	degrading	Recon
32570	HMDB0000902	HSD17B6	degrading	Recon
32590	HMDB0000211	CDIPT	degrading	Recon
32591	HMDB0000126	PGS1	degrading	Recon
32704	HMDB0000094	SLC13A2	degrading	Recon
32705	HMDB0000094	SLC13A3	degrading	Recon
32706	HMDB0000094	SLC7A6	degrading	Recon
32707	HMDB0000064	SLC6A8	degrading	Recon
32712	HMDB0000162	SLC6A20	degrading	Recon
32713	HMDB0000062	SLC6A14	degrading	Recon
32718	HMDB0000177	SLC6A9	degrading	Recon
32726	HMDB0002329	SLC26A6	degrading	Recon
32727	HMDB0002329	SLC26A2	degrading	Recon
32728	HMDB0002329	SLC26A1	degrading	Recon
32729	HMDB0002329	SLC26A3	degrading	Recon
32741	HMDB0000095	SLC35A1	degrading	Recon
32762	HMDB0000848	CRAT	degrading	Recon
32763	HMDB0005065	CRAT	degrading	Recon
32775	HMDB0000064	SLC6A10P	degrading	Recon
32927	HMDB0000687	SLC3A1	degrading	Recon
32928	HMDB0000089	SLC29A1	degrading	Recon
32931	HMDB0000296	SLC29A1	degrading	Recon
32943	HMDB0000089	SLC29A2	degrading	Recon
32944	HMDB0000089	SLC29A3	degrading	Recon
32953	HMDB0000101	SLC29A2	degrading	Recon
32968	HMDB0000014	SLC29A2	degrading	Recon
32969	HMDB0000014	SLC29A1	degrading	Recon
33025	HMDB0000300	UPRT	degrading	Recon
33051	HMDB0000133	SLC29A2	degrading	Recon
33052	HMDB0000133	SLC29A1	degrading	Recon
33056	HMDB0000289	LPO	degrading	Recon
33071	HMDB0000211	SLC5A11	degrading	Recon
33094	HMDB0000259	SLC6A4	degrading	Recon
33095	HMDB0000259	SLC22A2	degrading	Recon
33096	HMDB0000259	SLC22A1	degrading	Recon
33097	HMDB0000036	SLC10A2	degrading	Recon
33099	HMDB0000262	SLC29A2	degrading	Recon
33100	HMDB0000248	SLC16A2	degrading	Recon
33103	HMDB0000289	SLC22A12	degrading	Recon
33104	HMDB0000190	SLC22A12	degrading	Recon
33108	HMDB0001397	SLC35C1	degrading	Recon
