	HMDB	GENE	direction	Source
15488	HMDB0001325	SPCS3	producing	Recon
15489	HMDB0001325	SPCS1	producing	Recon
15490	HMDB0001325	SEC11C	producing	Recon
15491	HMDB0001325	SPCS2	producing	Recon
15492	HMDB0001325	SEC11A	producing	Recon
15518	HMDB0000125	MGST3	producing	Recon
15519	HMDB0000125	MGST2	producing	Recon
15520	HMDB0000125	GSTM1	producing	Recon
15521	HMDB0000125	MGST1	producing	Recon
15522	HMDB0000125	GSTK1	producing	Recon
15523	HMDB0000125	GSTM2	producing	Recon
15524	HMDB0000125	GSTO2	producing	Recon
15525	HMDB0000125	GSTP1	producing	Recon
15526	HMDB0000125	GSTT2	producing	Recon
15527	HMDB0000125	GSTM5	producing	Recon
15528	HMDB0000125	GSTM3	producing	Recon
15529	HMDB0000125	GSTO1	producing	Recon
15530	HMDB0000125	GSTM4	producing	Recon
15531	HMDB0000125	GSTA4	producing	Recon
15532	HMDB0000125	GSTA3	producing	Recon
15533	HMDB0000125	GSTA5	producing	Recon
15534	HMDB0000125	GSTT1	producing	Recon
15535	HMDB0000125	GSTA1	producing	Recon
15536	HMDB0000125	GSTA2	producing	Recon
15557	HMDB0000939	ICMT	producing	Recon
15559	HMDB0001429	DOLPP1	producing	Recon
15567	HMDB0001406	SIRT6	producing	Recon
15568	HMDB0001406	ART4	producing	Recon
15569	HMDB0001406	ART1	producing	Recon
15570	HMDB0001406	ART3	producing	Recon
15571	HMDB0001406	ART5	producing	Recon
15581	HMDB0000250	PPIP5K2	producing	Recon
15582	HMDB0000250	PPIP5K1	producing	Recon
15623	HMDB0001406	PARP3	producing	Recon
15624	HMDB0001406	PARP12	producing	Recon
15625	HMDB0001406	PARP4	producing	Recon
15626	HMDB0001406	ZC3HAV1	producing	Recon
15627	HMDB0001406	TNKS2	producing	Recon
15628	HMDB0001406	PARP11	producing	Recon
15629	HMDB0001406	PARP2	producing	Recon
15630	HMDB0001406	PARP6	producing	Recon
15631	HMDB0001406	PARP9	producing	Recon
15632	HMDB0001406	PARP16	producing	Recon
15633	HMDB0001406	PARP1	producing	Recon
15634	HMDB0001406	PARP8	producing	Recon
15635	HMDB0001406	TIPARP	producing	Recon
15636	HMDB0001406	PARP14	producing	Recon
15637	HMDB0001406	PARP15	producing	Recon
15638	HMDB0001406	TNKS	producing	Recon
15639	HMDB0001406	PARP10	producing	Recon
15647	HMDB0001429	TTL	producing	Recon
15648	HMDB0001429	BRPF1	producing	Recon
15649	HMDB0001429	TTLL10	producing	Recon
15659	HMDB0000191	AGA	producing	Recon
15663	HMDB0000131	GDPD2	producing	Recon
15664	HMDB0000131	ANXA3	producing	Recon
15668	HMDB0000211	GDE1	producing	Recon
15669	HMDB0000126	GDE1	producing	Recon
15674	HMDB0000250	RCL1	producing	Recon
15675	HMDB0000250	RTCA	producing	Recon
15686	HMDB0000562	SLC47A1	producing	Recon
15687	HMDB0000562	SLC47A2	producing	Recon
15693	HMDB0000131	ENPP6	producing	Recon
15709	HMDB0000939	NNMT	producing	Recon
15719	HMDB0001508	SLC25A19	producing	Recon
15725	HMDB0001191	SLC25A19	producing	Recon
15744	HMDB0001429	ACLY	producing	Recon
15771	HMDB0001429	ATP6V0A4	producing	Recon
15772	HMDB0001429	ATP6V0B	producing	Recon
15773	HMDB0001429	ATP6V0C	producing	Recon
15774	HMDB0001429	ATP6V0E1	producing	Recon
15775	HMDB0001429	ATP6V0D2	producing	Recon
15776	HMDB0001429	ATP6V0D1	producing	Recon
15777	HMDB0001429	ATP6V0A1	producing	Recon
15778	HMDB0001429	TCIRG1	producing	Recon
15779	HMDB0001429	ATP6V0A2	producing	Recon
15780	HMDB0001429	ATP6V1D	producing	Recon
15781	HMDB0001429	ATP6V1F	producing	Recon
15782	HMDB0001429	ATP6V1E1	producing	Recon
15783	HMDB0001429	ATP6V1C2	producing	Recon
15784	HMDB0001429	ATP6V1A	producing	Recon
15785	HMDB0001429	ATP6V1H	producing	Recon
15786	HMDB0001429	ATP6V1G1	producing	Recon
15787	HMDB0001429	ATP6V1B2	producing	Recon
15788	HMDB0001429	ATP6V1G3	producing	Recon
15789	HMDB0001429	ATP6V1B1	producing	Recon
15790	HMDB0001429	ATP6V1E2	producing	Recon
15791	HMDB0001429	ATP6V1G2	producing	Recon
15792	HMDB0001429	ATP6V1C1	producing	Recon
15819	HMDB0001429	ATP2B3	producing	Recon
15820	HMDB0001429	ATP2B2	producing	Recon
15821	HMDB0001429	ATP2B1	producing	Recon
15822	HMDB0001429	ATP2B4	producing	Recon
15834	HMDB0001429	ATP4A	producing	Recon
15835	HMDB0001429	ATP4B	producing	Recon
15852	HMDB0001429	MVD	producing	Recon
15858	HMDB0001429	ACSS2	producing	Recon
15861	HMDB0001429	CTPS1	producing	Recon
15862	HMDB0001429	CTPS2	producing	Recon
15865	HMDB0000148	CTPS1	producing	Recon
15866	HMDB0000148	CTPS2	producing	Recon
15872	HMDB0001429	MTHFS	producing	Recon
15900	HMDB0001191	NME3	producing	Recon
15901	HMDB0001191	NME2	producing	Recon
15902	HMDB0001191	NME1	producing	Recon
15903	HMDB0001191	NME6	producing	Recon
15904	HMDB0001191	NME7	producing	Recon
15933	HMDB0001508	AK4	producing	Recon
15934	HMDB0001508	AK2	producing	Recon
15935	HMDB0001508	AK5	producing	Recon
15936	HMDB0001508	AK7	producing	Recon
15937	HMDB0001508	AK1	producing	Recon
15938	HMDB0001508		producing	Recon
16407	HMDB0001429	NANS	producing	Recon
16409	HMDB0001429	ACP6	producing	Recon
16410	HMDB0001429	ACP5	producing	Recon
16411	HMDB0001429	NANP	producing	Recon
16412	HMDB0000230	ACP6	producing	Recon
16413	HMDB0000230	ACP5	producing	Recon
16414	HMDB0000230	NANP	producing	Recon
16415	HMDB0001429	ACP3	producing	Recon
16416	HMDB0001429	ACP1	producing	Recon
16421	HMDB0001429	ALPI	producing	Recon
16422	HMDB0001429	ALPG	producing	Recon
16423	HMDB0001429	ALPL	producing	Recon
16424	HMDB0001429	ALPP	producing	Recon
16429	HMDB0001429	BPNT1	producing	Recon
16431	HMDB0001429	PHOSPHO1	producing	Recon
16433	HMDB0001429	BPGM	producing	Recon
16434	HMDB0001429	PGAM1	producing	Recon
16435	HMDB0001429	PGAM2	producing	Recon
16440	HMDB0001429	FBP1	producing	Recon
16441	HMDB0001429	PFKFB4	producing	Recon
16442	HMDB0001429	PFKFB1	producing	Recon
16443	HMDB0001429	PFKFB3	producing	Recon
16444	HMDB0001429	PFKFB2	producing	Recon
16445	HMDB0001429	FBP2	producing	Recon
16452	HMDB0001429	SLC25A10	producing	Recon
16453	HMDB0000134	SLC25A10	producing	Recon
16454	HMDB0001429	PDXP	producing	Recon
16457	HMDB0001429	MAT1A	producing	Recon
16458	HMDB0001429	MAT2B	producing	Recon
16459	HMDB0001429	MAT2A	producing	Recon
16460	HMDB0001185	MAT1A	producing	Recon
16461	HMDB0001185	MAT2B	producing	Recon
16462	HMDB0001185	MAT2A	producing	Recon
16463	HMDB0000250	MAT1A	producing	Recon
16464	HMDB0000250	MAT2B	producing	Recon
16465	HMDB0000250	MAT2A	producing	Recon
16466	HMDB0001429	INPP5D	producing	Recon
16467	HMDB0001429	SYNJ1	producing	Recon
16468	HMDB0001429	INPPL1	producing	Recon
16469	HMDB0001429	INPP5J	producing	Recon
16470	HMDB0001429	INPP5B	producing	Recon
16471	HMDB0001429	INPP5E	producing	Recon
16472	HMDB0001429	INPP5A	producing	Recon
16480	HMDB0001429	INPP1	producing	Recon
16490	HMDB0001429	INPP4A	producing	Recon
16491	HMDB0001429	INPP4B	producing	Recon
16494	HMDB0001429	PNP	producing	Recon
16496	HMDB0001429	NT5C	producing	Recon
16497	HMDB0001429	PHEX	producing	Recon
16501	HMDB0001429	PTPMT1	producing	Recon
16502	HMDB0001429	PTEN	producing	Recon
16503	HMDB0001429	SYNJ2	producing	Recon
16504	HMDB0001429	OCRL	producing	Recon
16505	HMDB0001429	SLC37A4	producing	Recon
16506	HMDB0001429	PLPP2	producing	Recon
16507	HMDB0001429	PLPP1	producing	Recon
16508	HMDB0001429	PLPP3	producing	Recon
16509	HMDB0001545	PDXP	producing	Recon
16513	HMDB0001429	SEPHS1	producing	Recon
16514	HMDB0001429	SEPHS2	producing	Recon
16519	HMDB0000254	SLC25A10	producing	Recon
16520	HMDB0001429	SGPP1	producing	Recon
16521	HMDB0001429	SGPP2	producing	Recon
16527	HMDB0000691	SLC25A10	producing	Recon
16528	HMDB0000125	SLC25A10	producing	Recon
16529	HMDB0001429	SLC17A1	producing	Recon
16531	HMDB0000208	SLC25A10	producing	Recon
16533	HMDB0001429	SLC37A1	producing	Recon
16534	HMDB0000126	SLC37A1	producing	Recon
16535	HMDB0001401	SLC37A4	producing	Recon
16538	HMDB0001429	MTMR3	producing	Recon
16539	HMDB0001429	MTMR2	producing	Recon
16540	HMDB0001429	SLC20A1	producing	Recon
16541	HMDB0001429	SLC20A2	producing	Recon
16542	HMDB0001429	SLC34A3	producing	Recon
16543	HMDB0001429	ADSS2	producing	Recon
16544	HMDB0001429	ADSS1	producing	Recon
16550	HMDB0000148	CAD	producing	Recon
16552	HMDB0001429	GMPPA	producing	Recon
16553	HMDB0001429	GMPPB	producing	Recon
16556	HMDB0001429	NT5C3A	producing	Recon
16557	HMDB0000012	NT5C	producing	Recon
16558	HMDB0000012	NT5C3A	producing	Recon
16559	HMDB0001429	PSPHP1	producing	Recon
16560	HMDB0001429	PSPH	producing	Recon
16563	HMDB0001429	THNSL1	producing	Recon
16564	HMDB0000167	THNSL1	producing	Recon
16565	HMDB0000296	NT5C3A	producing	Recon
16566	HMDB0001429	NT5E	producing	Recon
16567	HMDB0001429	NT5C2	producing	Recon
16568	HMDB0001429	NT5C1A	producing	Recon
16569	HMDB0001429	NT5C1B	producing	Recon
16570	HMDB0000089	NT5C	producing	Recon
16571	HMDB0000089	NT5E	producing	Recon
16572	HMDB0000089	NT5C2	producing	Recon
16573	HMDB0000089	NT5C1A	producing	Recon
16574	HMDB0000089	NT5C3A	producing	Recon
16575	HMDB0000089	NT5C1B	producing	Recon
16588	HMDB0000050	NT5C	producing	Recon
16589	HMDB0000050	NT5C2	producing	Recon
16590	HMDB0000050	NT5C1A	producing	Recon
16591	HMDB0000050	NT5C3A	producing	Recon
16592	HMDB0000050	NT5C1B	producing	Recon
16599	HMDB0000133	NT5E	producing	Recon
16600	HMDB0000133	NT5C2	producing	Recon
16601	HMDB0000133	NT5C1A	producing	Recon
16602	HMDB0000133	NT5C3A	producing	Recon
16603	HMDB0000133	NT5C1B	producing	Recon
16604	HMDB0000299	NT5C	producing	Recon
16605	HMDB0000299	NT5E	producing	Recon
16606	HMDB0000299	NT5C2	producing	Recon
16607	HMDB0000299	NT5C1A	producing	Recon
16608	HMDB0000299	NT5C3A	producing	Recon
16609	HMDB0000299	NT5C1B	producing	Recon
16610	HMDB0000195	NT5E	producing	Recon
16611	HMDB0000195	NT5C2	producing	Recon
16612	HMDB0000195	NT5C1A	producing	Recon
16613	HMDB0000195	NT5C3A	producing	Recon
16614	HMDB0000195	NT5C1B	producing	Recon
16615	HMDB0001429	IMPA1	producing	Recon
16616	HMDB0001429	IMPA2	producing	Recon
16617	HMDB0001429	MTMR1	producing	Recon
16618	HMDB0000211	MTMR2	producing	Recon
16619	HMDB0000211	IMPA1	producing	Recon
16620	HMDB0000211	IMPA2	producing	Recon
16621	HMDB0000211	MTMR1	producing	Recon
16628	HMDB0001429	GUCA1A	producing	Recon
16635	HMDB0001429	PGP	producing	Recon
16637	HMDB0001429	SLC17A4	producing	Recon
16638	HMDB0001429	SLC17A3	producing	Recon
16639	HMDB0001429	SLC17A2	producing	Recon
16640	HMDB0001429	SLC34A1	producing	Recon
16641	HMDB0001429	SLC34A2	producing	Recon
16642	HMDB0001429	LPIN2	producing	Recon
16643	HMDB0001429	PLPPR2	producing	Recon
16644	HMDB0001429	PLPPR4	producing	Recon
16645	HMDB0001429	PLPPR3	producing	Recon
16646	HMDB0001429	LPIN3	producing	Recon
16647	HMDB0001429	LPIN1	producing	Recon
16648	HMDB0001429	PLPP5	producing	Recon
16649	HMDB0001429	PLPP4	producing	Recon
16656	HMDB0001429	ACP4	producing	Recon
16657	HMDB0001429	PXYLP1	producing	Recon
16658	HMDB0001429	ACP7	producing	Recon
16659	HMDB0000902	ACP3	producing	Recon
16660	HMDB0000902	ACP6	producing	Recon
16661	HMDB0000902	ACP5	producing	Recon
16662	HMDB0000902	ACP1	producing	Recon
16663	HMDB0000902	ACP4	producing	Recon
16664	HMDB0000902	PXYLP1	producing	Recon
16665	HMDB0000902	ACP7	producing	Recon
16666	HMDB0001429	ENOPH1	producing	Recon
16668	HMDB0001429	NT5M	producing	Recon
16669	HMDB0001429	MTMR7	producing	Recon
16670	HMDB0001429	PHPT1	producing	Recon
16671	HMDB0001429	MTMR8	producing	Recon
16672	HMDB0001429	TNS2	producing	Recon
16673	HMDB0001429	NT5DC3	producing	Recon
16674	HMDB0001429	FIG4	producing	Recon
16675	HMDB0001429	PLPPR5	producing	Recon
16676	HMDB0001429	CTDSPL2	producing	Recon
16677	HMDB0001429	PTPRQ	producing	Recon
16678	HMDB0001429	MTMR6	producing	Recon
16679	HMDB0001429	DUSP11	producing	Recon
16680	HMDB0001429	PTPDC1	producing	Recon
16681	HMDB0001429	PLPP7	producing	Recon
16682	HMDB0001429	MTMR14	producing	Recon
16683	HMDB0001429	PMPCA	producing	Recon
16684	HMDB0001429	INPP5F	producing	Recon
16685	HMDB0001429	PLPP6	producing	Recon
16686	HMDB0001429	SACM1L	producing	Recon
16687	HMDB0001429	MDP1	producing	Recon
16688	HMDB0001429	TPTE2	producing	Recon
16689	HMDB0001429	MINPP1	producing	Recon
16691	HMDB0001429	PNPT1	producing	Recon
16692	HMDB0001429	PTPRN	producing	Recon
16693	HMDB0001429	PTPRU	producing	Recon
16694	HMDB0001429	EYA2	producing	Recon
16695	HMDB0001429	PTPN3	producing	Recon
16696	HMDB0001429	PTPN21	producing	Recon
16697	HMDB0001429	PTPN18	producing	Recon
16698	HMDB0001429	PTPN23	producing	Recon
16699	HMDB0001429	CDC14A	producing	Recon
16700	HMDB0001429	DUSP13	producing	Recon
16701	HMDB0001429	PTPRH	producing	Recon
16702	HMDB0001429	PTPRC	producing	Recon
16703	HMDB0001429	CDC14B	producing	Recon
16704	HMDB0001429	DUSP12	producing	Recon
16705	HMDB0001429	SSH1	producing	Recon
16706	HMDB0001429	PTPN4	producing	Recon
16707	HMDB0001429	CDKN3	producing	Recon
16708	HMDB0001429	CDC25B	producing	Recon
16709	HMDB0001429	EYA1	producing	Recon
16710	HMDB0001429	PTPRS	producing	Recon
16711	HMDB0001429	PTPRZ1	producing	Recon
16712	HMDB0001429	DUSP3	producing	Recon
16713	HMDB0001429	PTPN5	producing	Recon
16714	HMDB0001429	DUSP16	producing	Recon
16715	HMDB0001429	PTPN6	producing	Recon
16716	HMDB0001429	PTP4A1	producing	Recon
16717	HMDB0001429	EYA4	producing	Recon
16718	HMDB0001429	EPM2A	producing	Recon
16719	HMDB0001429	DUSP22	producing	Recon
16720	HMDB0001429	DNAJC6	producing	Recon
16721	HMDB0001429	DUSP1	producing	Recon
16722	HMDB0001429	DUSP4	producing	Recon
16723	HMDB0001429	PTPRB	producing	Recon
16724	HMDB0001429	PTPN12	producing	Recon
16725	HMDB0001429	STYXL1	producing	Recon
16726	HMDB0001429	PTPRE	producing	Recon
16727	HMDB0001429	PTPRA	producing	Recon
16728	HMDB0001429	DUSP26	producing	Recon
16729	HMDB0001429	PTPN22	producing	Recon
16730	HMDB0001429	DUSP5	producing	Recon
16731	HMDB0001429	DUSP6	producing	Recon
16732	HMDB0001429	SSH2	producing	Recon
16733	HMDB0001429	PTPRF	producing	Recon
16734	HMDB0001429	DUSP10	producing	Recon
16735	HMDB0001429	PTPN7	producing	Recon
16736	HMDB0001429	PTPRG	producing	Recon
16737	HMDB0001429	PTPRJ	producing	Recon
16738	HMDB0001429	DUSP15	producing	Recon
16739	HMDB0001429	PTPRO	producing	Recon
16740	HMDB0001429	PTPN14	producing	Recon
16741	HMDB0001429	PTPRK	producing	Recon
16742	HMDB0001429	PTPRR	producing	Recon
16743	HMDB0001429	PTPRD	producing	Recon
16744	HMDB0001429	PTPRN2	producing	Recon
16745	HMDB0001429	DUSP2	producing	Recon
16746	HMDB0001429	EYA3	producing	Recon
16747	HMDB0001429	CDC25C	producing	Recon
16748	HMDB0001429	DUSP23	producing	Recon
16749	HMDB0001429	DUSP14	producing	Recon
16750	HMDB0001429	DUSP19	producing	Recon
16751	HMDB0001429	PTPN13	producing	Recon
16752	HMDB0001429	CDC25A	producing	Recon
16753	HMDB0001429	DUSP7	producing	Recon
16754	HMDB0001429	TPTE	producing	Recon
16755	HMDB0001429	DUSP18	producing	Recon
16756	HMDB0001429	PTPN9	producing	Recon
16757	HMDB0001429	FRMPD2	producing	Recon
16758	HMDB0001429	SSH3	producing	Recon
16759	HMDB0001429	PTPRM	producing	Recon
16760	HMDB0001429	PTPN2	producing	Recon
16761	HMDB0001429	PTPN11	producing	Recon
16762	HMDB0001429	PTP4A2	producing	Recon
16763	HMDB0001429	PTP4A3	producing	Recon
16764	HMDB0001429	DUSP8	producing	Recon
16765	HMDB0001429	DUSP28	producing	Recon
16766	HMDB0001429	DUSP29	producing	Recon
16767	HMDB0001429	DUSP21	producing	Recon
16768	HMDB0001429	PTPRT	producing	Recon
16769	HMDB0001429	PTPN1	producing	Recon
16770	HMDB0001429	STYXL2	producing	Recon
16771	HMDB0001429	CHMP4A	producing	Recon
16772	HMDB0001429	PNKP	producing	Recon
16773	HMDB0001429	RNGTT	producing	Recon
16774	HMDB0001429	PDP1	producing	Recon
16775	HMDB0001429	PDP2	producing	Recon
16776	HMDB0001429	NUDT3	producing	Recon
16777	HMDB0001429	NUDT10	producing	Recon
16778	HMDB0001429	NUDT4	producing	Recon
16779	HMDB0001429	NUDT11	producing	Recon
16780	HMDB0001429	PPP5C	producing	Recon
16781	HMDB0001429	PHLPP2	producing	Recon
16782	HMDB0001429	CTDP1	producing	Recon
16783	HMDB0001429	PPP2R3A	producing	Recon
16784	HMDB0001429	PPP2R2C	producing	Recon
16785	HMDB0001429	PHLPP1	producing	Recon
16786	HMDB0001429	PPEF1	producing	Recon
16787	HMDB0001429	PPM1F	producing	Recon
16788	HMDB0001429	PPM1A	producing	Recon
16789	HMDB0001429	PPP2CB	producing	Recon
16790	HMDB0001429	PPP2R1A	producing	Recon
16791	HMDB0001429	PPP3CB	producing	Recon
16792	HMDB0001429	PPP2CA	producing	Recon
16793	HMDB0001429	PPM1G	producing	Recon
16794	HMDB0001429	PPP6C	producing	Recon
16795	HMDB0001429	PPP1R3C	producing	Recon
16796	HMDB0001429	PPP3CC	producing	Recon
16797	HMDB0001429	RPAP2	producing	Recon
16798	HMDB0001429	PPP1R1B	producing	Recon
16799	HMDB0001429	ILKAP	producing	Recon
16800	HMDB0001429	PPP1R1A	producing	Recon
16801	HMDB0001429	PPP2R1B	producing	Recon
16802	HMDB0001429	PPM1B	producing	Recon
16803	HMDB0001429	PPP3CA	producing	Recon
16804	HMDB0001429	CTDSP1	producing	Recon
16805	HMDB0001429	CTDSPL	producing	Recon
16806	HMDB0001429	PPP4C	producing	Recon
16807	HMDB0001429	PPP1R3A	producing	Recon
16808	HMDB0001429	PPEF2	producing	Recon
16809	HMDB0001429	PPP2R2B	producing	Recon
16810	HMDB0001429	SSU72	producing	Recon
16811	HMDB0001429	PPM1K	producing	Recon
16812	HMDB0001429	PPM1M	producing	Recon
16813	HMDB0001429	UBLCP1	producing	Recon
16814	HMDB0001429	PPP2R3B	producing	Recon
16815	HMDB0001429	PPM1D	producing	Recon
16816	HMDB0001429	PPP1CA	producing	Recon
16817	HMDB0001429	PPM1E	producing	Recon
16818	HMDB0001429	CTDSP2	producing	Recon
16819	HMDB0001429	PPP1R2	producing	Recon
16820	HMDB0001429	PPP1CC	producing	Recon
16821	HMDB0001429	PPP3R2	producing	Recon
16822	HMDB0001429	PPP1CB	producing	Recon
16823	HMDB0001429	PPP3R1	producing	Recon
16824	HMDB0001429	PPP2R2A	producing	Recon
16825	HMDB0001429	PGAM5	producing	Recon
16869	HMDB0000220	ACOT2	producing	Recon
16870	HMDB0000220	ACOT8	producing	Recon
16871	HMDB0000220	ACOT4	producing	Recon
16874	HMDB0000062	CPT1A	producing	Recon
16875	HMDB0000062	CPT2	producing	Recon
16964	HMDB0000254	ACOT8	producing	Recon
16965	HMDB0000254	ACOT4	producing	Recon
16967	HMDB0000220	GNPAT	producing	Recon
16986	HMDB0000902	EHHADH	producing	Recon
16987	HMDB0000902	HSD17B4	producing	Recon
16990	HMDB0000902	DECR2	producing	Recon
16991	HMDB0000902	DECR1	producing	Recon
17001	HMDB0000148	GPT	producing	Recon
17002	HMDB0000148	GPT2	producing	Recon
17015	HMDB0000208	SLC16A1	producing	Recon
17039	HMDB0000208	IDH1	producing	Recon
17043	HMDB0001397	GMPR2	producing	Recon
17044	HMDB0001397	GMPR	producing	Recon
17051	HMDB0000618	PGD	producing	Recon
17052	HMDB0000056	ALDH1B1	producing	Recon
17053	HMDB0000056	ALDH2	producing	Recon
17054	HMDB0000056	ALDH7A1	producing	Recon
17055	HMDB0000056	ALDH9A1	producing	Recon
17056	HMDB0000056	ALDH3A2	producing	Recon
17084	HMDB0001851	AKR1A1	producing	Recon
17085	HMDB0001851	AKR7A2	producing	Recon
17086	HMDB0001851	AKR1B1	producing	Recon
17104	HMDB0000139	GRHPR	producing	Recon
17113	HMDB0000247	AKR1A1	producing	Recon
17114	HMDB0000247	AKR7A2	producing	Recon
17115	HMDB0000247	AKR1B1	producing	Recon
17119	HMDB0002917	DCXR	producing	Recon
17138	HMDB0000162	PYCR2	producing	Recon
17139	HMDB0000162	PYCR3	producing	Recon
17144	HMDB0000126	GPD1	producing	Recon
17158	HMDB0000067	DHCR24	producing	Recon
17164	HMDB0000067	DHCR7	producing	Recon
17214	HMDB0002917	AKR1B1	producing	Recon
17215	HMDB0002917	AKR1B10	producing	Recon
17236	HMDB0000250	FDFT1	producing	Recon
17245	HMDB0000208	SLC25A21	producing	Recon
17246	HMDB0000208	ABAT	producing	Recon
17248	HMDB0000208	IDH3G	producing	Recon
17249	HMDB0000208	IDH3B	producing	Recon
17250	HMDB0000208	IDH3A	producing	Recon
17255	HMDB0000208	SLC25A11	producing	Recon
17257	HMDB0000208	SLC13A3	producing	Recon
17258	HMDB0000208	SLC25A19	producing	Recon
17261	HMDB0000125	SLC25A11	producing	Recon
17262	HMDB0000208	SLC22A8	producing	Recon
17264	HMDB0000208	PSAT1	producing	Recon
17265	HMDB0000272	PSAT1	producing	Recon
17271	HMDB0000300	PNP	producing	Recon
17272	HMDB0000300	UPP2	producing	Recon
17273	HMDB0000034	PNP	producing	Recon
17274	HMDB0000132	PNP	producing	Recon
17275	HMDB0000157	PNP	producing	Recon
17284	HMDB0000056	ALDH1A1	producing	Recon
17285	HMDB0000056	ALDH1A2	producing	Recon
17349	HMDB0000190	ALDH3A1	producing	Recon
17350	HMDB0000190	ALDH3B2	producing	Recon
17351	HMDB0000190	ALDH1A3	producing	Recon
17352	HMDB0000190	ALDH3B1	producing	Recon
17353	HMDB0000190	ALDH1A1	producing	Recon
17354	HMDB0000190	ALDH1A2	producing	Recon
17355	HMDB0000190	ALDH7A1	producing	Recon
17356	HMDB0000190	ALDH9A1	producing	Recon
17357	HMDB0000190	ALDH3A2	producing	Recon
17358	HMDB0000139	ALDH1B1	producing	Recon
17359	HMDB0000139	ALDH2	producing	Recon
17360	HMDB0000139	ALDH7A1	producing	Recon
17361	HMDB0000139	ALDH9A1	producing	Recon
17362	HMDB0000139	ALDH3A2	producing	Recon
17380	HMDB0000902	AKR1C4	producing	Recon
17383	HMDB0000902	SCD	producing	Recon
17384	HMDB0000902	FADS2	producing	Recon
17386	HMDB0000902	FADS1	producing	Recon
17388	HMDB0000902	LDHAL6B	producing	Recon
17389	HMDB0000902	LDHC	producing	Recon
17390	HMDB0000902	LDHB	producing	Recon
17391	HMDB0000902	LDHA	producing	Recon
17392	HMDB0000902	LDHAL6A	producing	Recon
17393	HMDB0000902	LDHD	producing	Recon
17394	HMDB0000902	AKR7A2	producing	Recon
17396	HMDB0000902	NMNAT3	producing	Recon
17397	HMDB0000902	NMNAT2	producing	Recon
17398	HMDB0000250	NMNAT3	producing	Recon
17399	HMDB0000250	NMNAT2	producing	Recon
17400	HMDB0000902	TXNRD1	producing	Recon
17401	HMDB0000902	DHFR	producing	Recon
17402	HMDB0000902	GFUS	producing	Recon
17403	HMDB0000902	CBR1	producing	Recon
17404	HMDB0000902	QDPR	producing	Recon
17405	HMDB0000902	UEVLD	producing	Recon
17406	HMDB0000902	NQO1	producing	Recon
17407	HMDB0000902	PHGDH	producing	Recon
17409	HMDB0000902	PTGR1	producing	Recon
17410	HMDB0000902	HSD17B12	producing	Recon
17411	HMDB0000902	TECRL	producing	Recon
17412	HMDB0000902	HPGD	producing	Recon
17414	HMDB0000902	SC5D	producing	Recon
17415	HMDB0000902	AKR1C1	producing	Recon
17416	HMDB0000902	AKR1C3	producing	Recon
17417	HMDB0000902	AKR1C2	producing	Recon
17418	HMDB0000902	BLVRB	producing	Recon
17419	HMDB0000902	BLVRA	producing	Recon
17420	HMDB0000902	DLD	producing	Recon
17422	HMDB0000902	NQO2	producing	Recon
17428	HMDB0000161	SLC38A5	producing	Recon
17429	HMDB0000161	SLC38A3	producing	Recon
17430	HMDB0000168	SLC38A5	producing	Recon
17431	HMDB0000168	SLC38A3	producing	Recon
17435	HMDB0001429	ENTPD2	producing	Recon
17436	HMDB0001429	ENTPD6	producing	Recon
17437	HMDB0001429	ENTPD5	producing	Recon
17442	HMDB0000030	SLC19A3	producing	Recon
17445	HMDB0000641	SLC38A5	producing	Recon
17446	HMDB0000641	SLC38A3	producing	Recon
17447	HMDB0000177	SLC38A3	producing	Recon
17448	HMDB0000131	LIPC	producing	Recon
17456	HMDB0001406	CD38	producing	Recon
17466	HMDB0001429	CANT1	producing	Recon
17471	HMDB0001397	ENTPD1	producing	Recon
17472	HMDB0001397	ENTPD3	producing	Recon
17473	HMDB0001397	ENTPD8	producing	Recon
17474	HMDB0001397	CANT1	producing	Recon
17491	HMDB0000095	ENTPD1	producing	Recon
17492	HMDB0000095	ENTPD3	producing	Recon
17493	HMDB0000095	ENTPD8	producing	Recon
17511	HMDB0000574	SLC38A5	producing	Recon
17512	HMDB0000123	SLC38A5	producing	Recon
17513	HMDB0000177	SLC38A5	producing	Recon
17515	HMDB0000067	LIPA	producing	Recon
17520	HMDB0000306	SLC29A4	producing	Recon
17527	HMDB0000095	ST8SIA4	producing	Recon
17589	HMDB0000125	SLCO1A2	producing	Recon
17600	HMDB0000125	SLCO1B1	producing	Recon
17632	HMDB0000125	SLCO2A1	producing	Recon
17690	HMDB0000220	SLC27A1	producing	Recon
17691	HMDB0000220	SLC27A4	producing	Recon
17692	HMDB0000220	SLC27A3	producing	Recon
17693	HMDB0000207	SLC27A1	producing	Recon
17706	HMDB0000062	SLC22A16	producing	Recon
17726	HMDB0000050	SLC28A1	producing	Recon
17727	HMDB0000050	SLC28A2	producing	Recon
17729	HMDB0000161	SLC1A5	producing	Recon
17730	HMDB0000168	SLC1A5	producing	Recon
17732	HMDB0000161	SLC1A4	producing	Recon
17733	HMDB0000574	SLC1A5	producing	Recon
17734	HMDB0000574	SLC1A4	producing	Recon
17735	HMDB0000641	SLC1A5	producing	Recon
17748	HMDB0000161	SLC38A2	producing	Recon
17749	HMDB0000161	SLC7A2	producing	Recon
17750	HMDB0000161	SLC6A14	producing	Recon
17751	HMDB0000161	SLC7A1	producing	Recon
