index,Factor1,Factor2,Factor3
HMDB0000259<->PTGER3,0.67163193,1.2711757,0.0
HMDB0000870<->EDNRB,0.671433,0.8942216,0.40930724
HMDB0001314<->GUCY1A1,0.6495747,1.17865,0.6011587
HMDB0000073<->PTGER3,0.62344694,0.8957888,0.0
HMDB0000050<->PTGER3,0.60520154,1.103562,0.0
HMDB0001999<->ABCA1,0.587045,0.289264,0.50612086
HMDB0000259<->PTGFR,0.5847529,0.3270449,1.2378292
HMDB0000073<->LPAR2,0.58213377,0.08959385,0.32565445
HMDB0000673<->ABCA1,0.57968026,0.8647641,0.4484583
HMDB0000538<->MET,0.5677117,1.1253109,1.5845103
HMDB0000050<->ADORA2B,0.5673368,0.7905788,0.0
HMDB0000050<->LPAR2,0.5661318,0.07375182,0.32834712
HMDB0000151<->AR,0.54171145,0.06697667,0.60642767
HMDB0000259<->ADORA2B,0.5224507,0.8242888,0.072548054
HMDB0000870<->PTGER4,0.52230626,0.5930976,0.19069527
HMDB0001220<->LPAR2,0.51808035,0.044870976,0.52417594
HMDB0000058<->CFTR,0.5170596,0.11203904,0.05753757
HMDB0000870<->LPAR1,0.51219493,0.6102906,0.08123515
HMDB0000131<->EGFR,0.50681394,0.88444805,0.26320297
HMDB0000259<->EDNRB,0.48932582,1.227525,0.38135082
HMDB0001852<->RARA,0.47771588,1.0363767,0.13137288
HMDB0000870<->AVPR2,0.47092274,1.1926374,0.18016091
HMDB0000870<->TBXA2R,0.46400523,0.2751298,0.3920125
HMDB0000538<->IFNGR1,0.45016614,0.6724607,1.9149345
HMDB0000073<->ADORA2B,0.44882017,0.63353455,0.017375164
HMDB0001220<->ADORA2B,0.4280382,0.74866784,0.08530928
HMDB0000073<->AVPR2,0.41662383,1.1820624,0.12340032
HMDB0000220<->PTGFR,0.41361812,0.0,0.55835694
HMDB0000538<->INSR,0.4127504,0.28452256,1.1872431
HMDB0000220<->LPAR2,0.4065593,0.013037648,0.18905291
HMDB0000220<->EDNRB,0.39732414,0.32358742,0.22716573
HMDB0000073<->LPAR1,0.38991308,0.5694796,0.0018297074
HMDB0000220<->ABCA1,0.38596648,0.1826014,0.33453682
HMDB0000259<->TBXA2R,0.37961727,0.39335904,0.3272759
HMDB0000259<->LPAR1,0.37034613,0.8314416,0.059752468
HMDB0000050<->LPAR1,0.37033513,0.65681404,0.12942839
HMDB0000050<->PTGER4,0.36875683,0.6804638,0.21940865
HMDB0001314<->GUCY1B1,0.3580275,0.6688352,0.3588873
HMDB0001388<->ABCA1,0.35710752,0.5938631,0.5281825
HMDB0000073<->PTGER4,0.3563173,0.58284694,0.16181171
HMDB0000259<->PTGER4,0.35394686,0.89370143,0.26572916
HMDB0000538<->LPAR6,0.35390565,0.33477914,0.29320127
HMDB0000538<->P2RX4,0.3492208,0.5079585,1.4500228
HMDB0000207<->RARA,0.3463593,0.19306883,0.30036214
HMDB0000595<->CFTR,0.33101544,0.11070397,0.07749742
HMDB0000296<->P2RY6,0.3304934,0.43550524,0.25000775
HMDB0000220<->LPAR1,0.32174936,0.27641258,0.007148727
HMDB0000595<->SLC4A7,0.3145752,0.3597186,0.09976404
HMDB0000538<->EGFR,0.3029217,0.6192024,0.8629337
HMDB0000220<->TBXA2R,0.29989216,0.06990287,0.15961699
HMDB0000058<->ADRB2,0.28891486,0.18540663,0.028038122
HMDB0000870<->CCR1,0.28750014,0.3553763,0.0
HMDB0000067<->ABCA1,0.28505996,0.87115055,0.53218466
HMDB0001043<->ABCA1,0.28029507,0.8039825,0.43146926
HMDB0000050<->AVPR2,0.2797516,1.3152505,0.19601928
HMDB0000259<->CCR1,0.27621415,0.36072505,0.0
HMDB0000538<->SLC2A1,0.27482423,1.3792598,1.3394723
HMDB0000050<->ADRB2,0.27226362,0.14009455,0.047656972
HMDB0000870<->ADRB2,0.26462033,0.14325549,0.043715406
HMDB0000050<->CCR1,0.26405,0.35987338,0.0
HMDB0000870<->CXCR4,0.26154163,0.09793683,0.33699197
HMDB0000259<->ADRB2,0.26137105,0.18217687,0.017866712
HMDB0000870<->LPAR3,0.2581978,0.0,0.35057402
HMDB0000151<->NR1I2,0.25193554,0.0,0.16672389
HMDB0001220<->TBXA2R,0.24667563,0.37349734,0.35018134
HMDB0000259<->LPAR3,0.24548298,0.0,0.24291705
HMDB0000259<->CCR5,0.24236864,0.30506966,0.22705045
HMDB0001852<->GPRC5A,0.24172996,1.4687052,0.0
HMDB0000073<->ADRB2,0.2372262,0.107276626,0.015487207
HMDB0000073<->LPAR3,0.23678069,0.0,0.28448462
HMDB0000151<->EGFR,0.23389608,0.7501609,0.65907115
HMDB0000050<->LPAR3,0.2331273,0.0,0.335422
HMDB0000073<->CCR1,0.23211874,0.32368195,0.0
HMDB0001220<->PTGER3,0.22783326,1.10451,0.14953956
HMDB0000870<->CCR5,0.22780603,0.2687046,0.17151208
HMDB0000538<->IFNGR2,0.22748151,0.7187691,0.81878877
HMDB0000259<->AVPR2,0.22481148,1.5822992,0.14765424
HMDB0000050<->P2RY1,0.2194936,0.15693216,0.10736407
HMDB0000538<->P2RY2,0.21423654,0.57310003,0.082705766
HMDB0001220<->PTGFR,0.213379,0.2516486,1.4333658
HMDB0000259<->CXCR4,0.21071558,0.18503618,0.3640076
HMDB0001220<->LPAR1,0.2095711,0.72319657,0.19026439
HMDB0000050<->CCR5,0.20710711,0.3111583,0.19557689
HMDB0000595<->SLC4A8,0.20421554,0.52208567,0.18787612
HMDB0000131<->NR3C1,0.19975975,1.0355831,0.30033916
HMDB0000234<->ESR1,0.19823647,0.60027975,0.0
HMDB0000131<->TGFBR2,0.19734924,1.5656239,0.38621995
HMDB0000131<->ADGRL2,0.19678386,0.67633265,0.19302657
HMDB0001341<->EPHA2,0.19364421,0.34651822,0.0
HMDB0000806<->TLR4,0.18920143,0.34913304,0.12873875
HMDB0000517<->CASR,0.18915462,0.43802997,0.17899919
HMDB0000151<->ESRRA,0.18847023,0.8756729,1.4455025
HMDB0001220<->ADRB2,0.1880845,0.19865341,0.07312096
HMDB0001220<->CXCR4,0.18790132,0.15980865,0.33137143
HMDB0000050<->CXCR4,0.1876944,0.17348684,0.31285536
HMDB0000073<->CXCR4,0.18764406,0.080063924,0.2914256
HMDB0000870<->TLR4,0.187115,0.33141345,0.13986683
HMDB0001220<->CCR1,0.1845405,0.37346688,0.0
HMDB0000538<->CFTR,0.18298526,0.049284793,0.13616288
HMDB0000870<->AVPR1A,0.17915156,0.21247882,0.5020906
HMDB0000073<->CCR5,0.17911695,0.20010775,0.16211458
HMDB0000220<->ADRA1B,0.17852066,0.07854547,0.027661895
HMDB0001220<->PTGER4,0.17673777,0.71911037,0.33207607
HMDB0001852<->RARG,0.17484972,1.2618232,0.0060029025
HMDB0000220<->AVPR1A,0.17144969,0.082805544,0.14291549
HMDB0000220<->TLR2,0.17052564,0.21619739,0.08127801
HMDB0000538<->FZD5,0.16774413,0.34285286,0.25125334
HMDB0000145<->ESR1,0.16652766,0.33307683,0.11286494
HMDB0000050<->PTGIR,0.16578797,0.2023016,0.08778949
HMDB0000220<->LPAR3,0.16227058,0.0,0.14550105
HMDB0000870<->PTGIR,0.16162136,0.21617429,0.11544377
HMDB0000148<->CASR,0.15876973,0.38484618,0.1659445
HMDB0000870<->ADORA2A,0.15864922,0.6798733,0.075611345
HMDB0001341<->BMPR2,0.15784006,0.336782,0.0
HMDB0001852<->TLR2,0.15620017,0.5882509,0.07685721
HMDB0000870<->ADRA1A,0.15221182,0.0,0.17774397
HMDB0000259<->ADRA1A,0.1453678,0.0,0.1564246
HMDB0001341<->ITGA1,0.14532852,0.3455808,0.0
HMDB0000073<->ADORA2A,0.14494412,0.57257956,0.015327766
HMDB0000220<->PTGER1,0.14009157,0.51925826,0.0
HMDB0001220<->LPAR3,0.13593052,0.0,0.33785513
HMDB0001220<->ADRB1,0.13529955,0.026261402,0.18354951
HMDB0000870<->ADRA1B,0.12809682,0.24332936,0.10749947
HMDB0001341<->EPHB4,0.124432854,0.35476276,0.0
HMDB0001341<->ITGB5,0.12435044,0.43102133,0.01109373
HMDB0000058<->ADRB1,0.122907594,0.06580223,0.17599626
HMDB0000259<->PTGIR,0.122470416,0.26539057,0.12825887
HMDB0000131<->ADGRL1,0.12194188,0.6381598,0.14068677
HMDB0000870<->ADRB1,0.119727306,0.032884642,0.17763922
HMDB0000870<->PTGER1,0.117821954,1.1982387,0.0
HMDB0000259<->ADRB1,0.1173091,0.059764173,0.17496745
HMDB0000050<->ADRB1,0.117307596,0.048111502,0.16281882
HMDB0000259<->KISS1R,0.116809234,0.104456104,0.10581705
HMDB0000870<->EDNRA,0.11579196,0.22815901,0.056050424
HMDB0001341<->IFNGR1,0.11377589,0.42311487,0.0
HMDB0000151<->RARA,0.112117656,0.67702436,0.53763574
HMDB0000220<->TLR4,0.11091748,0.13416097,0.10462221
HMDB0000517<->SLC7A1,0.10484915,1.1464764,0.36142412
HMDB0000259<->ADRA1B,0.10424852,0.310719,0.10487747
HMDB0000259<->EDNRA,0.10383623,0.36254987,0.049183756
HMDB0000073<->PTGIR,0.102112524,0.14055826,0.118412144
HMDB0000220<->KISS1R,0.101630166,0.0134503795,0.07566608
HMDB0000870<->KISS1R,0.10133323,0.06807872,0.14045902
HMDB0000220<->EDNRA,0.1010687,0.071477406,0.020571325
HMDB0001220<->AVPR1A,0.092501834,0.2252723,0.6140512
HMDB0001220<->CCR5,0.08919283,0.29101148,0.21554716
HMDB0000073<->ADRB1,0.08556636,0.055548765,0.12799814
HMDB0000131<->GUCY1A1,0.084756084,0.8090198,0.34192753
HMDB0000259<->AVPR1A,0.08189903,0.2965316,0.5906589
HMDB0001341<->LPAR6,0.08044821,0.18972659,0.0
HMDB0001220<->ADRA1A,0.07973324,0.0,0.14117117
HMDB0000538<->P2RY1,0.07944446,0.11022378,0.14526819
HMDB0001341<->IFNGR2,0.07917135,0.3294641,0.0
HMDB0001220<->PTGIR,0.077244565,0.18318874,0.12696981
HMDB0000208<->OXGR1,0.07638216,0.0,0.525451
HMDB0000259<->PPARG,0.07218956,0.110775806,0.012414921
HMDB0000259<->ADORA2A,0.066785775,0.89171475,0.09039558
HMDB0000112<->GABRB3,0.06675601,0.027727025,0.120531544
HMDB0001220<->ADRA1B,0.066685274,0.27296314,0.08691097
HMDB0000050<->ADORA2A,0.0663163,0.7352981,0.09207783
HMDB0001341<->TLR3,0.06506067,0.13985866,0.0022698613
HMDB0000220<->ADRA1A,0.063814335,0.0,0.044273462
HMDB0001220<->KISS1R,0.06361136,0.068079054,0.15608318
HMDB0000538<->ACVR1B,0.057120718,0.5598192,0.55123156
HMDB0001043<->PPARG,0.0562256,0.102956645,0.0050680432
HMDB0001999<->PPARG,0.055493403,0.054452017,0.034071438
HMDB0000538<->ANO1,0.054472286,0.43190342,0.35344708
HMDB0000538<->P2RX1,0.051132433,0.20519513,0.37377635
HMDB0000538<->PANX1,0.04957425,0.4096674,0.17291959
HMDB0000067<->ABCG1,0.04736746,0.7573185,0.21940629
HMDB0000990<->PPARG,0.04395756,0.12222127,0.022691024
HMDB0001220<->EDNRA,0.043852612,0.38188258,0.036350492
HMDB0001220<->ADORA2A,0.040169895,0.6828848,0.12363399
HMDB0004667<->PPARG,0.039098684,0.15074363,0.023156958
HMDB0000538<->DHX58,0.035220116,0.24215765,0.13065481
HMDB0001220<->EDNRB,0.031241765,1.0313492,0.7027292
HMDB0001852<->PPARG,0.02892824,0.12881328,0.0
HMDB0001341<->P2RY2,0.027783873,0.15322833,0.0
HMDB0001341<->EPHA1,0.026059574,0.07441288,0.0
HMDB0001852<->ATP7A,0.025783371,0.045925576,0.010699394
HMDB0001341<->FZD5,0.025508806,0.14547975,0.0
HMDB0000151<->NR3C1,0.024957268,0.83185273,0.7579978
HMDB0001341<->EPHA3,0.023091348,0.0134221865,0.01674321
HMDB0000870<->ADRA2A,0.022473643,0.25659347,0.0470486
HMDB0000050<->OXGR1,0.021089805,0.13892907,0.54726356
HMDB0000148<->SLC1A3,0.020668754,0.20565127,0.012814467
HMDB0001341<->P2RY6,0.020353267,0.1926248,0.0
HMDB0000151<->KDR,0.019664524,0.50598085,1.2773756
HMDB0001341<->P2RY1,0.017806554,0.011405024,0.009049917
HMDB0001341<->MERTK,0.015702864,0.08550151,0.0
HMDB0001341<->EPHB1,0.015574973,0.035373256,0.000922391
HMDB0000112<->GABRE,0.014044077,0.20029043,0.01457097
HMDB0000108<->ITGAM,0.012759519,0.0740802,0.0
HMDB0000538<->TLR3,0.011906411,0.5826394,0.51537776
HMDB0001341<->TLR7,0.0102573875,0.06387146,0.013872048
HMDB0001341<->EPHB3,0.009202819,0.104011744,0.0081992
HMDB0000538<->KIT,0.0056023286,0.35231835,0.31192192
HMDB0000131<->GUCY1B1,0.0029269024,0.41869694,0.16903129
HMDB0000108<->CFTR,0.0,0.013708665,0.0014482118
HMDB0000108<->GABRE,0.0,0.0289096,0.004319399
HMDB0000151<->GPER1,0.0,0.09701887,0.13235155
HMDB0000151<->ESRRB,0.0,0.6996502,0.22359
HMDB0000108<->KCNJ5,0.0,0.025839576,0.0
HMDB0000151<->ESR1,0.0,0.45160842,0.15558778
HMDB0000108<->SLC29A1,0.0,0.26839578,0.026599307
HMDB0000108<->HTR3A,0.0,0.0,0.0
HMDB0000108<->KDR,0.0,0.19244188,0.02315782
HMDB0001341<->KIT,0.0,0.098481394,0.034541264
HMDB0000108<->SLC2A4,0.0,0.07736387,0.0
HMDB0000538<->SCNN1G,0.0,0.22524235,1.0565151
HMDB0000108<->ERBB2,0.0,0.297654,0.0
HMDB0001341<->P2RY14,0.0,0.15019114,0.0
HMDB0000538<->SLC8A1,0.0,0.0,2.1129441
HMDB0001852<->RARB,0.0,0.69688123,0.0
HMDB0000073<->NPY1R,0.0,0.43058047,0.0
HMDB0000073<->ADRA2A,0.0,0.2700962,0.029491302
HMDB0001220<->ADRA2A,0.0,0.330135,0.019756544
HMDB0000050<->ADRA2A,0.0,0.27972996,0.040788915
HMDB0001341<->EPHA7,0.0,0.043315936,0.0
HMDB0001341<->EPHA4,0.0,0.096266925,0.0
HMDB0000259<->NPY1R,0.0,0.5351782,0.0
HMDB0000870<->NPY1R,0.0,0.44851258,0.0
HMDB0001220<->NPY1R,0.0,0.4967599,0.0
HMDB0000538<->SCNN1B,0.0,0.36287457,2.6653495
HMDB0000050<->NPY1R,0.0,0.46134886,0.0
HMDB0000259<->ADORA1,0.0,1.1376916,0.0
HMDB0000870<->ADORA1,0.0,0.9473168,0.0
HMDB0000073<->ADORA1,0.0,0.9559421,0.0
HMDB0001220<->ADORA1,0.0,1.0389862,0.0
HMDB0000050<->ADORA1,0.0,0.9866077,0.0
HMDB0001341<->EPHB2,0.0,0.331785,0.0
HMDB0000259<->ADRA2A,0.0,0.35987943,0.018983873
HMDB0000050<->HTR1B,0.0,0.48034894,0.005554268
HMDB0001220<->HTR1B,0.0,0.49140984,0.0067056213
HMDB0000073<->HTR1B,0.0,0.39792442,0.0
HMDB0000538<->P2RY6,0.0,0.44979793,0.36716485
HMDB0000108<->PPARG,0.0,0.020713802,0.0
HMDB0001388<->PPARG,0.0,0.078458406,0.05632137
HMDB0000131<->PPARG,0.0,0.08027712,0.0
HMDB0000538<->TLR7,0.0,0.17613208,0.15230793
HMDB0000108<->ABCA1,0.0,0.18511689,0.0
HMDB0000131<->TLR3,0.0,0.68587047,0.29309937
HMDB0001341<->P2RX1,0.0,0.0850809,0.0027977058
HMDB0000538<->ITGB5,0.0,0.9534189,2.5312526
HMDB0000108<->TLR4,0.0,0.057432305,0.0
HMDB0000259<->PTGER1,0.0,1.5073018,0.0
HMDB0001220<->PTGER1,0.0,1.360975,0.0
HMDB0001220<->AVPR2,0.0,1.3591162,0.43317753
HMDB0000259<->HTR1B,0.0,0.502896,0.002632076
HMDB0000870<->HTR1B,0.0,0.4135449,0.013701498
HMDB0000538<->SCNN1A,0.0,0.664116,2.7044275
