index,Factor1,Factor2,Factor3
HMDB0001314<->GUCY1A1,1.2390717,0.6088217,0.25128958
HMDB0000131<->ADGRE5,1.2385851,0.48416045,0.023228355
HMDB0000259<->EDNRB,1.2366712,0.27885503,0.36443198
HMDB0000123<->PTPRB,1.2346963,0.4496504,0.46756676
HMDB0000073<->SLC1A5,1.2296336,0.4219047,0.73856974
HMDB0000058<->EDNRB,1.2227796,0.4383769,0.26959932
HMDB0000058<->PTGER3,1.2203609,0.0,0.48861355
HMDB0001852<->RARG,1.2177926,0.015074474,0.18842787
HMDB0000123<->PTGER3,1.217232,0.0,0.55551314
HMDB0000234<->NR3C1,1.2132581,0.2878764,0.6063485
HMDB0000234<->RXRA,1.2130245,0.65292895,0.6458696
HMDB0000053<->NR2F6,1.2117356,0.20812555,0.7978447
HMDB0000053<->THRA,1.2115239,0.00047733143,0.54030037
HMDB0000067<->NR3C1,1.2113768,0.5761368,0.31986466
HMDB0000050<->SCNN1A,1.2077229,1.1091262,0.7650387
HMDB0000058<->SLC34A2,1.206873,0.06155725,0.21847466
HMDB0000990<->PTGER1,1.2027547,0.0,0.18349057
HMDB0000234<->RARG,1.2024783,0.08994821,0.25111613
HMDB0000259<->PTGER3,1.200388,0.0,0.55132467
HMDB0000234<->EDNRB,1.1988373,0.13021079,0.30703342
HMDB0000067<->RXRA,1.1964734,1.1940626,0.24004678
HMDB0000151<->NR1H2,1.1840984,0.78576577,0.0
HMDB0000131<->ITGA1,1.1820587,0.8015731,0.0742791
HMDB0000045<->PTGER3,1.181673,0.0,0.6445921
HMDB0000131<->IL10RB,1.1806237,0.5451681,0.0
HMDB0000123<->EDNRB,1.1781288,0.3405271,0.3152698
HMDB0000058<->TRPV4,1.1764525,1.1333084,0.9073035
HMDB0000123<->PTPRG,1.1757143,0.4751425,0.515328
HMDB0004667<->RXRA,1.1679497,1.6826686,0.50405896
HMDB0000517<->SLC7A1,1.1662983,0.33817068,0.0478597
HMDB0000045<->ADORA1,1.164304,0.0,0.0
HMDB0000067<->SMO,1.1627289,0.5126724,0.3570576
HMDB0001852<->EGFR,1.1622432,0.26880533,0.38093242
HMDB0001314<->TRPV4,1.1616627,1.1813735,0.9046424
HMDB0000251<->PTGER1,1.1599984,0.0,0.095247485
HMDB0000067<->RARG,1.1573888,0.2868154,0.15821606
HMDB0000045<->EDNRB,1.1570462,0.42112482,0.39794216
HMDB0000259<->ADORA1,1.1522591,0.0,0.0
HMDB0000990<->PTGER3,1.1470494,0.0,0.54458165
HMDB0000870<->AVPR2,1.1464891,0.02735525,0.46815598
HMDB0000191<->GRIK5,1.1458812,0.32276204,0.27331322
HMDB0000067<->EGFR,1.1424035,0.74544865,0.22815631
HMDB0000067<->SLC9A1,1.1348834,0.5332624,0.17940898
HMDB0000870<->PTGER1,1.1335464,0.0,0.21868148
HMDB0000151<->SLC39A13,1.1334237,0.6170891,0.0
HMDB0000073<->AVPR2,1.1275786,0.0,0.45109564
HMDB0000538<->AQP3,1.1244031,0.87801427,0.105743855
HMDB0000234<->ADORA1,1.1243986,0.0,0.0
HMDB0000169<->ITGB1,1.1096431,1.1139314,0.59346217
HMDB0001220<->EDNRB,1.1089906,0.5194343,0.03561267
HMDB0000053<->NR1H2,1.1082019,0.0063170786,0.5327983
HMDB0000273<->AVPR2,1.1013664,0.05006398,0.29588866
HMDB0001220<->PTGER3,1.1009936,0.05814973,0.24549434
HMDB0000151<->THRA,1.100401,0.7086451,0.0
HMDB0000058<->ADORA1,1.0956511,0.0029201712,0.008264896
HMDB0000273<->PTGER1,1.0872236,0.0,0.09453407
HMDB0000123<->ADORA1,1.0858929,0.0012801561,0.0
HMDB0000990<->EDNRB,1.0799481,0.38619885,0.2957039
HMDB0000234<->ABCC1,1.070949,0.06860594,0.33285037
HMDB0000058<->ACKR3,1.0705642,0.4516364,0.8631281
HMDB0000131<->LGR4,1.070351,0.8845853,0.0
HMDB0000234<->ABCB8,1.0702422,0.21966429,0.7973431
HMDB0000234<->PTGER3,1.0677106,0.0,0.4747906
HMDB0000673<->RXRA,1.0651991,0.999574,0.69986176
HMDB0000073<->EPHB2,1.0625733,0.0,0.204792
HMDB0000131<->NR3C1,1.0595226,0.402765,0.0
HMDB0001220<->ADORA1,1.0573784,0.0,0.0
HMDB0000234<->ACKR3,1.0530041,0.026892642,0.94935924
HMDB0000990<->ADORA1,1.0509871,0.0,0.0
HMDB0000073<->FLT1,1.0487686,0.4465172,0.5591917
HMDB0000259<->ACKR3,1.0462807,0.3035406,0.8947233
HMDB0000673<->SLC27A1,1.0453516,0.6523796,0.80752146
HMDB0000151<->ESRRA,1.0437956,1.2137955,0.0
HMDB0001043<->RXRA,1.041032,0.77214533,0.4408012
HMDB0000050<->PTGER3,1.0410199,0.0,0.50236374
HMDB0001358<->AVPR2,1.0400745,0.0,0.390133
HMDB0000073<->PTGER1,1.0314416,0.0,0.1960173
HMDB0000234<->RARA,1.0294942,0.2877586,0.28951544
HMDB0000151<->ERBB2,1.0182337,0.9440872,0.0
HMDB0000234<->TAP1,1.0164957,0.30461523,0.27119744
HMDB0000538<->SCNN1A,1.0113918,1.5226939,0.24009147
HMDB0000251<->EDNRB,1.0085521,0.17304805,0.27035582
HMDB0001852<->RARA,1.0068305,0.23331964,0.2367156
HMDB0001043<->SLC27A1,1.0067528,0.4618732,0.54358584
HMDB0000990<->PTPRG,1.005975,0.48169634,0.47493267
HMDB0000234<->ABCC5,1.0022728,0.17979139,0.27716002
HMDB0000258<->SCNN1A,1.0010235,1.286695,0.31399977
HMDB0000050<->SCNN1B,0.9928009,1.3310908,0.31211022
HMDB0000050<->ADORA1,0.9881653,0.0,0.01534777
HMDB0000131<->NPR1,0.98704326,0.3226645,0.0
HMDB0001220<->ACKR3,0.98557997,0.5435638,0.47346446
HMDB0000050<->EDNRB,0.98531395,0.31205046,0.31188944
HMDB0000073<->PDGFRB,0.9848893,0.46598327,0.47146228
HMDB0000053<->RXRB,0.98273015,0.08320434,0.4546774
HMDB0000053<->ESRRA,0.9720097,0.24474563,0.7114319
HMDB0000123<->ACKR3,0.96910936,0.310623,0.9948248
HMDB0000169<->MET,0.9666411,0.75288635,0.5587333
HMDB0000169<->TGFBR2,0.9600315,0.6288506,0.24447729
HMDB0000067<->RARA,0.95905834,0.5009688,0.1479404
HMDB0001043<->TRPV4,0.95885336,0.7097626,0.8918187
HMDB0000123<->PTPRK,0.954272,0.6119808,0.7418592
HMDB0001358<->PTGER1,0.95389795,0.0,0.15869534
HMDB0000990<->ITGA1,0.9537364,1.0188385,0.9667281
HMDB0000073<->ADORA1,0.95203596,0.0,0.014740786
HMDB0000870<->ADORA1,0.94693613,0.0,0.012328092
HMDB0000131<->IFNAR1,0.9413677,0.2580899,0.0
HMDB0000538<->AQP6,0.9377831,0.53300905,0.15167227
HMDB0000169<->AXL,0.9367621,0.75096023,0.21398203
HMDB0000538<->ACVRL1,0.92967075,0.7310045,0.13503122
HMDB0000870<->EDNRB,0.92026323,0.37795773,0.37159997
HMDB0001043<->KDR,0.9186098,0.65959567,0.32341924
HMDB0000073<->SLC9A3,0.91686875,0.15374519,0.8730949
HMDB0000251<->PTGER3,0.914416,0.0,0.42022878
HMDB0000251<->ACKR3,0.9134482,0.08018885,0.7607885
HMDB0000251<->ADORA1,0.9118031,0.0,0.0
HMDB0000273<->PTGER3,0.9093975,0.0,0.414098
HMDB0000045<->P2RY2,0.90487653,0.0,0.31957358
HMDB0000131<->PTK7,0.9046864,0.10057012,0.0
HMDB0000259<->GPR39,0.9028137,0.4849262,0.0
HMDB0000259<->PTGER4,0.9027914,0.3566513,0.09744739
HMDB0000234<->ESRRB,0.90088356,0.0,0.35328534
HMDB0000067<->ESRRB,0.8994475,0.051197622,0.24115267
HMDB0000067<->ABCA1,0.89921397,0.4734073,0.12043964
HMDB0000131<->EGFR,0.89689857,0.5740866,0.0
HMDB0000151<->RXRB,0.8947861,0.8378493,0.0
HMDB0001043<->TNFRSF21,0.89454114,0.735381,1.1900438
HMDB0000151<->NR3C1,0.8929804,0.6441292,0.0
HMDB0000123<->ADORA2B,0.89249784,0.24443573,0.16930628
HMDB0000169<->PDGFRA,0.89241934,0.18228133,0.21509334
HMDB0000073<->EPHB4,0.8870968,0.24317034,0.55146307
HMDB0000990<->DDR2,0.88664055,0.19084582,0.20817886
HMDB0000053<->NR3C1,0.88513684,0.09346032,0.45917994
HMDB0000538<->IFNGR1,0.88510615,1.2617428,0.29239795
HMDB0001358<->PTGER3,0.88335884,0.0,0.49088013
HMDB0000673<->ABCA1,0.88289165,0.4545097,0.24477436
HMDB0000073<->CSF1R,0.8821317,0.0,0.9075321
HMDB0000273<->EDNRB,0.8815961,0.286612,0.2665848
HMDB0000058<->PTGER4,0.88091063,0.38906902,0.09444685
HMDB0000045<->ACKR3,0.87393934,0.46492758,1.0895455
HMDB0000058<->ADORA2B,0.87100023,0.3059173,0.16756323
HMDB0000259<->ADORA2A,0.8690245,0.056712326,0.11191081
HMDB0000258<->SCNN1B,0.8686172,1.4028414,0.0
HMDB0000131<->ADGRA2,0.86221814,0.27404514,0.0
HMDB0000058<->ADORA2A,0.8621334,0.09371943,0.07957167
HMDB0000014<->EPHA2,0.862074,0.2906892,0.041336738
HMDB0000073<->EDNRB,0.8615623,0.13939384,0.37468585
HMDB0000058<->GPR39,0.85417235,0.4900153,0.0
HMDB0000990<->ACKR3,0.8537403,0.37523973,0.927658
HMDB0000058<->LPAR1,0.8525154,0.16029216,0.19484866
HMDB0000053<->RXRA,0.8524281,0.36004642,0.40691575
HMDB0001852<->NR1H3,0.8505815,0.23862198,0.86608166
HMDB0000538<->LGR4,0.84791917,1.2725338,0.23346059
HMDB0000131<->GHR,0.84495336,0.69444746,0.37097472
HMDB0000538<->NPR1,0.8439085,0.49614954,0.014303818
HMDB0000131<->GUCY1A1,0.83943164,0.34492642,0.0
HMDB0000870<->PTGER3,0.83838516,0.0,0.6210557
HMDB0000123<->PTGER4,0.8366247,0.35361642,0.12682411
HMDB0000234<->ABCC3,0.8362068,0.0,1.2287323
HMDB0000151<->PTK7,0.83280045,0.22498809,0.0
HMDB0001043<->ABCA1,0.83100957,0.40739566,0.085799076
HMDB0000123<->GPR39,0.8308444,0.48364174,0.0
HMDB0000151<->RARG,0.83004254,0.34327114,0.0
HMDB0000053<->RARG,0.82932115,0.03211546,0.20368797
HMDB0000234<->SLC22A4,0.8237154,0.0,0.85914135
HMDB0000169<->ITGAV,0.82291895,1.3551607,0.7534998
HMDB0000169<->AVPR2,0.8196597,0.03138894,0.1617298
HMDB0000259<->LPAR1,0.8183027,0.122273125,0.1932701
HMDB0000259<->ADORA2B,0.8179457,0.29140976,0.14074844
HMDB0000073<->PTGER3,0.8178652,0.0,0.5247245
HMDB0000538<->TRPM4,0.8173563,0.516269,0.0
HMDB0001852<->ESRRB,0.81549805,0.0,0.26759213
HMDB0000045<->PTGER4,0.81517226,0.36230144,0.14113452
HMDB0000073<->EPHA2,0.815135,0.38853657,0.21936314
HMDB0000131<->RARA,0.81133324,0.39624497,0.0
HMDB0001852<->NR2C2,0.80977064,0.0647394,0.24478662
HMDB0000538<->IFNGR2,0.8081083,0.5660638,0.1477961
HMDB0000234<->GPR39,0.8070092,0.36217186,0.0
HMDB0000123<->ADORA2A,0.8046638,0.03985722,0.11009063
HMDB0000234<->NR1H3,0.8045404,0.3653896,1.0486192
HMDB0000151<->EGFR,0.8027317,0.70530254,0.0
HMDB0000073<->TEK,0.8010927,0.2706084,0.5394285
HMDB0000234<->NR2C2,0.80032766,0.14926355,0.34353805
HMDB0000151<->PTPRG,0.79916036,0.5633794,0.0
HMDB0000045<->ADORA2B,0.7954295,0.34044987,0.19640511
HMDB0001358<->ADORA1,0.794318,0.0,0.020430174
HMDB0000045<->GPR39,0.7931063,0.54827726,0.0
HMDB0000067<->NR2C2,0.7925913,0.35206866,0.2516694
HMDB0000045<->LPAR1,0.7911183,0.1991032,0.22779524
HMDB0000112<->GABBR1,0.78887343,0.20171905,0.40368068
HMDB0000273<->ADORA1,0.78712916,0.0,0.022234648
HMDB0001358<->EDNRB,0.7859317,0.22082518,0.32871237
HMDB0000050<->ACKR3,0.785517,0.34786728,0.9436809
HMDB0000123<->LPAR1,0.7838771,0.16770466,0.1876275
HMDB0000169<->EPHB2,0.78333086,0.050799016,0.1326065
HMDB0000151<->RXRA,0.7830749,1.1800009,0.0
HMDB0000538<->CLCN7,0.7813046,0.5460952,0.28029767
HMDB0000045<->ADORA2A,0.77515084,0.08771149,0.14039887
HMDB0000234<->ADORA2A,0.77428156,0.0,0.11114125
HMDB0000258<->SLC45A3,0.77411634,0.26765302,0.22140542
HMDB0000234<->ADORA2B,0.772641,0.16599995,0.20630202
HMDB0000050<->ADORA2B,0.7724393,0.226889,0.1812635
HMDB0000050<->ATP8A1,0.77242315,0.2677772,0.15890333
HMDB0001852<->RORA,0.77017796,0.029362347,0.41164744
HMDB0000990<->ADORA2B,0.76996166,0.25681922,0.16979633
HMDB0000123<->PTPRU,0.76942044,0.3215468,0.23955837
HMDB0000151<->ESRRB,0.7690913,0.12797023,0.0
HMDB0000067<->ABCG1,0.7686024,0.1933711,0.03018997
HMDB0000538<->SCNN1B,0.7672209,1.6299304,0.0
HMDB0000259<->KCNJ8,0.7662376,0.12122712,0.18699907
HMDB0001852<->NR2C1,0.76573044,0.07039731,0.15209146
HMDB0000234<->ABCB10,0.763287,0.19467962,0.32414222
HMDB0000131<->ADGRA3,0.7632118,0.31362644,0.06328833
HMDB0000151<->CELSR2,0.7630481,0.5769254,0.0
HMDB0001220<->PTGER4,0.7620679,0.3712061,0.0
HMDB0000990<->ADORA2A,0.75620145,0.08415351,0.0959163
HMDB0000123<->PTPRM,0.7501149,0.2442419,0.22948208
HMDB0000067<->NR2C1,0.74953943,0.18740676,0.17441711
HMDB0000673<->TNFRSF21,0.74836415,0.97866374,1.6058937
HMDB0000131<->IL3RA,0.7443313,0.19867983,0.0
HMDB0000151<->SLC39A6,0.7429626,0.37227416,0.0
HMDB0001220<->LPAR1,0.7424372,0.21697676,0.07352264
HMDB0001220<->ADORA2B,0.741684,0.30534768,0.08474147
HMDB0000234<->PTGER4,0.7415686,0.25153458,0.13663301
HMDB0000067<->RORA,0.73764604,0.3902772,0.2859202
HMDB0000123<->PTPRD,0.7375508,0.728785,0.92132825
HMDB0000234<->NR2C1,0.73669404,0.1286398,0.23735474
HMDB0001220<->GPR39,0.7360778,0.49548382,0.0
HMDB0001852<->NR1H4,0.7357756,0.30159634,0.5309443
HMDB0001388<->SLC27A1,0.73256475,0.7390653,0.43291622
HMDB0000050<->ADORA2A,0.731566,0.08211766,0.0717801
HMDB0000067<->NR1H3,0.7301475,0.88327515,0.6862151
HMDB0000151<->RARA,0.72969323,0.531637,0.0
HMDB0000169<->PTGER1,0.7243301,0.0,0.08557502
HMDB0000990<->PTGER4,0.72404003,0.3649775,0.10922936
HMDB0000234<->LPAR1,0.7217978,0.06998504,0.1742069
HMDB0000169<->PDGFRB,0.7217597,0.55032307,0.21109627
HMDB0000073<->FGFR2,0.7214198,0.20789185,0.15204318
HMDB0000073<->TIE1,0.7211622,0.29114038,0.4476101
HMDB0001388<->RXRA,0.72037566,1.1295147,0.36134782
HMDB0000050<->GPR39,0.7151438,0.42756084,0.0
HMDB0000067<->RARB,0.714639,0.032207765,0.0468007
HMDB0000073<->PTK7,0.7129698,0.11098879,0.17260332
HMDB0000058<->GJA1,0.71122277,0.05560297,0.05390256
HMDB0000234<->ABCG2,0.70971173,1.0557988,1.4108499
HMDB0000169<->TGFBR3,0.7068759,0.34238884,0.17584896
HMDB0000131<->TLR3,0.70476705,0.26507813,0.0
HMDB0000131<->ADGRL2,0.70342404,0.28440303,0.013283381
HMDB0001852<->RARB,0.7011363,0.0,0.018564666
HMDB0000169<->EPHA2,0.7011274,0.3941287,0.12382139
HMDB0000258<->SLC45A4,0.6995211,0.5001057,0.14522223
HMDB0000058<->ESR1,0.69920206,0.048548255,0.21227947
HMDB0000050<->PTGER4,0.69704825,0.3140968,0.09847765
HMDB0001314<->GUCY1B1,0.69404066,0.36363128,0.14777958
HMDB0000990<->GPR39,0.69179225,0.47112703,0.0
HMDB0000169<->FLT1,0.6901522,0.7077476,0.25309175
HMDB0000538<->AQP4,0.68684727,0.0,0.24452846
HMDB0000169<->ERBB2,0.6852383,0.61635417,0.40609074
HMDB0000151<->FGFR2,0.6849265,0.2909303,0.0
HMDB0000538<->ITGA1,0.68329763,1.1406624,0.5436524
HMDB0000538<->EGFR,0.6808708,0.64858073,0.15389393
HMDB0001220<->ADORA2A,0.6806265,0.09245682,0.059520423
HMDB0000073<->ACKR3,0.6790445,0.095833994,0.96617645
HMDB0000234<->RARB,0.6787035,0.0,0.059478197
HMDB0000273<->ACKR3,0.6740895,0.34240746,0.7727629
HMDB0000273<->ADORA2B,0.6727549,0.17825106,0.16811642
HMDB0000131<->ITGA2B,0.6718933,0.14581434,0.0
HMDB0000053<->RARA,0.6715548,0.19246009,0.21721311
HMDB0000169<->CSF1R,0.6704095,0.1484855,0.60333955
HMDB0000538<->P2RX4,0.6698648,0.99397737,0.19589233
HMDB0000234<->NR1H4,0.66418135,0.40119195,0.61917776
HMDB0000131<->INSR,0.662402,0.66879517,0.047304753
HMDB0000990<->LPAR1,0.6612397,0.15482444,0.2047202
HMDB0000050<->LPAR1,0.66025877,0.16155916,0.18845843
HMDB0000151<->ERBB4,0.6601522,0.13870956,0.0
HMDB0000151<->SLC39A8,0.65957254,0.24728785,0.04251094
HMDB0000870<->ADORA2A,0.6581181,0.08517097,0.116571866
HMDB0000169<->FZD4,0.6580007,0.4246573,0.44557706
HMDB0000151<->SLC39A14,0.655158,0.7277562,0.0
HMDB0000067<->NR1H4,0.6543934,0.8144032,0.3788333
HMDB0000131<->ADGRL1,0.65244716,0.17961584,0.031229105
HMDB0000538<->ADGRA2,0.65191925,0.40018496,0.11409743
HMDB0000067<->ESR1,0.65037084,0.037804883,0.13013689
HMDB0000538<->GUCY1A1,0.6493353,0.44518083,0.077640265
HMDB0000053<->ESRRB,0.6462549,0.0,0.25723094
HMDB0000148<->GRIK5,0.6454437,0.3616114,0.059432883
HMDB0000251<->GPR39,0.64470255,0.2921486,0.0
HMDB0000273<->ADORA2A,0.6445078,0.09864883,0.05498847
HMDB0000169<->FZD1,0.64382327,0.26984376,0.3468581
HMDB0000169<->EDNRB,0.6436119,0.2817123,0.18184637
HMDB0000251<->ADORA2B,0.6416557,0.174719,0.10605595
HMDB0000169<->ADORA1,0.6412108,0.045405056,0.0
HMDB0000870<->ADORA2B,0.6378588,0.29604366,0.21862392
HMDB0000273<->PTGER4,0.6366985,0.27713355,0.07517513
HMDB0000151<->KDR,0.6366331,1.0085711,0.0
HMDB0001388<->ABCA1,0.6301351,0.4669348,0.13338113
HMDB0000073<->KDR,0.6293615,0.6856469,0.46067393
HMDB0000234<->GJA1,0.6263749,0.0333249,0.06356113
HMDB0000870<->TLR3,0.6250076,0.3219685,0.22076441
HMDB0000073<->ADORA2B,0.62397796,0.1539462,0.18207115
HMDB0000870<->ACKR3,0.62144315,0.36731434,1.077319
HMDB0000169<->LIFR,0.6203663,0.4088374,0.40550545
HMDB0001852<->ESR1,0.6199689,0.0,0.13743304
HMDB0000234<->ESRRG,0.61993986,0.15301079,0.36196423
HMDB0000538<->TLR3,0.6195829,0.26619256,0.1236117
HMDB0000538<->ACVR1B,0.6162615,0.31804526,0.105455406
HMDB0000237<->SLC16A1,0.6159212,0.83247864,0.05769142
HMDB0000073<->GPR39,0.6130448,0.3425592,0.0
HMDB0000131<->ADGRG6,0.61253345,0.030788535,0.0
HMDB0000169<->BMPR2,0.61054164,0.6100041,0.2616099
HMDB0000251<->ADORA2A,0.603605,0.039613903,0.06828128
HMDB0000169<->TEK,0.6031143,0.4084353,0.24968185
HMDB0000220<->UCP2,0.6027863,0.8248957,0.35307524
HMDB0000169<->EPHB4,0.60147625,0.43435317,0.258562
HMDB0000990<->ESR1,0.59766287,0.017735025,0.24660498
HMDB0000251<->LPAR1,0.59657323,0.08817853,0.16941933
HMDB0001852<->ESRRG,0.5939952,0.009350545,0.3183449
HMDB0000870<->PTGER4,0.5919693,0.35133496,0.14287144
HMDB0000067<->PPARD,0.59087056,0.42189613,0.22804508
HMDB0000151<->SLC39A10,0.58998215,0.62341195,0.0
HMDB0000870<->LPAR1,0.5897307,0.17464386,0.23924948
HMDB0000073<->PTGER4,0.5867655,0.22037445,0.14335567
HMDB0001358<->ACKR3,0.58651453,0.24966612,0.8949322
HMDB0000234<->SLC22A5,0.58650345,0.64127177,0.95112026
HMDB0000234<->PPARD,0.58330727,0.24685897,0.42032677
HMDB0000870<->GPR39,0.58293897,0.53209513,0.0
HMDB0000273<->GPR39,0.57381386,0.40753096,0.0
HMDB0001852<->TLR2,0.5735348,0.10211654,0.08553056
HMDB0000273<->LPAR1,0.57284653,0.15201107,0.14833038
HMDB0000169<->PTPRG,0.57195187,0.41469517,0.3232584
HMDB0001852<->RORC,0.57192296,0.0,0.24416809
HMDB0000538<->ADGRA1,0.57032704,0.0,0.0
HMDB0000123<->HTR1B,0.57030004,0.0,0.041784607
HMDB0000234<->ESR1,0.57000035,0.0,0.201817
HMDB0000538<->P2RY2,0.56911194,0.0,0.21648246
HMDB0000251<->PTGER4,0.5640394,0.20684488,0.10082329
HMDB0000045<->HTR1B,0.5628784,0.0,0.050509773
HMDB0000169<->TIE1,0.5621463,0.35447457,0.18580998
HMDB0000131<->ITGB2,0.5618994,0.18269819,0.0
HMDB0000151<->NR2C2,0.56078047,0.42748684,0.0
HMDB0000067<->ESRRG,0.5587672,0.32025784,0.24957038
HMDB0000169<->EGFR,0.5585317,0.6136473,0.25358698
HMDB0001358<->GPR39,0.55534774,0.34271148,0.0
HMDB0000053<->NR2C1,0.5516934,0.04057855,0.14484334
HMDB0000131<->ACVR1,0.5506911,0.14586045,0.047496513
HMDB0000169<->FGFR2,0.5492007,0.23499703,0.06305537
HMDB0000234<->SLC16A1,0.5491165,0.78488314,0.1351965
HMDB0000073<->ADORA2A,0.54816836,0.015726546,0.1267424
HMDB0001852<->PPARD,0.5451299,0.15002841,0.3195463
HMDB0000073<->LPAR1,0.54450375,0.05070434,0.23008288
HMDB0001852<->VDR,0.54425776,0.55452394,0.977908
HMDB0000169<->SMO,0.5410764,0.38390762,0.39492637
HMDB0001852<->KIT,0.538338,0.01459502,0.11510352
HMDB0000595<->SLC4A8,0.5373101,0.16745314,0.116926074
HMDB0000058<->NPY1R,0.53717905,0.0,0.023401504
HMDB0001358<->ADORA2A,0.53397644,0.049085103,0.109556906
HMDB0000151<->CELSR1,0.5317718,0.34453285,0.0
HMDB0000169<->PTK7,0.5294468,0.14020564,0.10180679
HMDB0000220<->PDGFRA,0.52885133,0.17931464,0.19876833
HMDB0000058<->HTR1B,0.5280344,0.0,0.047635872
HMDB0000151<->GJB1,0.5252893,0.65475196,0.0
HMDB0000050<->SCNN1G,0.52159715,0.50309855,0.10329987
HMDB0000131<->ESR1,0.5207309,0.05577771,0.0
HMDB0000151<->NR1H3,0.51890594,1.0594116,0.0
HMDB0000053<->NR2C2,0.5171589,0.045787092,0.30013096
HMDB0000123<->PTPRN,0.51510495,0.1252974,0.0078005493
